% Version 1.00
%
%freq[Hz],re:Trc14_S21,im:Trc14_S21,re:cap1_copo2_0_1plstc_S21,im:cap1_copo2_0_1plstc_S21,re:cap1_copo2_0_5plstc_S21,im:cap1_copo2_0_5plstc_S21,re:cap1_copo2_0_75plstc_S21,im:cap1_copo2_0_75plstc_S21,re:cap1_copo2_1plstc_S21,im:cap1_copo2_1plstc_S21,
1.465000000000000E+009,-7.365438342094421E-001,-6.137972474098206E-001,-7.462428663773276E-001,-6.147795355368495E-001,-7.372106178604342E-001,-6.106894360483904E-001,-7.362681962363868E-001,-6.105314318219005E-001,-7.366161446094326E-001,-6.139093029361888E-001,
1.470000000000000E+009,-7.424399852752686E-001,-6.088752746582031E-001,-7.514233764649163E-001,-6.085967191823531E-001,-7.428271545983869E-001,-6.064494904978847E-001,-7.418581485135617E-001,-6.064528119404377E-001,-7.426961130142848E-001,-6.090215249860549E-001,
1.475000000000000E+009,-7.475556135177612E-001,-6.040872335433960E-001,-7.556730526967432E-001,-6.028647542440041E-001,-7.478621386597608E-001,-6.021545436523157E-001,-7.468996266756899E-001,-6.022405414157616E-001,-7.477850197995024E-001,-6.042711182663043E-001,
1.480000000000000E+009,-7.539549469947815E-001,-5.981159806251526E-001,-7.609532569999593E-001,-5.962099087303502E-001,-7.540072205174537E-001,-5.964351990807919E-001,-7.531672815159891E-001,-5.965090707643410E-001,-7.539696719908489E-001,-5.981446264153465E-001,
1.485000000000000E+009,-7.594835758209229E-001,-5.928952097892761E-001,-7.658786701840092E-001,-5.906373047095777E-001,-7.598125810623422E-001,-5.915088459243687E-001,-7.589207198739394E-001,-5.916069535782500E-001,-7.595288663957427E-001,-5.929035767241006E-001,
1.490000000000000E+009,-7.655413746833801E-001,-5.868187546730042E-001,-7.714722041814252E-001,-5.842079319460805E-001,-7.661540835043530E-001,-5.854216027409689E-001,-7.653452279716911E-001,-5.855992582732740E-001,-7.658405408215722E-001,-5.867029495980733E-001,
1.495000000000000E+009,-7.712261080741882E-001,-5.799044966697693E-001,-7.763468710616581E-001,-5.773339466900578E-001,-7.716901239690742E-001,-5.788012091965288E-001,-7.709211630223222E-001,-5.789678726635740E-001,-7.713064178673267E-001,-5.799747722253226E-001,
1.500000000000000E+009,-7.771238684654236E-001,-5.736911892890930E-001,-7.818175078254783E-001,-5.708051020943642E-001,-7.777667411714979E-001,-5.723418231361125E-001,-7.770290203173949E-001,-5.725115365046344E-001,-7.771670450031688E-001,-5.734685461060356E-001,
1.505000000000000E+009,-7.820323705673218E-001,-5.669974684715271E-001,-7.862936965921175E-001,-5.643322299069160E-001,-7.826880961063766E-001,-5.659071577170739E-001,-7.819141705754514E-001,-5.660691839909114E-001,-7.821014884540753E-001,-5.669789271151849E-001,
1.510000000000000E+009,-7.872023582458496E-001,-5.606324672698975E-001,-7.909722314574638E-001,-5.579073016572094E-001,-7.878446414733706E-001,-5.594847826179292E-001,-7.870763942424162E-001,-5.596672445366115E-001,-7.871242685058164E-001,-5.605918368768730E-001,
1.515000000000000E+009,-7.927553057670593E-001,-5.537528395652771E-001,-7.963430254169046E-001,-5.510029846513318E-001,-7.935635377469861E-001,-5.525496824462027E-001,-7.927470988237220E-001,-5.527120196132415E-001,-7.927508941339199E-001,-5.537397347005886E-001,
1.520000000000000E+009,-7.976055741310120E-001,-5.471010804176331E-001,-8.009481909520763E-001,-5.445253013189890E-001,-7.984310306155381E-001,-5.460112255547530E-001,-7.977252212779443E-001,-5.461973018529218E-001,-7.976330534153198E-001,-5.471466439511036E-001,
1.525000000000000E+009,-8.022189140319824E-001,-5.406425595283508E-001,-8.054290104422711E-001,-5.379183843830194E-001,-8.032118063166661E-001,-5.394315418633685E-001,-8.024343785234009E-001,-5.396364033515647E-001,-8.022872090003860E-001,-5.406000487073551E-001,
1.530000000000000E+009,-8.068180084228516E-001,-5.335716009140015E-001,-8.096585717841930E-001,-5.309135586317861E-001,-8.076660679753338E-001,-5.323323482145520E-001,-8.068882002143569E-001,-5.325479291017042E-001,-8.067712002178946E-001,-5.335393984594301E-001,
1.535000000000000E+009,-8.111457824707031E-001,-5.266988277435303E-001,-8.139299269297443E-001,-5.240610278714143E-001,-8.120379796174357E-001,-5.254314480004574E-001,-8.113285858974002E-001,-5.256197195055357E-001,-8.110684590609837E-001,-5.266412152455178E-001,
1.540000000000000E+009,-8.150821924209595E-001,-5.200539231300354E-001,-8.177985538781665E-001,-5.174978636876535E-001,-8.160543560983746E-001,-5.188230176144998E-001,-8.152998647322317E-001,-5.189928375431020E-001,-8.151063336743606E-001,-5.200579682087545E-001,
1.545000000000000E+009,-8.190925121307373E-001,-5.129268169403076E-001,-8.217157590642705E-001,-5.102839974204970E-001,-8.201241440265252E-001,-5.115478922497742E-001,-8.193254625854001E-001,-5.117353156178623E-001,-8.192719764999117E-001,-5.128043348891296E-001,
1.550000000000000E+009,-8.226432800292969E-001,-5.059980750083923E-001,-8.251584403918969E-001,-5.034439648420569E-001,-8.237708829041721E-001,-5.046700146119633E-001,-8.229548765714158E-001,-5.048578504757628E-001,-8.227327516056504E-001,-5.060809772400804E-001,
1.555000000000000E+009,-8.263036012649536E-001,-4.990531206130981E-001,-8.286914692133223E-001,-4.964394048051805E-001,-8.273652857086945E-001,-4.976969560668977E-001,-8.265769628323139E-001,-4.978628664709858E-001,-8.264662594821991E-001,-4.989836657405060E-001,
1.560000000000000E+009,-8.299284577369690E-001,-4.917180240154266E-001,-8.320920431520101E-001,-4.892069306509007E-001,-8.308845786950907E-001,-4.903624955240273E-001,-8.301169447461906E-001,-4.905411545619072E-001,-8.299711589686485E-001,-4.917466870914388E-001,
1.565000000000000E+009,-8.337659835815430E-001,-4.840654134750366E-001,-8.357781674650352E-001,-4.815640449864886E-001,-8.346152232778250E-001,-4.827374600494863E-001,-8.338678133095202E-001,-4.829509179515459E-001,-8.337082163914812E-001,-4.840412831710342E-001,
1.570000000000000E+009,-8.370280861854553E-001,-4.768585562705994E-001,-8.392101204963361E-001,-4.742228450636863E-001,-8.381275701835483E-001,-4.753923673209225E-001,-8.373081771935531E-001,-4.755863862622883E-001,-8.372238964341943E-001,-4.767262476119950E-001,
1.575000000000000E+009,-8.401998877525330E-001,-4.697447717189789E-001,-8.420011518475076E-001,-4.672415878180649E-001,-8.411683399317900E-001,-4.682968017685427E-001,-8.402587479026396E-001,-4.685197550625066E-001,-8.402137504533492E-001,-4.696994695914397E-001,
1.580000000000000E+009,-8.431445360183716E-001,-4.629522562026978E-001,-8.449564004784296E-001,-4.603784571484696E-001,-8.440934910555632E-001,-4.614762674912455E-001,-8.432277750444048E-001,-4.617253003646215E-001,-8.431345981136200E-001,-4.629495446878107E-001,
1.585000000000000E+009,-8.463579416275024E-001,-4.567923545837402E-001,-8.481339994835255E-001,-4.541602237552358E-001,-8.473322001497359E-001,-4.552384406736786E-001,-8.465017937792445E-001,-4.555217025566326E-001,-8.464500314675258E-001,-4.567339222835019E-001,
1.590000000000000E+009,-8.497715592384338E-001,-4.505760073661804E-001,-8.515116610712823E-001,-4.479120254279668E-001,-8.508149104692415E-001,-4.489134713070598E-001,-8.499723021589287E-001,-4.491989496858600E-001,-8.499304323584105E-001,-4.504216091065423E-001,
1.595000000000000E+009,-8.533312678337097E-001,-4.447979032993317E-001,-8.551073465788419E-001,-4.421141993352443E-001,-8.543424854048337E-001,-4.432197395046527E-001,-8.535069624118525E-001,-4.435615996425802E-001,-8.534377138711272E-001,-4.447552889402855E-001,
1.600000000000000E+009,-8.578583002090454E-001,-4.377856850624085E-001,-8.591791725681689E-001,-4.352212528417297E-001,-8.586341978408720E-001,-4.362082440461321E-001,-8.578519588471152E-001,-4.365331335040565E-001,-8.577870288032697E-001,-4.377647977821729E-001,
1.605000000000000E+009,-8.612784743309021E-001,-4.303316175937653E-001,-8.627820504711917E-001,-4.276532851597775E-001,-8.622347136813068E-001,-4.286440728326161E-001,-8.613726501936941E-001,-4.290542988119057E-001,-8.613587324427192E-001,-4.302654814876094E-001,
1.610000000000000E+009,-8.643279671669006E-001,-4.234222769737244E-001,-8.657277470685687E-001,-4.207256980986435E-001,-8.651236430065943E-001,-4.216993753492456E-001,-8.643515479120287E-001,-4.220636014266472E-001,-8.644146255363958E-001,-4.233193068627222E-001,
1.615000000000000E+009,-8.673567771911621E-001,-4.163675308227539E-001,-8.683755770257975E-001,-4.137245090397155E-001,-8.680201591260850E-001,-4.146579027665717E-001,-8.671747770327891E-001,-4.150919194399289E-001,-8.672679938869627E-001,-4.163834659983834E-001,
1.620000000000000E+009,-8.697757720947266E-001,-4.093769788742065E-001,-8.708511599316213E-001,-4.065676343543276E-001,-8.704133718761007E-001,-4.075522558421421E-001,-8.695508222561987E-001,-4.080488961565530E-001,-8.697695358442847E-001,-4.092972131743403E-001,
1.625000000000000E+009,-8.727740049362183E-001,-4.026023745536804E-001,-8.735657859106809E-001,-3.999846619885963E-001,-8.731442595694804E-001,-4.009094794268619E-001,-8.723894811314278E-001,-4.013505540403317E-001,-8.726807013273811E-001,-4.025427570062149E-001,
1.630000000000000E+009,-8.757529854774475E-001,-3.960275053977966E-001,-8.765736922875211E-001,-3.935364599056579E-001,-8.762228964390875E-001,-3.943954899834523E-001,-8.754649005454355E-001,-3.949662141356780E-001,-8.757011475521792E-001,-3.960578529758658E-001,
1.635000000000000E+009,-8.786776065826416E-001,-3.900646567344666E-001,-8.796139247406328E-001,-3.874468925662609E-001,-8.791716044322684E-001,-3.883750340585306E-001,-8.785212217611660E-001,-3.890147086297610E-001,-8.787288094284451E-001,-3.900074023740233E-001,
1.640000000000000E+009,-8.814648985862732E-001,-3.831183910369873E-001,-8.822500412245793E-001,-3.806086357266407E-001,-8.819131392436955E-001,-3.816085171542012E-001,-8.812486322999563E-001,-3.820938995207961E-001,-8.814800919852972E-001,-3.830537037589984E-001,
1.645000000000000E+009,-8.847188949584961E-001,-3.767363727092743E-001,-8.854561011442899E-001,-3.741572400266539E-001,-8.851042079029863E-001,-3.751943573196198E-001,-8.845340752917494E-001,-3.756723430526915E-001,-8.847037158697748E-001,-3.766674472527328E-001,
1.650000000000000E+009,-8.884344100952148E-001,-3.695454597473145E-001,-8.892680877351181E-001,-3.670827922127559E-001,-8.890007316473978E-001,-3.682566703565693E-001,-8.883350636082942E-001,-3.686553788028683E-001,-8.884166567947880E-001,-3.696452575277112E-001,
1.655000000000000E+009,-8.907080292701721E-001,-3.626650273799896E-001,-8.914149748037071E-001,-3.601704251007473E-001,-8.913186210325523E-001,-3.612937928297839E-001,-8.905597972649260E-001,-3.617610810270115E-001,-8.906648482841451E-001,-3.626439953562101E-001,
1.660000000000000E+009,-8.942862153053284E-001,-3.557211756706238E-001,-8.949922552254522E-001,-3.531089002684202E-001,-8.948948556837246E-001,-3.542614251139049E-001,-8.941765067810750E-001,-3.547546373429342E-001,-8.942329845233529E-001,-3.556900224445308E-001,
1.665000000000000E+009,-8.982098698616028E-001,-3.482755124568939E-001,-8.986715716196201E-001,-3.455733234826837E-001,-8.986806313880049E-001,-3.468148212944175E-001,-8.980016758667068E-001,-3.472713076948355E-001,-8.980343002682020E-001,-3.482575418472066E-001,
1.670000000000000E+009,-9.015863537788391E-001,-3.398616611957550E-001,-9.020798572187050E-001,-3.369523438964217E-001,-9.021722780663295E-001,-3.383185706268596E-001,-9.016076749750364E-001,-3.387742372303723E-001,-9.016185668789104E-001,-3.397671951965411E-001,
1.675000000000000E+009,-9.051222801208496E-001,-3.322151303291321E-001,-9.054983936004878E-001,-3.291698959327630E-001,-9.058130602827116E-001,-3.307670443046252E-001,-9.050635322880800E-001,-3.312992955866553E-001,-9.051513827015640E-001,-3.322324666046974E-001,
1.680000000000000E+009,-9.085967540740967E-001,-3.239011466503143E-001,-9.086755026890855E-001,-3.208190515422006E-001,-9.091704371844185E-001,-3.224730356214502E-001,-9.085303261879817E-001,-3.229008951446249E-001,-9.086544455321668E-001,-3.238994042597835E-001,
1.685000000000000E+009,-9.120904207229614E-001,-3.160180449485779E-001,-9.117017551248383E-001,-3.129032383248691E-001,-9.126340487881303E-001,-3.144955601487265E-001,-9.119715938368602E-001,-3.148877156206582E-001,-9.120718795531763E-001,-3.160026192328758E-001,
1.690000000000000E+009,-9.149965047836304E-001,-3.080526590347290E-001,-9.142522139849465E-001,-3.048970311571802E-001,-9.156007905472841E-001,-3.064297447734980E-001,-9.148955869461954E-001,-3.070163839632215E-001,-9.149619322898756E-001,-3.080391589802745E-001,
1.695000000000000E+009,-9.180829524993897E-001,-2.997789978981018E-001,-9.166828964626927E-001,-2.968843440016716E-001,-9.185282778926798E-001,-2.982473774428044E-001,-9.178202148571385E-001,-2.987096264756340E-001,-9.179313928932603E-001,-2.996878258986340E-001,
1.700000000000000E+009,-9.200382232666016E-001,-2.918282151222229E-001,-9.183943479783016E-001,-2.895119733079485E-001,-9.206249978536305E-001,-2.903019873284313E-001,-9.199743405235272E-001,-2.907809567097988E-001,-9.200160228092335E-001,-2.917967823298013E-001,
1.705000000000000E+009,-9.221928715705872E-001,-2.841035425662994E-001,-9.205830772616860E-001,-2.823014890361545E-001,-9.227710646189931E-001,-2.824454104388772E-001,-9.220987734290215E-001,-2.829825033504924E-001,-9.221806176542414E-001,-2.840352677578669E-001,
1.710000000000000E+009,-9.243922233581543E-001,-2.756680250167847E-001,-9.228514593602636E-001,-2.743046370652890E-001,-9.248969542034238E-001,-2.739954290690840E-001,-9.242698573735801E-001,-2.745253269761884E-001,-9.243139866814328E-001,-2.755669911076600E-001,
1.715000000000000E+009,-9.260259866714478E-001,-2.684029042720795E-001,-9.247122936838632E-001,-2.673309475325756E-001,-9.265332363056834E-001,-2.666442757009480E-001,-9.258420721496878E-001,-2.672075474097396E-001,-9.259372986667737E-001,-2.682182920977078E-001,
1.720000000000000E+009,-9.277212619781494E-001,-2.603064179420471E-001,-9.267906524940568E-001,-2.596138465162270E-001,-9.282437248200135E-001,-2.587162349437377E-001,-9.276802833942297E-001,-2.591994128722981E-001,-9.277179731014859E-001,-2.602589767516843E-001,
1.725000000000000E+009,-9.300935864448547E-001,-2.532065212726593E-001,-9.293902758997660E-001,-2.524345470058189E-001,-9.306411381515034E-001,-2.514308391423167E-001,-9.299367024259966E-001,-2.519624869850967E-001,-9.300058731525751E-001,-2.530531299477143E-001,
1.730000000000000E+009,-9.318754076957703E-001,-2.457662373781204E-001,-9.313987236580827E-001,-2.451165381010709E-001,-9.324518075983233E-001,-2.441043694340397E-001,-9.318141099810123E-001,-2.446082646038826E-001,-9.318495855168574E-001,-2.457412750447545E-001,
1.735000000000000E+009,-9.335794448852539E-001,-2.377044558525085E-001,-9.332425440151398E-001,-2.372002123434314E-001,-9.341462871701587E-001,-2.361133311898589E-001,-9.334697336422735E-001,-2.367017800988479E-001,-9.335215847278401E-001,-2.377975605896589E-001,
1.740000000000000E+009,-9.354999065399170E-001,-2.306710779666901E-001,-9.351546289888481E-001,-2.299943414855181E-001,-9.359452186969065E-001,-2.289390798895336E-001,-9.353483137024518E-001,-2.294840454677067E-001,-9.354045682387320E-001,-2.305551975910147E-001,
1.745000000000000E+009,-9.373171925544739E-001,-2.227464318275452E-001,-9.372040809704119E-001,-2.220402428651023E-001,-9.379325621267438E-001,-2.208685087762304E-001,-9.373007907796587E-001,-2.214835562750494E-001,-9.373182717623659E-001,-2.226445733219400E-001,
1.750000000000000E+009,-9.399267435073853E-001,-2.152519524097443E-001,-9.397724303498763E-001,-2.145304435866464E-001,-9.403289012279713E-001,-2.134361650842672E-001,-9.397131518676658E-001,-2.140184691198459E-001,-9.398498814436797E-001,-2.151334698193969E-001,
1.755000000000000E+009,-9.417567849159241E-001,-2.076228559017181E-001,-9.417336278555700E-001,-2.069150440196566E-001,-9.422495921744988E-001,-2.058559201327295E-001,-9.416930893299385E-001,-2.063204699923216E-001,-9.417589084072878E-001,-2.074859282019205E-001,
1.760000000000000E+009,-9.438761472702026E-001,-1.996158957481384E-001,-9.438973478938491E-001,-1.989357262110303E-001,-9.444080375952990E-001,-1.977938091777415E-001,-9.437518985403163E-001,-1.982795935756078E-001,-9.438283643714922E-001,-1.995310271334246E-001,
1.765000000000000E+009,-9.457917213439941E-001,-1.918826997280121E-001,-9.460006706705888E-001,-1.910669476306319E-001,-9.464100899617221E-001,-1.899754689549363E-001,-9.457565797244379E-001,-1.905243418987381E-001,-9.458997348870100E-001,-1.916334116299444E-001,
1.770000000000000E+009,-9.478948116302490E-001,-1.828478723764420E-001,-9.479884548288452E-001,-1.824067668642612E-001,-9.483151865322991E-001,-1.812397860966150E-001,-9.476665622544920E-001,-1.817679580851086E-001,-9.478488571914361E-001,-1.828769210429481E-001,
1.775000000000000E+009,-9.492129683494568E-001,-1.744783073663712E-001,-9.493889411114751E-001,-1.739650847984509E-001,-9.496678467747908E-001,-1.727017811614167E-001,-9.491095756829147E-001,-1.732602855658165E-001,-9.492703188481434E-001,-1.744217384061855E-001,
1.780000000000000E+009,-9.507542252540588E-001,-1.668887734413147E-001,-9.510492493211062E-001,-1.661812479107716E-001,-9.512362127298066E-001,-1.649686722921480E-001,-9.506058002908374E-001,-1.655463051846187E-001,-9.507705355493551E-001,-1.667879961866631E-001,
1.785000000000000E+009,-9.521860480308533E-001,-1.584431827068329E-001,-9.524367446138579E-001,-1.579788763943862E-001,-9.525709917541394E-001,-1.567986624843277E-001,-9.519447268855600E-001,-1.573832155835914E-001,-9.520625939113830E-001,-1.584545117553819E-001,
1.790000000000000E+009,-9.541159272193909E-001,-1.498923748731613E-001,-9.543158916811191E-001,-1.494928730611116E-001,-9.543533582596762E-001,-1.481589875601993E-001,-9.538526972241481E-001,-1.486788829829537E-001,-9.539743461304512E-001,-1.498304826185662E-001,
1.795000000000000E+009,-9.543389678001404E-001,-1.422822177410126E-001,-9.548908113694320E-001,-1.417037603011085E-001,-9.550146391326542E-001,-1.404374244499113E-001,-9.543698116029363E-001,-1.410096195649443E-001,-9.544584517490697E-001,-1.421807569787697E-001,
1.800000000000000E+009,-9.559781551361084E-001,-1.336597949266434E-001,-9.563820588438921E-001,-1.330658278530135E-001,-9.563051814963923E-001,-1.318717210553495E-001,-9.556916601029637E-001,-1.324680701412416E-001,-9.558768019777409E-001,-1.334829742598853E-001,
1.805000000000000E+009,-9.564201831817627E-001,-1.251901835203171E-001,-9.570332305058826E-001,-1.246888443565107E-001,-9.569731016273765E-001,-1.233574592755601E-001,-9.563930386682195E-001,-1.239512420903257E-001,-9.564973292724118E-001,-1.251254142969843E-001,
1.810000000000000E+009,-9.575668573379517E-001,-1.167005822062492E-001,-9.580710435520616E-001,-1.162169520235765E-001,-9.578974280956772E-001,-1.148681476055098E-001,-9.572682314209253E-001,-1.155550588090759E-001,-9.574388434093262E-001,-1.166274636247256E-001,
1.815000000000000E+009,-9.579341411590576E-001,-1.082163378596306E-001,-9.585255860544282E-001,-1.076335649116973E-001,-9.582301531945107E-001,-1.062505693554110E-001,-9.577296168658133E-001,-1.068615491358534E-001,-9.578135462290773E-001,-1.079867806216973E-001,
1.820000000000000E+009,-9.587749242782593E-001,-9.966526925563812E-002,-9.592332793260637E-001,-9.927246390306761E-002,-9.589425716976403E-001,-9.778057360856944E-002,-9.583906748094833E-001,-9.842436130215264E-002,-9.584430202955624E-001,-9.956915505533932E-002,
1.825000000000000E+009,-9.586600661277771E-001,-9.179619699716568E-002,-9.592603590582580E-001,-9.125040865052082E-002,-9.588495712792424E-001,-8.984729333424900E-002,-9.583329467421837E-001,-9.043305270449628E-002,-9.584096203907705E-001,-9.154001084139496E-002,
1.830000000000000E+009,-9.594498872756958E-001,-8.336046338081360E-002,-9.603399562512575E-001,-8.298173857188690E-002,-9.598080645889222E-001,-8.142556196730685E-002,-9.593535327558068E-001,-8.201535389188371E-002,-9.593981757404847E-001,-8.325937204318172E-002,
1.835000000000000E+009,-9.601306915283203E-001,-7.448777556419373E-002,-9.610533926474474E-001,-7.417199556492002E-002,-9.604119950980363E-001,-7.252132182517997E-002,-9.599861756933162E-001,-7.325166979130739E-002,-9.600371402644824E-001,-7.445779044394441E-002,
1.840000000000000E+009,-9.599255919456482E-001,-6.559590250253677E-002,-9.610312059493016E-001,-6.517011533932189E-002,-9.601500773229635E-001,-6.370370115413539E-002,-9.597720702054372E-001,-6.432004507417341E-002,-9.598954603060363E-001,-6.551657361369888E-002,
1.845000000000000E+009,-9.587903022766113E-001,-5.684308707714081E-002,-9.600308243924243E-001,-5.645159888789766E-002,-9.590581323698868E-001,-5.501961413417258E-002,-9.587108151732301E-001,-5.542719780687447E-002,-9.587658318715275E-001,-5.672993575259118E-002,
