% Version 1.00
%
%freq[Hz],re:Trc14_S21,im:Trc14_S21,re:cap1_copo2_0_5leite_desnato_S21,im:cap1_copo2_0_5leite_desnato_S21,re:cap1_copo2_0_5leite_semi_desnato_S21,im:cap1_copo2_0_5leite_semi_desnato_S21,re:cap1_copo2_0_5leite_integral_S21,im:cap1_copo2_0_5leite_integral_S21,
4.720000000000000E+009,-2.850740010102634E-002,-8.292680262759878E-001,-3.706039012571471E-002,-8.405046882182607E-001,-3.625244997978211E-002,-8.484514850044252E-001,-2.884078834350180E-002,-8.290791504230621E-001,
4.725000000000000E+009,-3.560724616001419E-002,-8.297189955956040E-001,-4.452337394270484E-002,-8.406699909882249E-001,-4.392084012627602E-002,-8.487352467918398E-001,-3.587355306055232E-002,-8.295662671675322E-001,
4.730000000000000E+009,-4.220679316951853E-002,-8.281027184743601E-001,-5.132231862290558E-002,-8.386650089246180E-001,-5.101815052270892E-002,-8.467654022979738E-001,-4.252021309215737E-002,-8.280040585066363E-001,
4.735000000000000E+009,-4.991403301068436E-002,-8.275888544805768E-001,-5.941144528720514E-002,-8.377059766053577E-001,-5.932853721976282E-002,-8.458625478935244E-001,-5.016375757735278E-002,-8.275045920932150E-001,
4.740000000000000E+009,-5.729996737412999E-002,-8.261368908100047E-001,-6.696937319285314E-002,-8.355488312987102E-001,-6.708345749855042E-002,-8.438926902198793E-001,-5.764356237869921E-002,-8.260595763148977E-001,
4.745000000000000E+009,-6.401701774755689E-002,-8.249591841509198E-001,-7.356200405577491E-002,-8.337804080142564E-001,-7.395798108100893E-002,-8.421488039207461E-001,-6.432498648154819E-002,-8.248518346832694E-001,
4.750000000000000E+009,-7.125617220356498E-002,-8.224367025227899E-001,-8.102692000332153E-002,-8.307290115949183E-001,-8.149174849987032E-002,-8.391275235366822E-001,-7.162127690854109E-002,-8.222956472735223E-001,
4.755000000000000E+009,-7.897359058085382E-002,-8.211857992227131E-001,-8.853956765889039E-002,-8.287412844992801E-001,-8.922209282159807E-002,-8.372766675567629E-001,-7.929768523212361E-002,-8.209939209690763E-001,
4.760000000000000E+009,-8.571874848602593E-002,-8.189768679045971E-001,-9.459626699224780E-002,-8.259785637837103E-001,-9.567636166810994E-002,-8.345275385093691E-001,-8.596953496902543E-002,-8.187604849356763E-001,
4.765000000000000E+009,-9.214605596972325E-002,-8.163423877743363E-001,-1.002848989786761E-001,-8.232254872473259E-001,-1.018392484045029E-001,-8.317929164314273E-001,-9.238606030740461E-002,-8.162174842737902E-001,
4.770000000000000E+009,-9.868528962307122E-002,-8.135655893400078E-001,-1.064526685014097E-001,-8.203693576514909E-001,-1.085139585113526E-001,-8.286889396095278E-001,-9.903221626035953E-002,-8.134491749589128E-001,
4.775000000000000E+009,-1.050086883677306E-001,-8.114642756306618E-001,-1.124471024222679E-001,-8.183334196487340E-001,-1.146796157693863E-001,-8.264962270164492E-001,-1.052913864865697E-001,-8.112853177215668E-001,
4.780000000000000E+009,-1.114355857053519E-001,-8.088807166981543E-001,-1.184347444555141E-001,-8.156562224395896E-001,-1.209705211710930E-001,-8.236363381385805E-001,-1.116561898402461E-001,-8.085986834571810E-001,
4.785000000000000E+009,-1.161450140016460E-001,-8.053517130261366E-001,-1.225932005067794E-001,-8.121958528465083E-001,-1.254288484191894E-001,-8.200444125366213E-001,-1.162622898453218E-001,-8.050654622841162E-001,
4.790000000000000E+009,-1.229864813243159E-001,-8.022003570823572E-001,-1.288134654266802E-001,-8.092741485001238E-001,-1.322214125251770E-001,-8.166493953514101E-001,-1.230628220386828E-001,-8.020082790646488E-001,
4.795000000000000E+009,-1.267637295317108E-001,-7.998709544389238E-001,-1.317688078742829E-001,-8.075900062155058E-001,-1.354024033880234E-001,-8.144378938102723E-001,-1.268252827713074E-001,-7.997020672997285E-001,
4.800000000000000E+009,-1.309907401271129E-001,-7.972084897729744E-001,-1.358502437455309E-001,-8.057468298215720E-001,-1.394754397678375E-001,-8.119793388748170E-001,-1.311341076736127E-001,-7.971370543930816E-001,
4.805000000000000E+009,-1.349913346148194E-001,-7.952660758014497E-001,-1.397482057172195E-001,-8.044054094885114E-001,-1.431536629962921E-001,-8.104187328529361E-001,-1.352044728113338E-001,-7.950546673923311E-001,
4.810000000000000E+009,-1.394815338828107E-001,-7.937374137445176E-001,-1.440236481266027E-001,-8.037263180537748E-001,-1.475069651508332E-001,-8.094097702980044E-001,-1.394679207532264E-001,-7.936212283302879E-001,
4.815000000000000E+009,-1.432875176586219E-001,-7.924200513499117E-001,-1.479295342093859E-001,-8.033205654565283E-001,-1.512321801996231E-001,-8.087666963386537E-001,-1.433312125202678E-001,-7.923032279453521E-001,
4.820000000000000E+009,-1.479088523479097E-001,-7.906762339626198E-001,-1.528130238296404E-001,-8.024516773708680E-001,-1.561920879125595E-001,-8.076222070693973E-001,-1.478409987708228E-001,-7.906785436215251E-001,
4.825000000000000E+009,-1.511117996218184E-001,-7.900086319057823E-001,-1.565325240773975E-001,-8.028518395637194E-001,-1.597570995140076E-001,-8.077612441825868E-001,-1.511858158761302E-001,-7.901184091316481E-001,
4.830000000000000E+009,-1.547232156099543E-001,-7.891301732069848E-001,-1.608119576974972E-001,-8.028086668266071E-001,-1.641689792060852E-001,-8.073386949348451E-001,-1.549220955923308E-001,-7.892886100287987E-001,
4.835000000000000E+009,-1.595228763698510E-001,-7.886496288636040E-001,-1.664672143127437E-001,-8.030625657377939E-001,-1.697010425662995E-001,-8.071742961120607E-001,-1.597309348898310E-001,-7.887052914484938E-001,
4.840000000000000E+009,-1.635335134593712E-001,-7.886249294798891E-001,-1.714043776206106E-001,-8.038144003440559E-001,-1.746564195632935E-001,-8.074582926177981E-001,-1.637109889857073E-001,-7.886853050762374E-001,
4.845000000000000E+009,-1.680247699353933E-001,-7.887685643823668E-001,-1.772316799716256E-001,-8.048381257348414E-001,-1.801822426128388E-001,-8.080316699981692E-001,-1.681291167470522E-001,-7.889764061719831E-001,
4.850000000000000E+009,-1.719449215599944E-001,-7.899645052873492E-001,-1.829541152868682E-001,-8.063763383415152E-001,-1.854013064861298E-001,-8.090947879219057E-001,-1.721712885477045E-001,-7.902262566439124E-001,
4.855000000000000E+009,-1.779408974885509E-001,-7.912626903141475E-001,-1.907325474344428E-001,-8.076573389465953E-001,-1.923037925577164E-001,-8.099902688026430E-001,-1.782172489578117E-001,-7.914666243069620E-001,
4.860000000000000E+009,-1.830403722312743E-001,-7.924470400100511E-001,-1.978120769683009E-001,-8.083800644985347E-001,-1.984746611404419E-001,-8.107724073600769E-001,-1.833887271028030E-001,-7.926809236672017E-001,
4.865000000000000E+009,-1.895232772831056E-001,-7.942109948995002E-001,-2.060007801716450E-001,-8.091582378389626E-001,-2.059022789859772E-001,-8.119601664543154E-001,-1.900269526033718E-001,-7.943998600207497E-001,
4.870000000000000E+009,-1.964063913349425E-001,-7.956214154656358E-001,-2.143203464217025E-001,-8.091344228301834E-001,-2.137383601903916E-001,-8.124255386734012E-001,-1.969870853380569E-001,-7.957419223087578E-001,
4.875000000000000E+009,-2.049382051708423E-001,-7.972617617990783E-001,-2.237137543733853E-001,-8.092532546007114E-001,-2.228454774188996E-001,-8.129990493965151E-001,-2.054872981787634E-001,-7.973668556442679E-001,
4.880000000000000E+009,-2.142115554840716E-001,-7.982762615421349E-001,-2.337596858405746E-001,-8.085997259378410E-001,-2.325516546106339E-001,-8.129580253601075E-001,-2.148013403587328E-001,-7.982839752166687E-001,
4.885000000000000E+009,-2.231518912591429E-001,-7.979989452260776E-001,-2.428840163340807E-001,-8.068538827883454E-001,-2.417158026409150E-001,-8.117450853157044E-001,-2.238012603959053E-001,-7.980886759191840E-001,
4.890000000000000E+009,-2.315293511799616E-001,-7.972215541972877E-001,-2.512469255100923E-001,-8.045055796314625E-001,-2.499543434715272E-001,-8.099726962852479E-001,-2.321702833537911E-001,-7.971456303533061E-001,
4.895000000000000E+009,-2.412582933540974E-001,-7.962435099041977E-001,-2.606866791583386E-001,-8.021714559043227E-001,-2.596539817810059E-001,-8.082035588645937E-001,-2.419298338128424E-001,-7.960506122390182E-001,
4.900000000000000E+009,-2.515798749117477E-001,-7.936347177766603E-001,-2.706266650103785E-001,-7.984759910552317E-001,-2.697629779529572E-001,-8.049817189025882E-001,-2.522527386585260E-001,-7.934133229529760E-001,
4.905000000000000E+009,-2.598882374360023E-001,-7.912676193732902E-001,-2.783185418315156E-001,-7.953590661551365E-001,-2.779678809547425E-001,-8.021901153373721E-001,-2.604981454113468E-001,-7.909282180439028E-001,
4.910000000000000E+009,-2.692565763826899E-001,-7.871831428543207E-001,-2.873031456850451E-001,-7.905279876016705E-001,-2.873090769290925E-001,-7.975242820358278E-001,-2.698629334346265E-001,-7.868161066610115E-001,
4.915000000000000E+009,-2.774842507160542E-001,-7.832440979586832E-001,-2.951246328224815E-001,-7.859443086782902E-001,-2.955398951339723E-001,-7.930379998588564E-001,-2.780359485314226E-001,-7.828290450290235E-001,
4.920000000000000E+009,-2.858080851073761E-001,-7.803781683781946E-001,-3.029085753359812E-001,-7.824926139386377E-001,-3.035489184951782E-001,-7.897056128120424E-001,-2.863453943964453E-001,-7.799091007023945E-001,
4.925000000000000E+009,-2.940506943264679E-001,-7.762022256520487E-001,-3.106062519682606E-001,-7.777303675849466E-001,-3.115154339981080E-001,-7.850665752220156E-001,-2.945050669715218E-001,-7.757748357465240E-001,
4.930000000000000E+009,-3.017262205506984E-001,-7.714513750044091E-001,-3.175643074600199E-001,-7.726385904471698E-001,-3.186574206924439E-001,-7.801085586166384E-001,-3.021366905470505E-001,-7.709940397000643E-001,
4.935000000000000E+009,-3.090119074080551E-001,-7.668152931662398E-001,-3.242573531942294E-001,-7.679046626995869E-001,-3.256865030860902E-001,-7.754655007743837E-001,-3.094261455212438E-001,-7.663186782510481E-001,
4.940000000000000E+009,-3.159703226470234E-001,-7.613651811683551E-001,-3.306783487728460E-001,-7.625959378500304E-001,-3.325251241016389E-001,-7.700827729034425E-001,-3.162906529202612E-001,-7.608575281818540E-001,
4.945000000000000E+009,-3.213985089532088E-001,-7.569371994918038E-001,-3.359006810244381E-001,-7.582655707813713E-001,-3.380446239757539E-001,-7.656833864021303E-001,-3.217010875912759E-001,-7.564453384113653E-001,
4.950000000000000E+009,-3.273308930940385E-001,-7.520563706978891E-001,-3.416830720801817E-001,-7.534167290874856E-001,-3.441476366233826E-001,-7.606364949798585E-001,-3.275440126301203E-001,-7.515719604308904E-001,
4.955000000000000E+009,-3.319553662894384E-001,-7.479986079223052E-001,-3.462693065855632E-001,-7.493320138671946E-001,-3.488027510452271E-001,-7.563818509101868E-001,-3.321374716592844E-001,-7.475936413885616E-001,
4.960000000000000E+009,-3.373569816851254E-001,-7.426469833640209E-001,-3.515034450449411E-001,-7.438967771708168E-001,-3.541838299465180E-001,-7.506502271461488E-001,-3.375065589401488E-001,-7.421855987998697E-001,
4.965000000000000E+009,-3.420646989277688E-001,-7.399752764700242E-001,-3.562682587251003E-001,-7.412362567222157E-001,-3.590549047756195E-001,-7.479365267753604E-001,-3.422106112540198E-001,-7.395041514341934E-001,
4.970000000000000E+009,-3.471743382301629E-001,-7.360760350512220E-001,-3.613556112670220E-001,-7.374697405470213E-001,-3.641967864704133E-001,-7.438781320190431E-001,-3.473204452881048E-001,-7.357043576727932E-001,
4.975000000000000E+009,-3.527887066125346E-001,-7.339289364102806E-001,-3.672573068388598E-001,-7.352565957762498E-001,-3.700367419528962E-001,-7.416127933502198E-001,-3.529595644476243E-001,-7.335076764456362E-001,
4.980000000000000E+009,-3.575635904710424E-001,-7.301988586189461E-001,-3.723802925623562E-001,-7.313965495696239E-001,-3.750852413082124E-001,-7.376668890190128E-001,-3.577534111593791E-001,-7.298010920467445E-001,
4.985000000000000E+009,-3.632157635379759E-001,-7.274677163632444E-001,-3.784100709738557E-001,-7.283303170367683E-001,-3.811091615581513E-001,-7.347159059333803E-001,-3.633726344822276E-001,-7.270674332972156E-001,
4.990000000000000E+009,-3.690557767353627E-001,-7.244547677336855E-001,-3.846002228571885E-001,-7.247789493352516E-001,-3.872588061809542E-001,-7.312453544425965E-001,-3.692597729466897E-001,-7.240481471394905E-001,
4.995000000000000E+009,-3.745508534120486E-001,-7.216570311649049E-001,-3.902867512232731E-001,-7.214101042186705E-001,-3.929678300380707E-001,-7.279583797454835E-001,-3.747866795917884E-001,-7.213055642352660E-001,
5.000000000000000E+009,-3.807837797947531E-001,-7.194403808571629E-001,-3.965203413770130E-001,-7.183045580091718E-001,-3.992950725936890E-001,-7.251198417091371E-001,-3.809774084028212E-001,-7.190630214728171E-001,
5.005000000000000E+009,-3.883568495534718E-001,-7.156700095967310E-001,-4.038916478571832E-001,-7.137944452052725E-001,-4.067854307746888E-001,-7.207082838630676E-001,-3.885725490506405E-001,-7.152569304595920E-001,
5.010000000000000E+009,-3.950345800584782E-001,-7.113044387191821E-001,-4.102842954529341E-001,-7.087670692394098E-001,-4.133871575832367E-001,-7.158699477577211E-001,-3.952298749567297E-001,-7.108857074450196E-001,
5.015000000000000E+009,-4.018213736903219E-001,-7.078696152743296E-001,-4.167375707037792E-001,-7.046980633783044E-001,-4.200000036907197E-001,-7.119742689323427E-001,-4.019156121120420E-001,-7.073390468118173E-001,
5.020000000000000E+009,-4.089313282600773E-001,-7.027461276420288E-001,-4.233771971096139E-001,-6.986911886295717E-001,-4.269472413921357E-001,-7.062098986244203E-001,-4.090352311628593E-001,-7.021990051440715E-001,
5.025000000000000E+009,-4.159756933493632E-001,-6.969324104144823E-001,-4.296015825439068E-001,-6.922851759777160E-001,-4.337074581527711E-001,-6.998936629295351E-001,-4.160584960638499E-001,-6.964523022468852E-001,
5.030000000000000E+009,-4.207500874563306E-001,-6.913725083323760E-001,-4.335622822853946E-001,-6.866531142081557E-001,-4.379114505481721E-001,-6.942186797332766E-001,-4.207865215661988E-001,-6.909784332134843E-001,
5.035000000000000E+009,-4.266442767334259E-001,-6.854637429866484E-001,-4.388922117821266E-001,-6.804007704333012E-001,-4.436132487964631E-001,-6.878328120613099E-001,-4.266942985432590E-001,-6.850471024318290E-001,
5.040000000000000E+009,-4.319942367922372E-001,-6.794070983030471E-001,-4.434850846433752E-001,-6.740788157677857E-001,-4.485814974784851E-001,-6.814554223251342E-001,-4.320710600409036E-001,-6.789374895828240E-001,
5.045000000000000E+009,-4.364133060220027E-001,-6.727969269728288E-001,-4.471349529255102E-001,-6.672598687110046E-001,-4.525742823886872E-001,-6.746148962402345E-001,-4.364251250629045E-001,-6.722662580730795E-001,
5.050000000000000E+009,-4.411483894717123E-001,-6.670420408898842E-001,-4.509633527606805E-001,-6.616259794431691E-001,-4.570040802669527E-001,-6.688757065582276E-001,-4.410870491900641E-001,-6.665769171603446E-001,
5.055000000000000E+009,-4.441134285636837E-001,-6.604412510191138E-001,-4.530871985698168E-001,-6.552203778597456E-001,-4.595949615001679E-001,-6.622267725372316E-001,-4.441116076878924E-001,-6.600248695095065E-001,
5.060000000000000E+009,-4.470932443235579E-001,-6.547447233440096E-001,-4.550618237481092E-001,-6.499300933588045E-001,-4.621864175701143E-001,-6.564385570335388E-001,-4.469948643291961E-001,-6.543002334854122E-001,
5.065000000000000E+009,-4.490705082882865E-001,-6.484402310177417E-001,-4.562255770469211E-001,-6.443462887450961E-001,-4.637453249263764E-001,-6.502674108123779E-001,-4.489391103030399E-001,-6.479968266000935E-001,
5.070000000000000E+009,-4.509742799483091E-001,-6.431541747650551E-001,-4.572878901208128E-001,-6.400977928328624E-001,-4.651217560863496E-001,-6.453420336914064E-001,-4.507196879479538E-001,-6.427483024276457E-001,
5.075000000000000E+009,-4.514860696564985E-001,-6.386159580518692E-001,-4.576484944372655E-001,-6.367191085776591E-001,-4.655781987953187E-001,-6.412462237167360E-001,-4.512953497717052E-001,-6.383103649372842E-001,
5.080000000000000E+009,-4.528615120287844E-001,-6.353995857357990E-001,-4.589691656194110E-001,-6.345514493325297E-001,-4.669992162132264E-001,-6.382101274490357E-001,-4.527051467100854E-001,-6.350880928753048E-001,
5.085000000000000E+009,-4.535426326425160E-001,-6.329293186486737E-001,-4.598257366076883E-001,-6.334084047460938E-001,-4.675859598255158E-001,-6.363098664474489E-001,-4.532923557194646E-001,-6.327888808436155E-001,
5.090000000000000E+009,-4.541244175589857E-001,-6.312155529324138E-001,-4.612683862955652E-001,-6.329771179832009E-001,-4.684964716529848E-001,-6.350962892532349E-001,-4.539973153568325E-001,-6.310575383185142E-001,
5.095000000000000E+009,-4.564789807247731E-001,-6.302921957762689E-001,-4.648315044787546E-001,-6.328416856225609E-001,-4.713147791957856E-001,-6.344619217681886E-001,-4.564017499848684E-001,-6.301489027000341E-001,
5.100000000000000E+009,-4.583275536313530E-001,-6.296251042915293E-001,-4.681520689815867E-001,-6.324958952722521E-001,-4.739063275623323E-001,-6.339885372352602E-001,-4.583197698566715E-001,-6.294765497155874E-001,
5.105000000000000E+009,-4.620756947980029E-001,-6.306485531385528E-001,-4.733714604234839E-001,-6.333609228452590E-001,-4.785167041015626E-001,-6.347787961959839E-001,-4.620828242936583E-001,-6.305586331629755E-001,
5.110000000000000E+009,-4.668841084622303E-001,-6.315286312086084E-001,-4.794074890577080E-001,-6.335090953418514E-001,-4.838304176044465E-001,-6.351441729927063E-001,-4.668618372215644E-001,-6.314856890694032E-001,
5.115000000000000E+009,-4.728764732270080E-001,-6.313871839945743E-001,-4.859900658432663E-001,-6.324124258516025E-001,-4.900524993228913E-001,-6.343557339096072E-001,-4.729265014659557E-001,-6.312444302696496E-001,
5.120000000000000E+009,-4.793271200528868E-001,-6.301554709693515E-001,-4.931646084291146E-001,-6.303101759376011E-001,-4.967856558227540E-001,-6.327318817138673E-001,-4.794523941901810E-001,-6.300805396958179E-001,
5.125000000000000E+009,-4.873588336586266E-001,-6.285316199619403E-001,-5.014799267439088E-001,-6.276825695980866E-001,-5.049738254165650E-001,-6.304718008613588E-001,-4.874763247035676E-001,-6.283734963512964E-001,
5.130000000000000E+009,-4.939625829124902E-001,-6.263417343552129E-001,-5.081677830253206E-001,-6.244162316859454E-001,-5.117481310081482E-001,-6.278284490776064E-001,-4.941022573423016E-001,-6.261292357121525E-001,
5.135000000000000E+009,-5.021386134989143E-001,-6.243953807359295E-001,-5.161178936720993E-001,-6.216818447090374E-001,-5.199249840164186E-001,-6.253396771049502E-001,-5.022122905309181E-001,-6.241188851375977E-001,
5.140000000000000E+009,-5.099371181527471E-001,-6.193455879404912E-001,-5.237186253777442E-001,-6.158903917699548E-001,-5.276367302131654E-001,-6.198623906898499E-001,-5.099857070166646E-001,-6.190867414347694E-001,
5.145000000000000E+009,-5.170367795993208E-001,-6.151944636479915E-001,-5.306728320979628E-001,-6.110412274147771E-001,-5.349381646156313E-001,-6.151374721336366E-001,-5.171143856489160E-001,-6.149446919154313E-001,
5.150000000000000E+009,-5.244593320878334E-001,-6.112854021342833E-001,-5.377157122918341E-001,-6.063430606023650E-001,-5.421185478973389E-001,-6.105251332473757E-001,-5.244920328310203E-001,-6.109700080455516E-001,
5.155000000000000E+009,-5.313256562454585E-001,-6.074310279212640E-001,-5.442044467504519E-001,-6.019101964271184E-001,-5.488592554283144E-001,-6.061523396301271E-001,-5.314396699776175E-001,-6.071426146875818E-001,
5.160000000000000E+009,-5.371676689333980E-001,-6.015898514062648E-001,-5.494861195402299E-001,-5.956027934606224E-001,-5.542906830978395E-001,-5.999687780761719E-001,-5.372734381990574E-001,-6.012530673329701E-001,
5.165000000000000E+009,-5.440380530575317E-001,-5.945191983035800E-001,-5.556629211471932E-001,-5.879148192011361E-001,-5.607769920730592E-001,-5.923808608245851E-001,-5.441560555726221E-001,-5.940671866557795E-001,
5.170000000000000E+009,-5.497022332604764E-001,-5.894296844231701E-001,-5.605628413185033E-001,-5.825852904992521E-001,-5.660818032073975E-001,-5.870143819236756E-001,-5.496945124473195E-001,-5.889216151992952E-001,
5.175000000000000E+009,-5.547727723077802E-001,-5.830359785374621E-001,-5.648170418360591E-001,-5.761646024494957E-001,-5.706705120277406E-001,-5.804193980598450E-001,-5.546833415548768E-001,-5.827155607798060E-001,
5.180000000000000E+009,-5.591821490592274E-001,-5.768211244768605E-001,-5.684622059176046E-001,-5.700877698492026E-001,-5.745112573242188E-001,-5.741398499870301E-001,-5.591219709806750E-001,-5.764548273042470E-001,
5.185000000000000E+009,-5.645527423962373E-001,-5.707584469081525E-001,-5.733571188558742E-001,-5.641507824168489E-001,-5.796180648040772E-001,-5.679605212020874E-001,-5.644239048063564E-001,-5.704036519062082E-001,
5.190000000000000E+009,-5.680003991397917E-001,-5.633576430655465E-001,-5.761794224323248E-001,-5.571142845543723E-001,-5.827353150177003E-001,-5.606720240402223E-001,-5.679014988271691E-001,-5.631227586570514E-001,
5.195000000000000E+009,-5.707225783927138E-001,-5.574851324668276E-001,-5.782795792568575E-001,-5.514181017816039E-001,-5.849940867996217E-001,-5.546982448577882E-001,-5.706093536179017E-001,-5.571916218117252E-001,
5.200000000000000E+009,-5.738634484067182E-001,-5.515989638232730E-001,-5.808175064869807E-001,-5.461740183946366E-001,-5.877714485168458E-001,-5.489463123893739E-001,-5.737073250032259E-001,-5.512914244164319E-001,
5.205000000000000E+009,-5.757440949834917E-001,-5.464934520571884E-001,-5.825753219867660E-001,-5.419505600372185E-001,-5.894140322685242E-001,-5.442123582839966E-001,-5.755895298016437E-001,-5.462517757898010E-001,
5.210000000000000E+009,-5.794321108723497E-001,-5.428311809964614E-001,-5.864590106598632E-001,-5.390438631934071E-001,-5.931578573989870E-001,-5.409314416122437E-001,-5.792676407857078E-001,-5.426137593179259E-001,
5.215000000000000E+009,-5.818739026212247E-001,-5.385642235922735E-001,-5.892090825026107E-001,-5.353678337997381E-001,-5.956635276985169E-001,-5.369081141471864E-001,-5.817489017141085E-001,-5.383477522173010E-001,
5.220000000000000E+009,-5.849346204521906E-001,-5.355306563737026E-001,-5.929027873809170E-001,-5.327584190879258E-001,-5.990949283599855E-001,-5.341647134017946E-001,-5.847402291757674E-001,-5.353282058583272E-001,
5.225000000000000E+009,-5.877839154266845E-001,-5.316276654215164E-001,-5.964483655781697E-001,-5.287841717408846E-001,-6.022806163787843E-001,-5.300511918830873E-001,-5.877083793125307E-001,-5.314242928216131E-001,
5.230000000000000E+009,-5.917704130148038E-001,-5.284141293410546E-001,-6.007459390174491E-001,-5.255206615936934E-001,-6.064183781814577E-001,-5.267061618232727E-001,-5.916322311319802E-001,-5.281870407849779E-001,
5.235000000000000E+009,-5.949873888637123E-001,-5.257831780007578E-001,-6.045073366119441E-001,-5.228308444439149E-001,-6.097924933815003E-001,-5.239642061424257E-001,-5.948508981656531E-001,-5.255869833628393E-001,
5.240000000000000E+009,-5.997667798847480E-001,-5.220425935921353E-001,-6.095945181120361E-001,-5.185388144078261E-001,-6.146127526283265E-001,-5.197737209129335E-001,-5.997336676838522E-001,-5.218114622913308E-001,
5.245000000000000E+009,-6.059907838588372E-001,-5.190141545452222E-001,-6.160274543651761E-001,-5.152002857638479E-001,-6.208780839729309E-001,-5.165485149765016E-001,-6.059005748950676E-001,-5.187642626666393E-001,
5.250000000000000E+009,-6.112899039334070E-001,-5.157118264007966E-001,-6.215399616127896E-001,-5.114375076453694E-001,-6.263806965255738E-001,-5.129706266021730E-001,-6.112319807605341E-001,-5.154120244936609E-001,
5.255000000000000E+009,-6.162684738624802E-001,-5.116776009606587E-001,-6.263907477785237E-001,-5.067373864800912E-001,-6.313698757743836E-001,-5.085669628524782E-001,-6.162308884028360E-001,-5.113501546732292E-001,
5.260000000000000E+009,-6.224280419220459E-001,-5.067082677248167E-001,-6.321235219667889E-001,-5.014462427768541E-001,-6.373323387908936E-001,-5.032914564514160E-001,-6.222375952643700E-001,-5.063652089419453E-001,
5.265000000000000E+009,-6.283649571935203E-001,-5.013892159674844E-001,-6.379988987291961E-001,-4.960307585420559E-001,-6.433178497123719E-001,-4.978149650478364E-001,-6.282107151797067E-001,-5.011209748471436E-001,
5.270000000000000E+009,-6.329902880135162E-001,-4.956138675495315E-001,-6.424610116844030E-001,-4.900003738054087E-001,-6.477459644699100E-001,-4.917724613285066E-001,-6.327659789237812E-001,-4.954135503312728E-001,
5.275000000000000E+009,-6.390330099548036E-001,-4.893404161968246E-001,-6.482976695411724E-001,-4.833758764346450E-001,-6.536006604576112E-001,-4.850812576007844E-001,-6.388438545232962E-001,-4.890840312022186E-001,
5.280000000000000E+009,-6.434300757151310E-001,-4.831812623418388E-001,-6.524373422031149E-001,-4.769924607457099E-001,-6.578657544708253E-001,-4.787435579490663E-001,-6.432013447618039E-001,-4.829129401057412E-001,
5.285000000000000E+009,-6.476895073940771E-001,-4.768892534924077E-001,-6.563172226875013E-001,-4.704978212057600E-001,-6.618987349891664E-001,-4.722394933319093E-001,-6.475306942934467E-001,-4.766332966159439E-001,
5.290000000000000E+009,-6.517249098638283E-001,-4.705070663155607E-001,-6.599758870003746E-001,-4.639525798355392E-001,-6.656828900337221E-001,-4.656572929286957E-001,-6.515494191425709E-001,-4.702622329856297E-001,
5.295000000000000E+009,-6.557413361627593E-001,-4.641590924544879E-001,-6.634750835982172E-001,-4.575129621518483E-001,-6.693089408111573E-001,-4.590642078876496E-001,-6.554711860451752E-001,-4.639440476572144E-001,
5.300000000000000E+009,-6.590445201859184E-001,-4.575696668533337E-001,-6.660843206747630E-001,-4.510495105224887E-001,-6.721139783859254E-001,-4.524392946434022E-001,-6.587256228816246E-001,-4.573803174554672E-001,
5.305000000000000E+009,-6.625075759659629E-001,-4.512961077181930E-001,-6.690804717957172E-001,-4.451423249717971E-001,-6.751572177696230E-001,-4.462851769065858E-001,-6.622387599127921E-001,-4.510916285056152E-001,
5.310000000000000E+009,-6.658575238631638E-001,-4.444124376505129E-001,-6.721959249834293E-001,-4.388170755775253E-001,-6.783605696296693E-001,-4.397592738056184E-001,-6.656065530324912E-001,-4.443037102777961E-001,
5.315000000000000E+009,-6.676504943992756E-001,-4.383415860103976E-001,-6.736689687821342E-001,-4.331016682933639E-001,-6.800097158241274E-001,-4.338161693382264E-001,-6.673849741635682E-001,-4.382499252677377E-001,
5.320000000000000E+009,-6.690157624867161E-001,-4.316325243419946E-001,-6.748398886636009E-001,-4.270200649709800E-001,-6.813193105316163E-001,-4.273815879440309E-001,-6.687633828766312E-001,-4.314940179950793E-001,
5.325000000000000E+009,-6.717275107273508E-001,-4.259976058750071E-001,-6.776437328826438E-001,-4.221317384267599E-001,-6.839636608314516E-001,-4.219236208343506E-001,-6.714379878884613E-001,-4.258771274384837E-001,
5.330000000000000E+009,-6.724972845774957E-001,-4.217969556774188E-001,-6.789280853281389E-001,-4.186516442470132E-001,-6.848144814109803E-001,-4.180982449436188E-001,-6.722513692090262E-001,-4.217400294706776E-001,
5.335000000000000E+009,-6.751247963921196E-001,-4.159567428312907E-001,-6.820230533754459E-001,-4.131275417082750E-001,-6.877112655830385E-001,-4.123010179042818E-001,-6.749217404701489E-001,-4.158915730861115E-001,
5.340000000000000E+009,-6.766154949254885E-001,-4.124126591907347E-001,-6.840812158900966E-001,-4.099069695068888E-001,-6.894128350830080E-001,-4.090061565303803E-001,-6.763778686627585E-001,-4.123924042538404E-001,
5.345000000000000E+009,-6.793586666078073E-001,-4.087620019772817E-001,-6.877211587334318E-001,-4.064696241767771E-001,-6.926632922172549E-001,-4.054733703899384E-001,-6.792226411740119E-001,-4.087169909187673E-001,
5.350000000000000E+009,-6.831515111119983E-001,-4.054291283027276E-001,-6.922090307283740E-001,-4.029007330635842E-001,-6.969250904846194E-001,-4.018524730300905E-001,-6.829341878573566E-001,-4.054414988915482E-001,
