% Version 1.00
%
%freq[Hz],re:Trc13_S21,im:Trc13_S21,re:pl_1_S21,im:pl_1_S21,
2.746800000000000E+009,-1.569797098636627E-001,9.327929019927979E-001,-1.569469375705719E-001,9.330387451171877E-001,
2.747760000000000E+009,-1.549747586250305E-001,9.328748583793640E-001,-1.550191636323929E-001,9.328568172645572E-001,
2.748720000000000E+009,-1.532978117465973E-001,9.325943589210510E-001,-1.531887115955353E-001,9.327340475654603E-001,
2.749680000000000E+009,-1.511868536472321E-001,9.325584769248962E-001,-1.513304631567002E-001,9.325647845649721E-001,
2.750640000000000E+009,-1.491439938545227E-001,9.326883554458618E-001,-1.493867826461792E-001,9.327274199295046E-001,
2.751600000000000E+009,-1.471861153841019E-001,9.326236248016357E-001,-1.473536807060242E-001,9.326519042015078E-001,
2.752560000000000E+009,-1.453646123409271E-001,9.325752854347229E-001,-1.455157300090790E-001,9.326668164825441E-001,
2.753520000000000E+009,-1.433492004871368E-001,9.324530959129334E-001,-1.434339737224579E-001,9.326760726737979E-001,
2.754480000000000E+009,-1.415691673755646E-001,9.326335787773132E-001,-1.418008624076844E-001,9.327684247398378E-001,
2.755440000000000E+009,-1.402216404676437E-001,9.328536987304688E-001,-1.404235130786896E-001,9.329096081924441E-001,
2.756400000000000E+009,-1.386814862489700E-001,9.330985546112061E-001,-1.389353312873841E-001,9.329436153411868E-001,
2.757360000000000E+009,-1.370089650154114E-001,9.329315423965454E-001,-1.373835175371170E-001,9.329627901077273E-001,
2.758320000000000E+009,-1.356502324342728E-001,9.330113530158997E-001,-1.356977502202988E-001,9.328659762573244E-001,
2.759280000000000E+009,-1.337463557720184E-001,9.327217936515808E-001,-1.341165288496018E-001,9.327590897178651E-001,
2.760240000000000E+009,-1.323555409908295E-001,9.325885176658630E-001,-1.324852489423752E-001,9.327793804550173E-001,
2.761200000000000E+009,-1.306106150150299E-001,9.329644441604614E-001,-1.307444802999497E-001,9.329417580223085E-001,
2.762160000000000E+009,-1.286183595657349E-001,9.329072833061218E-001,-1.292283708620072E-001,9.330402196311953E-001,
2.763120000000000E+009,-1.273601651191711E-001,9.332418441772461E-001,-1.275015735912324E-001,9.332016135597232E-001,
2.764080000000000E+009,-1.260341554880142E-001,9.334511160850525E-001,-1.258554254436493E-001,9.332694381141664E-001,
2.765040000000000E+009,-1.242453008890152E-001,9.333480596542358E-001,-1.243195592021942E-001,9.333985808181765E-001,
2.766000000000000E+009,-1.223604679107666E-001,9.334090948104858E-001,-1.226301202440262E-001,9.334795130157473E-001,
2.766960000000000E+009,-1.207025870680809E-001,9.335113763809204E-001,-1.209954820108414E-001,9.336802613639834E-001,
2.767920000000000E+009,-1.196177974343300E-001,9.338461756706238E-001,-1.195116598749161E-001,9.338537047195437E-001,
2.768880000000000E+009,-1.176646798849106E-001,9.339707493782044E-001,-1.179262830924988E-001,9.339457361602785E-001,
2.769840000000000E+009,-1.160109788179398E-001,9.339439272880554E-001,-1.163863848471642E-001,9.339764606666567E-001,
2.770800000000000E+009,-1.146247684955597E-001,9.341857433319092E-001,-1.148719607830048E-001,9.342197392463686E-001,
2.771760000000000E+009,-1.133247464895248E-001,9.341551065444946E-001,-1.133284599208832E-001,9.343483703613283E-001,
2.772720000000000E+009,-1.116836220026016E-001,9.344297051429749E-001,-1.118284493446350E-001,9.345522923278812E-001,
2.773680000000000E+009,-1.099535822868347E-001,9.346246123313904E-001,-1.104453611850739E-001,9.347989226150515E-001,
2.774640000000000E+009,-1.087934896349907E-001,9.347349405288696E-001,-1.089466943931580E-001,9.350492380332949E-001,
2.775600000000000E+009,-1.074497029185295E-001,9.350267052650452E-001,-1.074604026937485E-001,9.351829625320436E-001,
2.776560000000000E+009,-1.055890023708344E-001,9.352326393127441E-001,-1.058823869848251E-001,9.353170832633972E-001,
2.777520000000000E+009,-1.041976287961006E-001,9.354286789894104E-001,-1.042798268342018E-001,9.353564502716067E-001,
2.778480000000000E+009,-1.026384606957436E-001,9.355546832084656E-001,-1.028924670076370E-001,9.356971386528016E-001,
2.779440000000000E+009,-1.017972379922867E-001,9.358748197555542E-001,-1.015604546570778E-001,9.358698641777040E-001,
2.780400000000000E+009,-9.985874593257904E-002,9.356591701507568E-001,-9.981017593145375E-002,9.361074893760683E-001,
2.781360000000000E+009,-9.803646802902222E-002,9.358867406845093E-001,-9.799949528694156E-002,9.360874231529236E-001,
2.782320000000000E+009,-9.623338282108307E-002,9.362826347351074E-001,-9.626699993133547E-002,9.361576594352725E-001,
2.783280000000000E+009,-9.468104690313339E-002,9.362689256668091E-001,-9.446309141635897E-002,9.360993558120729E-001,
2.784240000000000E+009,-9.288470447063446E-002,9.362021088600159E-001,-9.282067852497103E-002,9.362859862327578E-001,
2.785200000000000E+009,-9.169586002826691E-002,9.362648725509644E-001,-9.167523688316347E-002,9.362440740013125E-001,
2.786160000000000E+009,-9.107720106840134E-002,9.363191127777100E-001,-9.104759804725648E-002,9.364914002609256E-001,
2.787120000000000E+009,-8.902511000633240E-002,9.366768002510071E-001,-8.909360210418703E-002,9.366834961128236E-001,
2.788080000000000E+009,-8.714132010936737E-002,9.367735981941223E-001,-8.715548956155780E-002,9.367298693847658E-001,
2.789040000000000E+009,-8.518233895301819E-002,9.365913271903992E-001,-8.521639208316804E-002,9.368037845802308E-001,
2.790000000000000E+009,-8.318586647510529E-002,9.365978837013245E-001,-8.323403916358949E-002,9.368072838211061E-001,
