% Version 1.00
%
%freq[Hz],re:Trc14_S21,im:Trc14_S21,re:cap3_copo1_air_S21,im:cap3_copo1_air_S21,re:cap3_copo1_water_S21,im:cap3_copo1_water_S21,re:cap3_copo1_0_1plstc_S21,im:cap3_copo1_0_1plstc_S21,re:cap3_copo1_0_5plstc_S21,im:cap3_copo1_0_5plstc_S21,re:cap3_copo1_1plstc_S21,im:cap3_copo1_1plstc_S21,
4.760000000000000E+009,-9.542698413133621E-002,-8.460918664932251E-001,-9.171372722641374E-002,-8.561299809884646E-001,-9.787121878599214E-002,-8.387698979121586E-001,-9.703000317777327E-002,-8.425628191483784E-001,-9.666840229034426E-002,-8.422485567092897E-001,-9.573978229244411E-002,-8.455526425438177E-001,
4.765000000000000E+009,-1.023908108472824E-001,-8.442885279655457E-001,-9.914659607531361E-002,-8.538286744223940E-001,-1.048067752409309E-001,-8.367275795398875E-001,-1.038863497539153E-001,-8.407666305210105E-001,-1.037646503567696E-001,-8.403885352134706E-001,-1.027404739816176E-001,-8.438107486853381E-001,
4.770000000000000E+009,-1.103027611970902E-001,-8.420954346656799E-001,-1.068192093813172E-001,-8.513727874672243E-001,-1.123833243107537E-001,-8.345665365063071E-001,-1.117347587435654E-001,-8.386782041352261E-001,-1.114514497399330E-001,-8.382829833030703E-001,-1.106037897500786E-001,-8.416936428249897E-001,
4.775000000000000E+009,-1.178258210420609E-001,-8.408215641975403E-001,-1.143682397025452E-001,-8.497440186638795E-001,-1.198699965410505E-001,-8.330525571195302E-001,-1.192614175007394E-001,-8.371405657457022E-001,-1.189707963585854E-001,-8.367226567268373E-001,-1.181540998971091E-001,-8.402298870307383E-001,
4.780000000000000E+009,-1.257847249507904E-001,-8.387310504913330E-001,-1.222172870236435E-001,-8.474707990906985E-001,-1.276255303694697E-001,-8.309369277838988E-001,-1.270618362565407E-001,-8.350602199985694E-001,-1.268016795158387E-001,-8.346603906631471E-001,-1.260535963554157E-001,-8.381674747029018E-001,
4.785000000000000E+009,-1.319786310195923E-001,-8.357049226760864E-001,-1.283916252434388E-001,-8.442025049880679E-001,-1.337623400187397E-001,-8.277765594449356E-001,-1.332714511584047E-001,-8.318914293439559E-001,-1.331461054325104E-001,-8.315059755325319E-001,-1.323475238283286E-001,-8.350954458523064E-001,
4.790000000000000E+009,-1.409888267517090E-001,-8.331965804100037E-001,-1.371309031986313E-001,-8.413431249238589E-001,-1.424904206947949E-001,-8.249336120189594E-001,-1.420831549763249E-001,-8.292354318256765E-001,-1.419037673473358E-001,-8.286919640541077E-001,-1.412489474165757E-001,-8.324252258162258E-001,
4.795000000000000E+009,-1.471098810434341E-001,-8.309963345527649E-001,-1.428850524566498E-001,-8.390858604552920E-001,-1.481824566275321E-001,-8.225344235481618E-001,-1.478721123328310E-001,-8.270196490556983E-001,-1.476197334766388E-001,-8.264099935531617E-001,-1.471559788457791E-001,-8.301773042670700E-001,
4.800000000000000E+009,-1.540275216102600E-001,-8.276472687721252E-001,-1.493271437936707E-001,-8.360223499440616E-001,-1.544567629840857E-001,-8.195631839906268E-001,-1.544234860320780E-001,-8.241004907369341E-001,-1.540814443111420E-001,-8.234301127433779E-001,-1.537843337399511E-001,-8.271114924567200E-001,
4.805000000000000E+009,-1.599345356225967E-001,-8.250989317893982E-001,-1.552651310185624E-001,-8.332667281134341E-001,-1.604924752219277E-001,-8.170695773781430E-001,-1.605862445761837E-001,-8.216987468185886E-001,-1.601004340410233E-001,-8.209437359809877E-001,-1.599062991989879E-001,-8.245006390977738E-001,
4.810000000000000E+009,-1.666026711463928E-001,-8.228815793991089E-001,-1.614746084191742E-001,-8.311841281400454E-001,-1.670337231432181E-001,-8.148721967835864E-001,-1.674055838142006E-001,-8.195392591181805E-001,-1.666718616008759E-001,-8.188888118743898E-001,-1.665183319086581E-001,-8.223163414014285E-001,
4.815000000000000E+009,-1.728235781192780E-001,-8.208830356597900E-001,-1.676051318970719E-001,-8.291951479626162E-001,-1.731608793846663E-001,-8.126929141817989E-001,-1.737200167510462E-001,-8.173962302989878E-001,-1.729591381788254E-001,-8.168498699188235E-001,-1.727108241476812E-001,-8.201979919721913E-001,
4.820000000000000E+009,-1.800022870302200E-001,-8.178998827934265E-001,-1.746715637571183E-001,-8.261946867471315E-001,-1.802545054618214E-001,-8.093722880623726E-001,-1.809691164581851E-001,-8.142686772362927E-001,-1.802569384813309E-001,-8.139326773643495E-001,-1.798182076996675E-001,-8.171587775664387E-001,
4.825000000000000E+009,-1.860299706459045E-001,-8.156293630599976E-001,-1.804457338048935E-001,-8.239251173872684E-001,-1.856756795664567E-001,-8.069263348959447E-001,-1.868684076391160E-001,-8.117976078174809E-001,-1.863256943464279E-001,-8.116078404426577E-001,-1.856950031931724E-001,-8.149566070895895E-001,
4.830000000000000E+009,-1.923045217990875E-001,-8.125851154327393E-001,-1.864733161139069E-001,-8.207842019398806E-001,-1.915216376495550E-001,-8.037737897221305E-001,-1.930015752801527E-001,-8.085465360428572E-001,-1.923550773143769E-001,-8.084696741104128E-001,-1.918207097770412E-001,-8.119591762995656E-001,
4.835000000000000E+009,-1.996011137962341E-001,-8.094161748886108E-001,-1.932376059363861E-001,-8.176284403046877E-001,-1.983158942093588E-001,-8.007768918897475E-001,-2.001843587524498E-001,-8.053943778550206E-001,-1.996146619796754E-001,-8.053267630577088E-001,-1.991842493901375E-001,-8.088873583798589E-001,
4.840000000000000E+009,-2.060110867023468E-001,-8.064010739326477E-001,-1.992706955969468E-001,-8.147412475065921E-001,-2.046295529675208E-001,-7.977555712202586E-001,-2.067131307915712E-001,-8.022870636848105E-001,-2.061047045707703E-001,-8.021699464797975E-001,-2.056388021723716E-001,-8.057864398440611E-001,
4.845000000000000E+009,-2.129595279693604E-001,-8.030210137367249E-001,-2.056679068647614E-001,-8.115502330031434E-001,-2.109881188711537E-001,-7.944927652370042E-001,-2.134100248991233E-001,-7.987711792937735E-001,-2.127340139150620E-001,-7.987539519310000E-001,-2.124020818795395E-001,-8.024842267950653E-001,
4.850000000000000E+009,-2.190642803907394E-001,-7.994902133941650E-001,-2.111631510861664E-001,-8.082026705418399E-001,-2.165714936788131E-001,-7.910028883186733E-001,-2.192907359141695E-001,-7.952028915085468E-001,-2.186189043521881E-001,-7.953686156272889E-001,-2.183725501479015E-001,-7.991173289109211E-001,
4.855000000000000E+009,-2.260109931230545E-001,-7.955489754676819E-001,-2.178377453357392E-001,-8.044136584421999E-001,-2.231023488395410E-001,-7.870210706462010E-001,-2.262414145194735E-001,-7.911896763505437E-001,-2.256765353918076E-001,-7.914260276794435E-001,-2.255091947385678E-001,-7.951681673713550E-001,
4.860000000000000E+009,-2.314660400152206E-001,-7.906922698020935E-001,-2.225337847392197E-001,-7.999324226535648E-001,-2.279737260523132E-001,-7.825240401019669E-001,-2.314635411577327E-001,-7.863686319180802E-001,-2.309640167474747E-001,-7.868105756759645E-001,-2.309182922233307E-001,-7.905625832995313E-001,
4.865000000000000E+009,-2.369604855775833E-001,-7.863763570785523E-001,-2.269594845268403E-001,-7.958306369451601E-001,-2.327500790490954E-001,-7.784025091465771E-001,-2.367923284636319E-001,-7.818491606366044E-001,-2.364424977540970E-001,-7.825041563034060E-001,-2.364540335740612E-001,-7.860766209250226E-001,
4.870000000000000E+009,-2.415676414966583E-001,-7.815351486206055E-001,-2.303120691092606E-001,-7.918913835236819E-001,-2.366341030340456E-001,-7.737172711605624E-001,-2.409526896272640E-001,-7.768344983529004E-001,-2.409388739109040E-001,-7.776962065696718E-001,-2.408901631520308E-001,-7.811729091586671E-001,
4.875000000000000E+009,-2.463446110486984E-001,-7.775114178657532E-001,-2.341591197789079E-001,-7.891282346048587E-001,-2.403365719570172E-001,-7.701052588002294E-001,-2.452149044933648E-001,-7.726569208956163E-001,-2.455595711469651E-001,-7.736549448966982E-001,-2.454802675167095E-001,-7.770902019150390E-001,
4.880000000000000E+009,-2.509066164493561E-001,-7.734119296073914E-001,-2.377250138236771E-001,-7.864534281065372E-001,-2.439163492891593E-001,-7.670426062015325E-001,-2.492120822548522E-001,-7.689901161097235E-001,-2.500630045890808E-001,-7.697854813575746E-001,-2.499791117178605E-001,-7.734116011128492E-001,
4.885000000000000E+009,-2.541511654853821E-001,-7.689253687858582E-001,-2.398960851112671E-001,-7.844213721412356E-001,-2.462368127324441E-001,-7.641874394810904E-001,-2.520938534744192E-001,-7.651143984569759E-001,-2.532186595439911E-001,-7.656466178894045E-001,-2.532430610361360E-001,-7.692197298312721E-001,
4.890000000000000E+009,-2.555173933506012E-001,-7.652790546417236E-001,-2.412145929702454E-001,-7.832439351470338E-001,-2.473456966691553E-001,-7.621207402308009E-001,-2.533614792415100E-001,-7.618033428955395E-001,-2.548385307788849E-001,-7.621253859519961E-001,-2.547995771524389E-001,-7.655689732450736E-001,
4.895000000000000E+009,-2.579369843006134E-001,-7.627239227294922E-001,-2.439983965099030E-001,-7.837043910185549E-001,-2.497271786633264E-001,-7.613805140674906E-001,-2.555459578405764E-001,-7.596111568420758E-001,-2.574382606983185E-001,-7.596661464691163E-001,-2.574142745200752E-001,-7.629307766591288E-001,
4.900000000000000E+009,-2.605267763137817E-001,-7.600822448730469E-001,-2.478281559524995E-001,-7.844127128479617E-001,-2.525461496665450E-001,-7.610992904723489E-001,-2.576626998646595E-001,-7.578154125318627E-001,-2.598869929790497E-001,-7.571517033576967E-001,-2.596981619323812E-001,-7.603792521412107E-001,
4.905000000000000E+009,-2.613421380519867E-001,-7.600247263908386E-001,-2.510502195538331E-001,-7.874093444193118E-001,-2.546370090549473E-001,-7.633816363908916E-001,-2.585214497355177E-001,-7.588425029803808E-001,-2.606450745582581E-001,-7.574181855201724E-001,-2.603672163900920E-001,-7.606794645894266E-001,
4.910000000000000E+009,-2.639956474304199E-001,-7.594715356826782E-001,-2.574730723970338E-001,-7.889499302198795E-001,-2.597323520630769E-001,-7.646182265900614E-001,-2.619139082711195E-001,-7.593226979375010E-001,-2.637666530609131E-001,-7.570594141960145E-001,-2.634020183023806E-001,-7.603939849568866E-001,
4.915000000000000E+009,-2.667296528816223E-001,-7.603586316108704E-001,-2.642068373140870E-001,-7.907467971829836E-001,-2.652292745245143E-001,-7.663859647421210E-001,-2.656881771659243E-001,-7.608682405574323E-001,-2.667445897102356E-001,-7.582079934120179E-001,-2.663365585303461E-001,-7.615208433857181E-001,
4.920000000000000E+009,-2.707891762256622E-001,-7.635883092880249E-001,-2.723796288669435E-001,-7.934050799301761E-001,-2.721023521019167E-001,-7.694796124399217E-001,-2.709926525207564E-001,-7.642742596881469E-001,-2.714295376300813E-001,-7.614542781829835E-001,-2.708641676657386E-001,-7.648293847688844E-001,
4.925000000000000E+009,-2.767798304557800E-001,-7.659161090850830E-001,-2.815100926928101E-001,-7.941262983003238E-001,-2.804656712862908E-001,-7.706899971012784E-001,-2.779930689559481E-001,-7.663690893415418E-001,-2.777356506824494E-001,-7.635213682174685E-001,-2.770139281788600E-001,-7.669555322003951E-001,
4.930000000000000E+009,-2.836002409458160E-001,-7.676472067832947E-001,-2.908283021086731E-001,-7.937993647351687E-001,-2.891612627057106E-001,-7.709224380885971E-001,-2.857071677366522E-001,-7.676003238236093E-001,-2.849049327850343E-001,-7.650166059494021E-001,-2.841257849494620E-001,-7.685716105615343E-001,
4.935000000000000E+009,-2.917385101318359E-001,-7.689855098724365E-001,-3.005399032368165E-001,-7.927539736069643E-001,-2.985060374914615E-001,-7.703262395830557E-001,-2.945110948209411E-001,-7.683026273163414E-001,-2.933336579799653E-001,-7.659840181350710E-001,-2.924227184712782E-001,-7.697718075277784E-001,
4.940000000000000E+009,-3.008555471897125E-001,-7.688679695129395E-001,-3.103713038095551E-001,-7.902698676612552E-001,-3.078728525944041E-001,-7.682265770049531E-001,-3.038367669699953E-001,-7.672438733622514E-001,-3.024937766551972E-001,-7.653134930610659E-001,-3.015325648860056E-001,-7.693046029533345E-001,
4.945000000000000E+009,-3.094840943813324E-001,-7.685815095901489E-001,-3.190925203316499E-001,-7.878042949282229E-001,-3.163119111552948E-001,-7.663071191166646E-001,-3.124533319815345E-001,-7.662259908321899E-001,-3.110157100677490E-001,-7.645901163101196E-001,-3.100985073958643E-001,-7.688390008974035E-001,
4.950000000000000E+009,-3.189181089401245E-001,-7.658870220184326E-001,-3.279884401788178E-001,-7.838195961824953E-001,-3.252120093491137E-001,-7.626456731415673E-001,-3.217489066009369E-001,-7.631465560398104E-001,-3.203554051876069E-001,-7.617990433692934E-001,-3.195335866779415E-001,-7.661934482300882E-001,
4.955000000000000E+009,-3.266667723655701E-001,-7.636228203773499E-001,-3.354831881305390E-001,-7.804170430676882E-001,-3.325751610538397E-001,-7.594522354428254E-001,-3.294214632398865E-001,-7.602506371189868E-001,-3.281704319953919E-001,-7.591073429107669E-001,-3.273815425420036E-001,-7.636566604438347E-001,
4.960000000000000E+009,-3.353372514247894E-001,-7.587509751319885E-001,-3.436651163244324E-001,-7.748793094338992E-001,-3.407256363227988E-001,-7.540576891092884E-001,-3.377675284329727E-001,-7.550748423028795E-001,-3.366943470001221E-001,-7.540264842033386E-001,-3.359709256157365E-001,-7.587195684188346E-001,
4.965000000000000E+009,-3.426819741725922E-001,-7.556471228599548E-001,-3.506868568440705E-001,-7.714482535486452E-001,-3.476829189597583E-001,-7.506663521334960E-001,-3.449811585730169E-001,-7.517883728855830E-001,-3.438875842094422E-001,-7.506614028930666E-001,-3.433226257996813E-001,-7.554464492223147E-001,
4.970000000000000E+009,-3.496624231338501E-001,-7.508346438407898E-001,-3.572311877365418E-001,-7.664719170100710E-001,-3.540094322075860E-001,-7.458011996592033E-001,-3.514670867463893E-001,-7.469784066858372E-001,-3.502978265762329E-001,-7.458726033210756E-001,-3.498865173512699E-001,-7.506951004020775E-001,
4.975000000000000E+009,-3.563726544380188E-001,-7.477214336395264E-001,-3.637958452900238E-001,-7.634050043348390E-001,-3.605484961428762E-001,-7.427437137489251E-001,-3.580958503253657E-001,-7.439654931275986E-001,-3.569520702838898E-001,-7.427998099327088E-001,-3.566079506944652E-001,-7.476562816504486E-001,
4.980000000000000E+009,-3.612262606620789E-001,-7.432470917701721E-001,-3.692115303423768E-001,-7.589828175252689E-001,-3.657682732837346E-001,-7.382099513345907E-001,-3.632714972571137E-001,-7.393258146686903E-001,-3.620208073139192E-001,-7.383199374198914E-001,-3.617738280693236E-001,-7.431469004313611E-001,
4.985000000000000E+009,-3.671111464500427E-001,-7.397667765617371E-001,-3.753052352720338E-001,-7.556597009800418E-001,-3.715451035625036E-001,-7.347267414021026E-001,-3.690619478180869E-001,-7.357130335370197E-001,-3.677712906360627E-001,-7.348126420021059E-001,-3.675746660278061E-001,-7.396529514573907E-001,
4.990000000000000E+009,-3.724708259105682E-001,-7.363711595535278E-001,-3.810445354979555E-001,-7.521083711165775E-001,-3.769920437651227E-001,-7.311465746036522E-001,-3.742702319865889E-001,-7.320954468357728E-001,-3.730851573944092E-001,-7.312310790061951E-001,-3.727999949623539E-001,-7.360811007364495E-001,
4.995000000000000E+009,-3.771097958087921E-001,-7.335774302482605E-001,-3.863546484496004E-001,-7.493737356246035E-001,-3.818187505348680E-001,-7.283632371623188E-001,-3.789786103403360E-001,-7.292986683225753E-001,-3.776926509380341E-001,-7.283778943061831E-001,-3.773468807633817E-001,-7.334102043725342E-001,
5.000000000000000E+009,-3.822289705276489E-001,-7.318139672279358E-001,-3.923991385289461E-001,-7.474682017591554E-001,-3.872634194357152E-001,-7.264636101816000E-001,-3.840708500834345E-001,-7.274926917679017E-001,-3.827244155406953E-001,-7.266027359962464E-001,-3.823609462352667E-001,-7.317343178938438E-001,
5.005000000000000E+009,-3.882318735122681E-001,-7.291839718818665E-001,-3.996720313333894E-001,-7.443382325008241E-001,-3.938648202126857E-001,-7.236101249648558E-001,-3.903066493173700E-001,-7.248951161950198E-001,-3.889077994346620E-001,-7.239963174819948E-001,-3.886083327151664E-001,-7.291821287295714E-001,
5.010000000000000E+009,-3.938155472278595E-001,-7.269730567932129E-001,-4.061974089163667E-001,-7.412622246598513E-001,-4.001527119921546E-001,-7.210668954919395E-001,-3.963279878049767E-001,-7.225890249719578E-001,-3.946907991886141E-001,-7.217066151618958E-001,-3.943435141294494E-001,-7.270186770514648E-001,
5.015000000000000E+009,-4.002258181571960E-001,-7.263687252998352E-001,-4.135220685947725E-001,-7.394611920129092E-001,-4.072863940475192E-001,-7.195854687231980E-001,-4.031721858111189E-001,-7.214411539420639E-001,-4.012927299022676E-001,-7.207503424644470E-001,-4.009153282806818E-001,-7.264181733986826E-001,
5.020000000000000E+009,-4.080235660076141E-001,-7.243379354476929E-001,-4.218273105234071E-001,-7.357948707025452E-001,-4.152979740769597E-001,-7.161984236276014E-001,-4.107937921620147E-001,-7.186141005813254E-001,-4.089742978572846E-001,-7.180851273536684E-001,-4.086989965308471E-001,-7.240382410443128E-001,
5.025000000000000E+009,-4.164967536926270E-001,-7.214963436126709E-001,-4.303816063558198E-001,-7.314658537986453E-001,-4.235768123251170E-001,-7.121802978833826E-001,-4.190310188935577E-001,-7.153300242968012E-001,-4.171407917499543E-001,-7.150244091987612E-001,-4.170016167291548E-001,-7.212046659029767E-001,
5.030000000000000E+009,-4.233473837375641E-001,-7.190122008323669E-001,-4.370396048336488E-001,-7.273164916695558E-001,-4.301221752805188E-001,-7.084198644252221E-001,-4.257341193496369E-001,-7.122751258744560E-001,-4.237985848426820E-001,-7.121837657928467E-001,-4.238778568386566E-001,-7.184975966371192E-001,
5.035000000000000E+009,-4.320638775825501E-001,-7.153424620628357E-001,-4.453432423866426E-001,-7.220525477321169E-001,-4.382332112250065E-001,-7.034477783029609E-001,-4.341118513100207E-001,-7.079727814391156E-001,-4.321844335556031E-001,-7.080524938583376E-001,-4.324984305900216E-001,-7.146625914606944E-001,
5.040000000000000E+009,-4.402728080749512E-001,-7.109346389770508E-001,-4.528887756589815E-001,-7.165330739268495E-001,-4.457030322286342E-001,-6.984085819072327E-001,-4.420425489398714E-001,-7.033615341086943E-001,-4.403529319763185E-001,-7.035814173698427E-001,-4.408939287223100E-001,-7.103131755071541E-001,
5.045000000000000E+009,-4.480780065059662E-001,-7.056910991668701E-001,-4.597376203872987E-001,-7.103594551133424E-001,-4.526427444608782E-001,-6.925288103245135E-001,-4.493691077284444E-001,-6.979555053303840E-001,-4.477207619190217E-001,-6.981943919181824E-001,-4.484275665584559E-001,-7.050524883622250E-001,
5.050000000000000E+009,-4.561669826507568E-001,-7.013904452323914E-001,-4.669320579091646E-001,-7.050427394454043E-001,-4.600880891575302E-001,-6.874266947310934E-001,-4.573337581510779E-001,-6.929981911046018E-001,-4.557183238983156E-001,-6.934708238601685E-001,-4.565807436840129E-001,-7.004499852719999E-001,
5.055000000000000E+009,-4.635815322399139E-001,-6.953380703926086E-001,-4.730980803668977E-001,-6.987426458649598E-001,-4.663423529368629E-001,-6.810723932262066E-001,-4.639979530885015E-001,-6.868477105317479E-001,-4.625947128295899E-001,-6.873249193191531E-001,-4.638518792129177E-001,-6.945193355716514E-001,
5.060000000000000E+009,-4.709609448909760E-001,-6.896294951438904E-001,-4.796182905757752E-001,-6.924830775802310E-001,-4.729306562538537E-001,-6.749285487051170E-001,-4.708060477233705E-001,-6.809090186479770E-001,-4.695568238258362E-001,-6.813961502075197E-001,-4.709939078156183E-001,-6.886253723028313E-001,
5.065000000000000E+009,-4.774674773216248E-001,-6.823762655258179E-001,-4.850966422312013E-001,-6.848471014913636E-001,-4.784569259190167E-001,-6.674549875625607E-001,-4.768578453388925E-001,-6.735444333924496E-001,-4.754976509571076E-001,-6.740879278182984E-001,-4.774256739541054E-001,-6.813419851437745E-001,
5.070000000000000E+009,-4.837576746940613E-001,-6.753186583518982E-001,-4.904590733171999E-001,-6.777233097106326E-001,-4.837862108359621E-001,-6.604111091872444E-001,-4.826883922145685E-001,-6.664854650480655E-001,-4.814000870704652E-001,-6.671548707962037E-001,-4.836350562282426E-001,-6.743414617347529E-001,
5.075000000000000E+009,-4.886253476142883E-001,-6.681957840919495E-001,-4.943423759790498E-001,-6.705523440964969E-001,-4.877344809933969E-001,-6.533659337711050E-001,-4.869645941738494E-001,-6.594030668153602E-001,-4.858497105121614E-001,-6.601694498062134E-001,-4.883349898509669E-001,-6.671979525295809E-001,
5.080000000000000E+009,-4.937824606895447E-001,-6.615549325942993E-001,-4.985565119849550E-001,-6.640258621080019E-001,-4.921763204101416E-001,-6.468185873179201E-001,-4.916289648106912E-001,-6.527163691969915E-001,-4.906355463504792E-001,-6.536109570503235E-001,-4.934362325879599E-001,-6.606639952029566E-001,
5.085000000000000E+009,-4.978744685649872E-001,-6.551101207733154E-001,-5.017082535062257E-001,-6.579009325147404E-001,-4.954248334449045E-001,-6.405949765736408E-001,-4.951728594324664E-001,-6.464470873006309E-001,-4.943771649837495E-001,-6.473498191833498E-001,-4.973752571883074E-001,-6.542646070808422E-001,
5.090000000000000E+009,-5.011606812477112E-001,-6.485672593116760E-001,-5.040056152701112E-001,-6.515736134418337E-001,-4.979221818337778E-001,-6.340634902012813E-001,-4.979384877325819E-001,-6.398914376970117E-001,-4.972996904850007E-001,-6.407712493896487E-001,-5.005570826166126E-001,-6.476822966364286E-001,
5.095000000000000E+009,-5.051913857460022E-001,-6.418448090553284E-001,-5.070560418395692E-001,-6.455163663127749E-001,-5.008674911959082E-001,-6.277643361331620E-001,-5.011475387750355E-001,-6.335273927776347E-001,-5.008005531311036E-001,-6.344879034042360E-001,-5.043939860318177E-001,-6.411304937793129E-001,
5.100000000000000E+009,-5.071646571159363E-001,-6.351509094238281E-001,-5.083387622037355E-001,-6.395074820737916E-001,-5.021963776550629E-001,-6.214812959976818E-001,-5.026375404999948E-001,-6.273787957952605E-001,-5.026101758003235E-001,-6.280383688926696E-001,-5.064091513076766E-001,-6.345896509398340E-001,
5.105000000000000E+009,-5.096562504768372E-001,-6.299277544021606E-001,-5.103184305319519E-001,-6.354123716038516E-001,-5.039909017372675E-001,-6.171971430123602E-001,-5.047379705896614E-001,-6.229543833928961E-001,-5.047965350151062E-001,-6.233965993881226E-001,-5.088193764316905E-001,-6.297027175261107E-001,
5.110000000000000E+009,-5.115407109260559E-001,-6.256266236305237E-001,-5.119504650321352E-001,-6.321529903207093E-001,-5.055973600624908E-001,-6.137063017032731E-001,-5.065538626007839E-001,-6.192890759559884E-001,-5.066247772216798E-001,-6.195304549217225E-001,-5.107511102058343E-001,-6.255957869548461E-001,
5.115000000000000E+009,-5.136865377426148E-001,-6.214315295219421E-001,-5.141030548598939E-001,-6.289803378636478E-001,-5.076615715336208E-001,-6.100475734890052E-001,-5.087574403376318E-001,-6.156404441291885E-001,-5.087150593757630E-001,-6.157429248809814E-001,-5.130137442720572E-001,-6.215354329909308E-001,
5.120000000000000E+009,-5.157683491706848E-001,-6.173690557479858E-001,-5.165477051968995E-001,-6.257866892442018E-001,-5.095683997541760E-001,-6.064622735092000E-001,-5.109737409276980E-001,-6.120871710731106E-001,-5.110216621398926E-001,-6.120109570503236E-001,-5.151845360720764E-001,-6.175550754160274E-001,
5.125000000000000E+009,-5.194416642189026E-001,-6.138193011283875E-001,-5.205865375764467E-001,-6.230158682316285E-001,-5.129676600250892E-001,-6.036254637534871E-001,-5.147955700251463E-001,-6.091836145737904E-001,-5.147137348175050E-001,-6.088417415618898E-001,-5.188774316341982E-001,-6.142246969340400E-001,
5.130000000000000E+009,-5.216642022132874E-001,-6.111854910850525E-001,-5.231392188713990E-001,-6.206814158524476E-001,-5.151842706015556E-001,-6.012966713552305E-001,-5.173175978684235E-001,-6.066771831655645E-001,-5.169755395889283E-001,-6.062416801452638E-001,-5.211893424851997E-001,-6.114544684650747E-001,
5.135000000000000E+009,-5.258853435516357E-001,-6.097943782806397E-001,-5.277550390706788E-001,-6.198843111754763E-001,-5.194417061724507E-001,-6.004966789949239E-001,-5.218507578945474E-001,-6.055507437256442E-001,-5.213251202583313E-001,-6.050935950279237E-001,-5.255405924533113E-001,-6.102047805736268E-001,
5.140000000000000E+009,-5.304676890373230E-001,-6.058483123779297E-001,-5.329222840835877E-001,-6.161990343103334E-001,-5.242002654803514E-001,-5.968041249335734E-001,-5.267376187218738E-001,-6.016729706696671E-001,-5.260646591186523E-001,-6.011708718299866E-001,-5.302353471712673E-001,-6.061165063460603E-001,
5.145000000000000E+009,-5.348098278045654E-001,-6.031804084777832E-001,-5.378287025694581E-001,-6.136831651815492E-001,-5.288795666439281E-001,-5.943084920438383E-001,-5.315905513789609E-001,-5.988572268796553E-001,-5.307148923873902E-001,-5.985155158996584E-001,-5.346998134255085E-001,-6.034781560089899E-001,
5.150000000000000E+009,-5.400859117507935E-001,-6.009752750396729E-001,-5.435781246696474E-001,-6.115823268423464E-001,-5.341913028629881E-001,-5.921577485556593E-001,-5.370320280742074E-001,-5.963747945439260E-001,-5.360341650962830E-001,-5.962462014198304E-001,-5.400698427667353E-001,-6.011449954149895E-001,
5.155000000000000E+009,-5.454233288764954E-001,-5.990136861801148E-001,-5.493708719826052E-001,-6.098400530472412E-001,-5.396919742603430E-001,-5.901966355575103E-001,-5.423901892643995E-001,-5.940463591955172E-001,-5.415266050338746E-001,-5.939784568786622E-001,-5.453271780629949E-001,-5.990921303384624E-001,
5.160000000000000E+009,-5.497201681137085E-001,-5.950840711593628E-001,-5.542362617889406E-001,-6.061088876032106E-001,-5.440837347407649E-001,-5.864225514804025E-001,-5.466848712829270E-001,-5.899805675429389E-001,-5.458256498336793E-001,-5.900377658843994E-001,-5.497345541001886E-001,-5.951890240217430E-001,
5.165000000000000E+009,-5.550510883331299E-001,-5.902828574180603E-001,-5.605288472068788E-001,-6.011120175592347E-001,-5.496296673681688E-001,-5.815477874243065E-001,-5.520369077597606E-001,-5.850267201998335E-001,-5.512997854232788E-001,-5.851121250152589E-001,-5.552849752366920E-001,-5.903483315134791E-001,
5.170000000000000E+009,-5.602831840515137E-001,-5.881316661834717E-001,-5.663019252935793E-001,-5.985571877957765E-001,-5.547954860561962E-001,-5.791688477291674E-001,-5.570154978181302E-001,-5.825994446844688E-001,-5.563371427536011E-001,-5.826881606101991E-001,-5.604499041385633E-001,-5.880236410177094E-001,
5.175000000000000E+009,-5.658624768257141E-001,-5.845215320587158E-001,-5.722154565669556E-001,-5.942931347680360E-001,-5.602571654925895E-001,-5.755938381918296E-001,-5.622091901731510E-001,-5.790713972882047E-001,-5.616118214607239E-001,-5.790013030052186E-001,-5.658703607602114E-001,-5.843823851336913E-001,
5.180000000000000E+009,-5.715354681015015E-001,-5.806031227111816E-001,-5.778070888134156E-001,-5.899980934773561E-001,-5.657870271492042E-001,-5.715743266664423E-001,-5.676208161441292E-001,-5.752455909665338E-001,-5.669677364349366E-001,-5.751933171272279E-001,-5.713054088815129E-001,-5.804925558050531E-001,
5.185000000000000E+009,-5.781483650207520E-001,-5.766388177871704E-001,-5.848562007815248E-001,-5.854616220904237E-001,-5.725766434722515E-001,-5.670606181683595E-001,-5.743809796621957E-001,-5.710549286031528E-001,-5.735905605316163E-001,-5.710359754562379E-001,-5.781036895193192E-001,-5.763741345320705E-001,
5.190000000000000E+009,-5.835018754005432E-001,-5.708778500556946E-001,-5.903219012391968E-001,-5.790866215171815E-001,-5.777361528200892E-001,-5.611566294581784E-001,-5.796960158590528E-001,-5.652880957090011E-001,-5.790257924079896E-001,-5.654759680747987E-001,-5.835540956060386E-001,-5.708511974596398E-001,
5.195000000000000E+009,-5.887386798858643E-001,-5.659533143043518E-001,-5.951293005647279E-001,-5.735843315231020E-001,-5.823559912702553E-001,-5.558957291537097E-001,-5.845032904753074E-001,-5.603359938144256E-001,-5.839347559928896E-001,-5.605591941833498E-001,-5.887560812360861E-001,-5.658727755622999E-001,
