% Version 1.00
%
%freq[Hz],re:Trc14_S21,im:Trc14_S21,re:Cap3_duto1_air_S21,im:Cap3_duto1_air_S21,re:Cap3_duto1_air_water1_S21,im:Cap3_duto1_air_water1_S21,re:Cap3_duto1_1plstc_S21,im:Cap3_duto1_1plstc_S21,re:Cap3_duto1_0_1plstc_S21,im:Cap3_duto1_0_1plstc_S21,re:Cap3_duto1_0_5plstc_S21,im:Cap3_duto1_0_5plstc_S21,
1.400000000000000E+009,-6.668557739241240E-001,-7.033364642668146E-001,-6.658636315715029E-001,-7.046232984497072E-001,-6.669188145274598E-001,-7.036897608934478E-001,-6.668845715502241E-001,-7.033910524711693E-001,-6.668558030704279E-001,-7.034388836968232E-001,-6.667870647009645E-001,-7.033562992513981E-001,
1.405000000000000E+009,-6.730805366362191E-001,-6.977259852339062E-001,-6.722169472937014E-001,-6.989464469752504E-001,-6.731991330802795E-001,-6.979877041056075E-001,-6.732399622624827E-001,-6.976893074205794E-001,-6.731669685114028E-001,-6.977996858876824E-001,-6.731029165701336E-001,-6.977353094055848E-001,
1.410000000000000E+009,-6.800644643665094E-001,-6.915550624843919E-001,-6.792166923330689E-001,-6.927361871960450E-001,-6.801402973138198E-001,-6.917935945598445E-001,-6.801486342165828E-001,-6.915824778471796E-001,-6.801022255864645E-001,-6.915609352527586E-001,-6.800338493979734E-001,-6.915054338205311E-001,
1.415000000000000E+009,-6.860253763154069E-001,-6.849952389878151E-001,-6.851296198342896E-001,-6.862290373881532E-001,-6.860171783373252E-001,-6.852274846354213E-001,-6.861771660457153E-001,-6.849998463152653E-001,-6.860755137562309E-001,-6.850251559822707E-001,-6.859072527120590E-001,-6.850032683599706E-001,
1.420000000000000E+009,-6.926240259087499E-001,-6.783716834635243E-001,-6.918145353251648E-001,-6.796019301766969E-001,-6.927352180077279E-001,-6.786163878312789E-001,-6.927593547276443E-001,-6.783425813298210E-001,-6.927663197650326E-001,-6.784621768439796E-001,-6.926090611215646E-001,-6.783809935975742E-001,
1.425000000000000E+009,-6.981391461409705E-001,-6.718557084202930E-001,-6.973190384918216E-001,-6.730508489976503E-001,-6.982197541803401E-001,-6.721927829792467E-001,-6.982685869778651E-001,-6.718265529897329E-001,-6.981759950669566E-001,-6.719622189435351E-001,-6.981356772785613E-001,-6.718440133374766E-001,
1.430000000000000E+009,-7.043362113741239E-001,-6.657588262868593E-001,-7.036788018380739E-001,-6.669925640515139E-001,-7.044415926576108E-001,-6.660864347053933E-001,-7.044701411820097E-001,-6.657810579745842E-001,-7.043878685517844E-001,-6.658278041778392E-001,-7.043091994373496E-001,-6.657703843126210E-001,
1.435000000000000E+009,-7.103884511893550E-001,-6.592143195044277E-001,-7.095496447157288E-001,-6.604617074475099E-001,-7.102997536106419E-001,-6.595366059914781E-001,-7.105052988312205E-001,-6.591791921765329E-001,-7.103534603777696E-001,-6.593299827605715E-001,-7.103103029290033E-001,-6.592467004117956E-001,
1.440000000000000E+009,-7.155631318488052E-001,-6.526408111285500E-001,-7.148995920191957E-001,-6.538678090483094E-001,-7.156632737621975E-001,-6.530093209678047E-001,-7.157050913977923E-001,-6.526066664370177E-001,-7.155718487647732E-001,-6.526977678765263E-001,-7.155030439646650E-001,-6.526477310082323E-001,
1.445000000000000E+009,-7.211439339632483E-001,-6.466263257752539E-001,-7.204661684280396E-001,-6.478279709492494E-001,-7.211265112435320E-001,-6.469476609923668E-001,-7.212307225562245E-001,-6.465204063869893E-001,-7.211584585886369E-001,-6.466826718230311E-001,-7.211501712856623E-001,-6.465604410557877E-001,
1.450000000000000E+009,-7.270938514142025E-001,-6.399358069483038E-001,-7.263849373979188E-001,-6.411565264326479E-001,-7.271462817715001E-001,-6.403298801214159E-001,-7.271715203047395E-001,-6.399068710956903E-001,-7.270863430637761E-001,-6.400526681496566E-001,-7.270440004397337E-001,-6.399570723679348E-001,
1.455000000000000E+009,-7.326243996303120E-001,-6.331976515363829E-001,-7.320064760711672E-001,-6.344635581785585E-001,-7.327004208141180E-001,-6.336130780491197E-001,-7.327354938634261E-001,-6.332190807013430E-001,-7.326363420982326E-001,-6.333694315256658E-001,-7.326200113568571E-001,-6.332103517761467E-001,
1.460000000000000E+009,-7.369791643534001E-001,-6.275447493830745E-001,-7.363684287449648E-001,-6.288185362643434E-001,-7.370893262780481E-001,-6.280319793081644E-001,-7.370940314286397E-001,-6.275896517121753E-001,-7.370590663650234E-001,-6.277048421853995E-001,-7.369920342017073E-001,-6.275673881861174E-001,
1.465000000000000E+009,-7.423018150229221E-001,-6.214105334592688E-001,-7.416355059291079E-001,-6.227773638633729E-001,-7.423756578950124E-001,-6.219013410883485E-001,-7.423234424333792E-001,-6.214962729968687E-001,-7.423035104272970E-001,-6.216357612680751E-001,-7.421995374945407E-001,-6.214719201707962E-001,
1.470000000000000E+009,-7.476012756470701E-001,-6.150697923550130E-001,-7.470674903756716E-001,-6.163385082972719E-001,-7.476950188012789E-001,-6.156119956001324E-001,-7.477760038169508E-001,-6.151185158917887E-001,-7.477294505590739E-001,-6.152403098464345E-001,-7.476325114787710E-001,-6.150763168238334E-001,
1.475000000000000E+009,-7.519252368002456E-001,-6.091229090410750E-001,-7.514411318714908E-001,-6.104456927824403E-001,-7.521589887146896E-001,-6.096729739409239E-001,-7.520146044172533E-001,-6.091818627351889E-001,-7.520329512489057E-001,-6.093382698068292E-001,-7.518493445429131E-001,-6.091500842078481E-001,
1.480000000000000E+009,-7.572679649884984E-001,-6.023572401170505E-001,-7.568052142694094E-001,-6.036974667904664E-001,-7.574984068165965E-001,-6.028767376490940E-001,-7.574867317188200E-001,-6.023740841650080E-001,-7.574039681871796E-001,-6.025377318259781E-001,-7.572603848926442E-001,-6.023899482910802E-001,
1.485000000000000E+009,-7.621378217139230E-001,-5.966567438698036E-001,-7.617381136962893E-001,-5.979340422607423E-001,-7.624263543113766E-001,-5.971628042766802E-001,-7.623109227292007E-001,-5.967011669415181E-001,-7.622970714136477E-001,-5.968051663593003E-001,-7.620781447244576E-001,-5.966436749533566E-001,
1.490000000000000E+009,-7.676529628690306E-001,-5.900190176516607E-001,-7.672799804203799E-001,-5.913567461676026E-001,-7.679116351416055E-001,-5.905570716505415E-001,-7.678219064046863E-001,-5.900669262500385E-001,-7.678370854580041E-001,-5.901864451063430E-001,-7.676788272969077E-001,-5.900375443451724E-001,
1.495000000000000E+009,-7.724060695347328E-001,-5.831900380324382E-001,-7.721347725737001E-001,-5.845024418748475E-001,-7.727298025561975E-001,-5.836529828190202E-001,-7.726720991181938E-001,-5.831983891690455E-001,-7.725963012047271E-001,-5.833094169138489E-001,-7.724117626369134E-001,-5.832137285765630E-001,
1.500000000000000E+009,-7.777889126078446E-001,-5.767549936346428E-001,-7.775247723225405E-001,-5.780224183528139E-001,-7.781755677521641E-001,-5.771298945066625E-001,-7.779762341101140E-001,-5.767095039002053E-001,-7.779510780440404E-001,-5.767591063623974E-001,-7.777901821563434E-001,-5.767528130332723E-001,
1.505000000000000E+009,-7.822389676842578E-001,-5.704756890399171E-001,-7.820173814288334E-001,-5.716456341130067E-001,-7.826039552915434E-001,-5.707374538693595E-001,-7.825005702893114E-001,-5.702693207950595E-001,-7.824294771312323E-001,-5.704418697130953E-001,-7.822427401438040E-001,-5.704020604993318E-001,
1.510000000000000E+009,-7.870719719145554E-001,-5.641598742819483E-001,-7.868621631004336E-001,-5.653544726812745E-001,-7.874533990313852E-001,-5.644870744301246E-001,-7.872867821813301E-001,-5.640769128211013E-001,-7.872179537663666E-001,-5.642057819031392E-001,-7.870571970813836E-001,-5.641563272949655E-001,
1.515000000000000E+009,-7.925333248809598E-001,-5.573806919716934E-001,-7.923434110856630E-001,-5.585397890487672E-001,-7.928610112193146E-001,-5.576374837824983E-001,-7.927560739434076E-001,-5.572449123013501E-001,-7.926343485025561E-001,-5.574519139287398E-001,-7.924565426174712E-001,-5.573839899843764E-001,
1.520000000000000E+009,-7.973209408820203E-001,-5.509946539217788E-001,-7.971348348731997E-001,-5.520883185803224E-001,-7.976569009923314E-001,-5.512647488186496E-001,-7.974875825961260E-001,-5.508740766912051E-001,-7.975021043142528E-001,-5.510220758568849E-001,-7.973546722630198E-001,-5.509997497147363E-001,
1.525000000000000E+009,-8.019623663831506E-001,-5.445422100158597E-001,-8.017639894044497E-001,-5.456943264143372E-001,-8.022335860504435E-001,-5.448293919832630E-001,-8.020912328577343E-001,-5.443996361282760E-001,-8.020454961412442E-001,-5.446068370086558E-001,-8.019551688862328E-001,-5.445407970645286E-001,
1.530000000000000E+009,-8.064095581349633E-001,-5.376785841023735E-001,-8.062172611706545E-001,-5.387621562945558E-001,-8.066696342285857E-001,-5.378964785597997E-001,-8.065378094781933E-001,-5.375311192899392E-001,-8.064856533280214E-001,-5.376821583700971E-001,-8.063557140813991E-001,-5.376867681365580E-001,
1.535000000000000E+009,-8.108499510677927E-001,-5.309064627796158E-001,-8.106607838574221E-001,-5.319876722538759E-001,-8.110676099781020E-001,-5.310972986524631E-001,-8.109596672718616E-001,-5.307340455081030E-001,-8.109207755719753E-001,-5.309055674027614E-001,-8.108474478239751E-001,-5.308928502395141E-001,
1.540000000000000E+009,-8.148892890160114E-001,-5.244469157673691E-001,-8.147486367794802E-001,-5.254842946345522E-001,-8.151374821291935E-001,-5.246747846892071E-001,-8.150410739780408E-001,-5.242761648197517E-001,-8.149539900316941E-001,-5.245588501525632E-001,-8.148958599133939E-001,-5.244454948630167E-001,
1.545000000000000E+009,-8.191490838771078E-001,-5.173555053911227E-001,-8.189742012130740E-001,-5.183940665644837E-001,-8.194585720486176E-001,-5.175925847691936E-001,-8.192491784229403E-001,-5.171643851326675E-001,-8.192441553532415E-001,-5.174429668873106E-001,-8.191548976763154E-001,-5.173763548018073E-001,
1.550000000000000E+009,-8.229761203793714E-001,-5.106398806339428E-001,-8.227368257658390E-001,-5.116119955023195E-001,-8.231474782722927E-001,-5.108670006583146E-001,-8.230363829487952E-001,-5.104195778812201E-001,-8.230024991886129E-001,-5.106893044056533E-001,-8.229016901826299E-001,-5.106267627775760E-001,
1.555000000000000E+009,-8.269299687716919E-001,-5.036251593110679E-001,-8.267055784211732E-001,-5.047166215695191E-001,-8.270884331244692E-001,-5.039298480439550E-001,-8.270104658392424E-001,-5.034245613815193E-001,-8.269822100395873E-001,-5.037618345042352E-001,-8.269112837769198E-001,-5.035904067016417E-001,
1.560000000000000E+009,-8.308252191441183E-001,-4.962642064554892E-001,-8.305507081202700E-001,-4.973840735832215E-001,-8.309789717228817E-001,-4.965961587747248E-001,-8.308499740988737E-001,-4.961085654285459E-001,-8.308163700286619E-001,-4.963506712936470E-001,-8.307038816265742E-001,-4.963038038024599E-001,
1.565000000000000E+009,-8.348960268221796E-001,-4.885725987245090E-001,-8.346896570834353E-001,-4.897177361028291E-001,-8.350790716483005E-001,-4.889448610434441E-001,-8.348821172278634E-001,-4.883864747161394E-001,-8.350141891596897E-001,-4.886722678718622E-001,-8.349228715382395E-001,-4.885605646750886E-001,
1.570000000000000E+009,-8.387772050265572E-001,-4.809193570355048E-001,-8.385641764730838E-001,-4.821090491619111E-001,-8.389311668710030E-001,-4.813594440177167E-001,-8.388066325993853E-001,-4.807886501178361E-001,-8.388666728206100E-001,-4.810465738606528E-001,-8.387194211242880E-001,-4.809397596392502E-001,
1.575000000000000E+009,-8.421959367475238E-001,-4.735951359843360E-001,-8.420085981449893E-001,-4.746915766959382E-001,-8.424391735713825E-001,-4.739755714503717E-001,-8.421219847709973E-001,-4.733814683826692E-001,-8.423008041650048E-001,-4.737742138504218E-001,-8.421769802593149E-001,-4.735622451625926E-001,
1.580000000000000E+009,-8.454074987427421E-001,-4.660009927783928E-001,-8.452052204930118E-001,-4.672036127503968E-001,-8.456509369866192E-001,-4.665093251079139E-001,-8.453130293993607E-001,-4.658534524156450E-001,-8.455383508458987E-001,-4.661475752079555E-001,-8.454043340752062E-001,-4.659936605564240E-001,
1.585000000000000E+009,-8.485536712674324E-001,-4.590080637645362E-001,-8.484012929798892E-001,-4.601992057380677E-001,-8.488713079448739E-001,-4.594795437355037E-001,-8.483922359506720E-001,-4.589361602159856E-001,-8.487155920607881E-001,-4.592094398323648E-001,-8.485355220194114E-001,-4.590579704206382E-001,
1.590000000000000E+009,-8.515536537576689E-001,-4.521215240550410E-001,-8.514557241195682E-001,-4.532527037891390E-001,-8.519395134120393E-001,-4.526582455548391E-001,-8.514290579048134E-001,-4.520723011254324E-001,-8.517386685815509E-001,-4.523344687780449E-001,-8.515457072175128E-001,-4.521393261751116E-001,
1.595000000000000E+009,-8.543992882086846E-001,-4.461036494440234E-001,-8.542563669921879E-001,-4.472287502191163E-001,-8.548489446753871E-001,-4.465884846479382E-001,-8.542397232427594E-001,-4.460885857532823E-001,-8.546975880545927E-001,-4.461378102903045E-001,-8.544066930058314E-001,-4.460989197941933E-001,
1.600000000000000E+009,-8.579755292713008E-001,-4.392868814260663E-001,-8.578527259809877E-001,-4.404084096444703E-001,-8.585341229897642E-001,-4.397976333291395E-001,-8.578927705217774E-001,-4.393261899250374E-001,-8.582015663365359E-001,-4.393453056668924E-001,-8.580060834645400E-001,-4.393071667990216E-001,
1.605000000000000E+009,-8.611184997380493E-001,-4.323141817936952E-001,-8.609572909318546E-001,-4.335448631787873E-001,-8.617338101233543E-001,-4.327142244168031E-001,-8.610991603582641E-001,-4.323656939947748E-001,-8.613814043321051E-001,-4.322650780531367E-001,-8.610918228806879E-001,-4.323138007974495E-001,
1.610000000000000E+009,-8.640529209383556E-001,-4.259519028282013E-001,-8.640116825312807E-001,-4.271633448713685E-001,-8.646909985980609E-001,-4.262348185273503E-001,-8.641177512105458E-001,-4.259907649017095E-001,-8.642844743869825E-001,-4.259095226036129E-001,-8.640444568803420E-001,-4.259677441154000E-001,
1.615000000000000E+009,-8.672261229312530E-001,-4.196749553101346E-001,-8.672106761711123E-001,-4.208380159416200E-001,-8.679365993713973E-001,-4.198013741001594E-001,-8.673577319571305E-001,-4.196443452050481E-001,-8.674064621031847E-001,-4.195724474187094E-001,-8.672271876210836E-001,-4.197293282812094E-001,
1.620000000000000E+009,-8.703989257755966E-001,-4.128045848944672E-001,-8.703422400109866E-001,-4.140713618235017E-001,-8.709319429501556E-001,-4.128637082077952E-001,-8.704082293540539E-001,-4.127416636184096E-001,-8.704294211231778E-001,-4.126153520626403E-001,-8.703245035140637E-001,-4.128000566384342E-001,
1.625000000000000E+009,-8.738891432725955E-001,-4.061095584758912E-001,-8.739580633384707E-001,-4.073703465892030E-001,-8.744190738207438E-001,-4.060502500610211E-001,-8.738941052047142E-001,-4.059802190561904E-001,-8.738257494240168E-001,-4.060331714487948E-001,-8.738523163460673E-001,-4.060663801215236E-001,
1.630000000000000E+009,-8.775933151490808E-001,-3.993653661654646E-001,-8.776684302255250E-001,-4.006395543634798E-001,-8.779472628528299E-001,-3.993436571493017E-001,-8.774954774161797E-001,-3.992411948605360E-001,-8.775427489043928E-001,-3.992428535643896E-001,-8.775626518728699E-001,-3.993772567300374E-001,
1.635000000000000E+009,-8.811589562027014E-001,-3.927790950801212E-001,-8.813206861018375E-001,-3.940037324916840E-001,-8.814578786515807E-001,-3.926874993573614E-001,-8.810537221317589E-001,-3.926930373062640E-001,-8.810491979130218E-001,-3.926899723814140E-001,-8.811564748829948E-001,-3.927602073033271E-001,
1.640000000000000E+009,-8.842018615765752E-001,-3.853198301972237E-001,-8.845007723028566E-001,-3.864587701055147E-001,-8.845092626225226E-001,-3.852405668036970E-001,-8.840387268800127E-001,-3.852958285652802E-001,-8.840677529594466E-001,-3.852946961961922E-001,-8.841927996743595E-001,-3.852962122199664E-001,
1.645000000000000E+009,-8.878045315197116E-001,-3.780531175361078E-001,-8.880187427163699E-001,-3.792246957976533E-001,-8.879186744556397E-001,-3.780843802564228E-001,-8.875973902118746E-001,-3.780501918693015E-001,-8.876502824354136E-001,-3.781039577891251E-001,-8.877603884381192E-001,-3.779993809767671E-001,
1.650000000000000E+009,-8.914256545352539E-001,-3.700755814508842E-001,-8.917345523780824E-001,-3.711534169476319E-001,-8.916299220102611E-001,-3.701150526676064E-001,-8.912401905204486E-001,-3.701302451487273E-001,-8.911963659447818E-001,-3.702739521024345E-001,-8.913546409011012E-001,-3.700414980409678E-001,
1.655000000000000E+009,-8.931807893419117E-001,-3.623773536979645E-001,-8.935897838429262E-001,-3.633237073728944E-001,-8.933283024798548E-001,-3.625219487270301E-001,-8.930706575481866E-001,-3.625212771333691E-001,-8.930634393034858E-001,-3.626044942738027E-001,-8.931254955140888E-001,-3.623550366615881E-001,
1.660000000000000E+009,-8.961556118467091E-001,-3.548073908855836E-001,-8.964988614750674E-001,-3.556748436964417E-001,-8.963625775672879E-001,-3.549554459800459E-001,-8.961019154662047E-001,-3.549450883489630E-001,-8.960424117775667E-001,-3.550265568034752E-001,-8.961407035596087E-001,-3.547965489110542E-001,
1.665000000000000E+009,-8.992383336590962E-001,-3.471040635157540E-001,-8.995993221745303E-001,-3.479501631261445E-001,-8.994570016755168E-001,-3.472596462860076E-001,-8.992465383448717E-001,-3.472841328219960E-001,-8.991680478963411E-001,-3.474422759275972E-001,-8.991517361546385E-001,-3.471363601231352E-001,
1.670000000000000E+009,-9.020601853535925E-001,-3.386499600788122E-001,-9.023696572962954E-001,-3.393700620347596E-001,-9.022954873439517E-001,-3.388821052774869E-001,-9.020059679192971E-001,-3.388837735864461E-001,-9.021272071737607E-001,-3.389985597108391E-001,-9.020168922159713E-001,-3.386849669675823E-001,
1.675000000000000E+009,-9.050839861134148E-001,-3.313040580217987E-001,-9.053468948915101E-001,-3.320180878547669E-001,-9.054477121068557E-001,-3.315742511003171E-001,-9.051649704890028E-001,-3.315369769464380E-001,-9.052674115067083E-001,-3.317383670380494E-001,-9.050487529565534E-001,-3.313331055501763E-001,
1.680000000000000E+009,-9.084385269709222E-001,-3.231934392189921E-001,-9.085660998812868E-001,-3.238990638370515E-001,-9.087468684118357E-001,-3.233473614573402E-001,-9.084699605117639E-001,-3.234039644658281E-001,-9.085591771816661E-001,-3.235413846372641E-001,-9.083683558111197E-001,-3.231481204843586E-001,
1.685000000000000E+009,-9.114842522180849E-001,-3.153868418658060E-001,-9.116340673417667E-001,-3.160771929333497E-001,-9.118656459890874E-001,-3.155173554022038E-001,-9.116444846701735E-001,-3.155791174961182E-001,-9.117757415492431E-001,-3.155756171847871E-001,-9.114580517441719E-001,-3.154038525769783E-001,
1.690000000000000E+009,-9.142096551022633E-001,-3.074540353261772E-001,-9.143768490068056E-001,-3.081312096432495E-001,-9.145221458140389E-001,-3.076501637663990E-001,-9.143378636058815E-001,-3.076363408488319E-001,-9.144265324313218E-001,-3.078339312745356E-001,-9.141438497329886E-001,-3.075123798602064E-001,
1.695000000000000E+009,-9.168601385635489E-001,-2.992306929064109E-001,-9.169721203092959E-001,-2.999294085945893E-001,-9.171994536467133E-001,-2.994257018211602E-001,-9.170128356641460E-001,-2.994656643888072E-001,-9.171388743514402E-001,-2.995291272468642E-001,-9.168563954634580E-001,-2.992543401548317E-001,
1.700000000000000E+009,-9.186481954139748E-001,-2.915121752911934E-001,-9.188214824241641E-001,-2.921869592839814E-001,-9.190422189829235E-001,-2.917380585265482E-001,-9.189508322860012E-001,-2.917322513027932E-001,-9.190023355559013E-001,-2.918309321858522E-001,-9.187123209932960E-001,-2.915212325390430E-001,
1.705000000000000E+009,-9.205872474707949E-001,-2.838972486948919E-001,-9.207149920565798E-001,-2.845009477183533E-001,-9.210331824812911E-001,-2.840869306821329E-001,-9.208685167399053E-001,-2.841644997917562E-001,-9.210218329625970E-001,-2.841931301528630E-001,-9.205811670324247E-001,-2.839332062619694E-001,
1.710000000000000E+009,-9.225840700032455E-001,-2.756191814373611E-001,-9.226210774093631E-001,-2.762700903310395E-001,-9.230340757337359E-001,-2.759052846510648E-001,-9.229004706070338E-001,-2.758722770191699E-001,-9.230699621199658E-001,-2.759000789941789E-001,-9.226266738434178E-001,-2.755695242350066E-001,
1.715000000000000E+009,-9.241044502245426E-001,-2.685258511445172E-001,-9.241760823979190E-001,-2.691450321085358E-001,-9.246472751754316E-001,-2.686725509478967E-001,-9.245511355883783E-001,-2.686934244847611E-001,-9.245811405387325E-001,-2.688591592920888E-001,-9.241218514173107E-001,-2.685478669555848E-001,
