% Version 1.00
%
%freq[Hz],re:Trc14_S21,im:Trc14_S21,re:Cap1_duto1_0_1plstc_S21,im:Cap1_duto1_0_1plstc_S21,re:Cap1_duto1_0_5plstc_S21,im:Cap1_duto1_0_5plstc_S21,re:Cap1_duto1_0_75plstc_S21,im:Cap1_duto1_0_75plstc_S21,re:Cap1_duto1_1plstc_S21,im:Cap1_duto1_1plstc_S21,
4.700000000000000E+009,2.566454260376419E-002,-8.599804356337273E-001,2.611533163197060E-002,-8.628055227183962E-001,1.675848280727764E-002,-8.629159740832894E-001,2.673114467162469E-002,-8.636204294589720E-001,2.766372290015221E-002,-8.622391656112672E-001,
4.705000000000000E+009,1.625746586925206E-002,-8.608902855438809E-001,1.690658728895131E-002,-8.637961996673647E-001,7.155079125722139E-003,-8.636899091955316E-001,1.738641851410641E-002,-8.646382075378198E-001,1.843485164999963E-002,-8.632690843772890E-001,
4.710000000000000E+009,8.524679227573859E-003,-8.607589002764268E-001,9.136331365495874E-003,-8.636814451754276E-001,-7.785429313086653E-004,-8.633032798650727E-001,9.315066858220783E-003,-8.644327387398986E-001,1.059942778706551E-002,-8.632344018554690E-001,
4.715000000000000E+009,-2.205759459869839E-004,-8.608063872366960E-001,4.810773660090448E-004,-8.637506413695072E-001,-1.010562543151960E-002,-8.631014762142700E-001,4.135293247980586E-004,-8.644396142449420E-001,1.872581044435501E-003,-8.634820865631105E-001,
4.720000000000000E+009,-8.546820953286469E-003,-8.599701944619737E-001,-7.879062167952158E-003,-8.629111188218996E-001,-1.872992603080481E-002,-8.617003853310922E-001,-8.000975985815315E-003,-8.634802650236776E-001,-6.520022274255754E-003,-8.626182990074161E-001,
4.725000000000000E+009,-1.677731728383781E-002,-8.605489604718017E-001,-1.612301550383225E-002,-8.635078799758792E-001,-2.716474336143950E-002,-8.617908834105672E-001,-1.601354710199137E-002,-8.640998418536400E-001,-1.475379909276963E-002,-8.632471700286868E-001,
4.730000000000000E+009,-2.407982652518246E-002,-8.589818546266282E-001,-2.360593288781968E-002,-8.619424754849490E-001,-3.458678544126352E-002,-8.597020417823469E-001,-2.353991059591004E-002,-8.625410216597870E-001,-2.239481019258499E-002,-8.617554593467716E-001,
4.735000000000000E+009,-3.219026170231203E-002,-8.583712701783173E-001,-3.179183799397049E-002,-8.613847048168521E-001,-4.296980876248292E-002,-8.585523856224926E-001,-3.181546406573985E-002,-8.619983046468531E-001,-3.059500396966935E-002,-8.610593396949771E-001,
4.740000000000000E+009,-3.948615854979151E-002,-8.569994374349782E-001,-3.905253094059983E-002,-8.601045364023134E-001,-5.050391859984452E-002,-8.565647905040841E-001,-3.938206402059823E-002,-8.605382660626633E-001,-3.784474387645723E-002,-8.597108921813965E-001,
4.745000000000000E+009,-4.586614389844107E-002,-8.566123271950614E-001,-4.559373243693048E-002,-8.597315343509768E-001,-5.672560189645605E-002,-8.554495723174814E-001,-4.568411409304268E-002,-8.600810012518690E-001,-4.419442644238473E-002,-8.593204375267031E-001,
4.750000000000000E+009,-5.320354982059770E-002,-8.551983262159411E-001,-5.311416389921648E-002,-8.582496431967288E-001,-6.403041559327583E-002,-8.533313095678476E-001,-5.315885022701437E-002,-8.585841625774791E-001,-5.166661952137949E-002,-8.579251041030885E-001,
4.755000000000000E+009,-6.059653258898710E-002,-8.553274419783497E-001,-6.071054748589594E-002,-8.582720969122988E-001,-7.115207855352575E-002,-8.527403895521611E-001,-6.061930334856764E-002,-8.586393288323168E-001,-5.927926437139512E-002,-8.579701272773744E-001,
4.760000000000000E+009,-6.739092415785170E-002,-8.549306217904560E-001,-6.747485963772050E-002,-8.578317006027163E-001,-7.768083520510785E-002,-8.518037682833370E-001,-6.762015965966144E-002,-8.582087271175459E-001,-6.612426998615266E-002,-8.576195731544497E-001,
4.765000000000000E+009,-7.431074027925319E-002,-8.542247384697929E-001,-7.441248366529618E-002,-8.571779136273013E-001,-8.404476579452179E-002,-8.509117332657816E-001,-7.431017466251341E-002,-8.575659678744133E-001,-7.299839659929278E-002,-8.569692404747011E-001,
4.770000000000000E+009,-8.141439383679888E-002,-8.535620288408914E-001,-8.169810042279208E-002,-8.565909102956912E-001,-9.099179880021374E-002,-8.499619088362973E-001,-8.172450459864121E-002,-8.568130675366648E-001,-8.026307543277743E-002,-8.563162638092043E-001,
4.775000000000000E+009,-8.880297191635185E-002,-8.542331844728516E-001,-8.933510412449648E-002,-8.572429340572085E-001,-9.811714838593985E-002,-8.503638574671661E-001,-8.901702757797572E-002,-8.573782082573488E-001,-8.773888833522797E-002,-8.569140136528017E-001,
4.780000000000000E+009,-9.716705689009164E-002,-8.542285863879883E-001,-9.777086934806903E-002,-8.570740374132753E-001,-1.062675800445619E-001,-8.500019999195294E-001,-9.753980777417565E-002,-8.572794030270802E-001,-9.614743201971056E-002,-8.568165282249451E-001,
4.785000000000000E+009,-1.041997672475781E-001,-8.527857866518076E-001,-1.048476107046982E-001,-8.554795171998966E-001,-1.130911023583153E-001,-8.483602723748340E-001,-1.044166514950105E-001,-8.558348185890786E-001,-1.031200318384171E-001,-8.552749392700197E-001,
4.790000000000000E+009,-1.138011517987784E-001,-8.520429884107135E-001,-1.146463024488343E-001,-8.546354990100344E-001,-1.225529285406410E-001,-8.473640887385541E-001,-1.140406226536986E-001,-8.553148804242695E-001,-1.127414422941208E-001,-8.546635209465029E-001,
4.795000000000000E+009,-1.212403590007376E-001,-8.514997061513349E-001,-1.220842719650223E-001,-8.539895563599551E-001,-1.296351538930469E-001,-8.466373449149547E-001,-1.214630195627898E-001,-8.548270835945866E-001,-1.202014216566086E-001,-8.541620487403873E-001,
4.800000000000000E+009,-1.291431518583626E-001,-8.497827832173619E-001,-1.300454124997285E-001,-8.521755789162234E-001,-1.375349639817380E-001,-8.447091266596398E-001,-1.296248314925945E-001,-8.531490075448389E-001,-1.282349461269379E-001,-8.525187970542910E-001,
4.805000000000000E+009,-1.368896088552516E-001,-8.482451260451951E-001,-1.379598216115174E-001,-8.506954024463016E-001,-1.453242512836968E-001,-8.428953586909738E-001,-1.377903100841139E-001,-8.516596556622128E-001,-1.362292625999451E-001,-8.509913497352601E-001,
4.810000000000000E+009,-1.452084498209569E-001,-8.468495946973395E-001,-1.462383310286683E-001,-8.491667343181522E-001,-1.534640989150718E-001,-8.410103669308365E-001,-1.461836900070929E-001,-8.501702376508161E-001,-1.445507038307190E-001,-8.494999682426454E-001,
4.815000000000000E+009,-1.529748398005528E-001,-8.450685069548434E-001,-1.541358983824585E-001,-8.473417519376773E-001,-1.609844411703970E-001,-8.389329475752445E-001,-1.541389111967639E-001,-8.482988300707741E-001,-1.524508587551117E-001,-8.476505436515810E-001,
4.820000000000000E+009,-1.613681397322499E-001,-8.420452181540294E-001,-1.627818574061875E-001,-8.443821407897524E-001,-1.692220229498936E-001,-8.356957121068560E-001,-1.627100232624666E-001,-8.452449234243312E-001,-1.609769451951981E-001,-8.445960610198976E-001,
4.825000000000000E+009,-1.679864863849185E-001,-8.400181797541521E-001,-1.697358293995651E-001,-8.421353948667789E-001,-1.756826739358300E-001,-8.332021459987361E-001,-1.697058017474046E-001,-8.428228463805684E-001,-1.677396264505387E-001,-8.424799711418154E-001,
4.830000000000000E+009,-1.751633871462460E-001,-8.371994796287515E-001,-1.768795987723542E-001,-8.391485623925112E-001,-1.824013182196299E-001,-8.299646906108531E-001,-1.767275886039594E-001,-8.398620591532724E-001,-1.747283353233338E-001,-8.396108005905152E-001,
4.835000000000000E+009,-1.830506369902742E-001,-8.341518171855439E-001,-1.848137351537674E-001,-8.358561889143252E-001,-1.900405890546603E-001,-8.267026085196517E-001,-1.847051663626801E-001,-8.365650846762580E-001,-1.826128043794632E-001,-8.365175566673282E-001,
4.840000000000000E+009,-1.895125255018043E-001,-8.314974785669727E-001,-1.912464320793061E-001,-8.330906767802065E-001,-1.963056128861459E-001,-8.236790123502653E-001,-1.910134974073492E-001,-8.338256303198259E-001,-1.891115388011933E-001,-8.338934341430666E-001,
4.845000000000000E+009,-1.962906691221532E-001,-8.294086096708364E-001,-1.983104181913026E-001,-8.308253972275759E-001,-2.029076431209552E-001,-8.211488624374258E-001,-1.978523674286199E-001,-8.316107078502500E-001,-1.960990128374100E-001,-8.316195405578614E-001,
4.850000000000000E+009,-2.029515058322838E-001,-8.274381502942217E-001,-2.050931604078431E-001,-8.286154095190738E-001,-2.090339526675197E-001,-8.186424208890777E-001,-2.044563838634970E-001,-8.295449023907880E-001,-2.027026839733124E-001,-8.296138821601869E-001,
4.855000000000000E+009,-2.109720857721819E-001,-8.250715739009678E-001,-2.130438181608490E-001,-8.261116731816897E-001,-2.164160797524066E-001,-8.160324509830302E-001,-2.123367756294134E-001,-8.271427664184570E-001,-2.106400668334962E-001,-8.273073213958742E-001,
4.860000000000000E+009,-2.176592731272547E-001,-8.223470166304010E-001,-2.198850522940156E-001,-8.230680128179874E-001,-2.226610557509904E-001,-8.131990768059875E-001,-2.190036405747272E-001,-8.244010600979889E-001,-2.173553800964356E-001,-8.245725910568239E-001,
4.865000000000000E+009,-2.250348132698259E-001,-8.197052267769200E-001,-2.273614615129120E-001,-8.202296433174502E-001,-2.296052074117806E-001,-8.103264340849083E-001,-2.264221566515224E-001,-8.218219325303517E-001,-2.248012906122208E-001,-8.220101022720339E-001,
4.870000000000000E+009,-2.319484658341873E-001,-8.162992349478638E-001,-2.343106043684037E-001,-8.165261400234499E-001,-2.360588692725448E-001,-8.067429762281313E-001,-2.334925204954890E-001,-8.183722242050153E-001,-2.317566636943818E-001,-8.185006715965273E-001,
4.875000000000000E+009,-2.391298650182165E-001,-8.135239934165239E-001,-2.415379649445557E-001,-8.134171396379336E-001,-2.428620855699291E-001,-8.036340577317176E-001,-2.407620057524168E-001,-8.154611221813475E-001,-2.390201629543305E-001,-8.157629643821718E-001,
4.880000000000000E+009,-2.467674433602597E-001,-8.106898589298884E-001,-2.491388126193589E-001,-8.102453189156376E-001,-2.499181107970656E-001,-8.007610969755195E-001,-2.483608420189610E-001,-8.125882498387750E-001,-2.467731898689271E-001,-8.129791529846192E-001,
4.885000000000000E+009,-2.535856352993386E-001,-8.071831314564684E-001,-2.557675040127075E-001,-8.063167131398441E-001,-2.562596172662578E-001,-7.970365529370397E-001,-2.551571888105673E-001,-8.090754311682467E-001,-2.535639946556091E-001,-8.094624115180971E-001,
4.890000000000000E+009,-2.593004398076635E-001,-8.035371498782711E-001,-2.613330353883851E-001,-8.021851120241091E-001,-2.613034600454747E-001,-7.931878976858351E-001,-2.608506373821354E-001,-8.053195383394527E-001,-2.594447529315949E-001,-8.056400455093387E-001,
4.895000000000000E+009,-2.664298418074835E-001,-8.002504790305987E-001,-2.682483763713563E-001,-7.985255401562931E-001,-2.679479832173202E-001,-7.896774815957510E-001,-2.681557122374415E-001,-8.018509628187940E-001,-2.665795393562317E-001,-8.022152486801150E-001,
4.900000000000000E+009,-2.737197236029630E-001,-7.954145657597850E-001,-2.751868762497987E-001,-7.934869111638307E-001,-2.744755021097759E-001,-7.847497103980615E-001,-2.754027867553858E-001,-7.969451660671102E-001,-2.738283574104310E-001,-7.973483493423463E-001,
4.905000000000000E+009,-2.784392618317003E-001,-7.918942317273670E-001,-2.795446490517671E-001,-7.895993477412295E-001,-2.785945868564342E-001,-7.809923260348120E-001,-2.801295830162399E-001,-7.933560167080894E-001,-2.784580007743835E-001,-7.938238253784181E-001,
4.910000000000000E+009,-2.849059999095314E-001,-7.868686742385218E-001,-2.854904297659424E-001,-7.842353743917788E-001,-2.839518955256496E-001,-7.759645496543823E-001,-2.863746117637177E-001,-7.883264277294997E-001,-2.848288320350648E-001,-7.887099303436280E-001,
4.915000000000000E+009,-2.900006079565106E-001,-7.824630090738268E-001,-2.900429181170777E-001,-7.796644497944950E-001,-2.879983938079312E-001,-7.715668120805141E-001,-2.914370651655688E-001,-7.838336159401601E-001,-2.899373023891450E-001,-7.843723854827882E-001,
4.920000000000000E+009,-2.951694102418644E-001,-7.795338269450676E-001,-2.945065102437195E-001,-7.766028675704654E-001,-2.917541759809689E-001,-7.689923451838355E-001,-2.964533482918238E-001,-7.809327013145170E-001,-2.950108873367310E-001,-7.816593698501589E-001,
4.925000000000000E+009,-3.003621232432615E-001,-7.753275118147681E-001,-2.990411019128938E-001,-7.725643361217839E-001,-2.957499108411948E-001,-7.656770513524640E-001,-3.016108029485297E-001,-7.768691323459207E-001,-3.003658335781098E-001,-7.774953729438783E-001,
4.930000000000000E+009,-3.044474986334207E-001,-7.709128426038341E-001,-3.025123677485260E-001,-7.684235690362308E-001,-2.990334554253523E-001,-7.624707201003979E-001,-3.059698926395417E-001,-7.725930804892053E-001,-3.045823795509339E-001,-7.732001961326602E-001,
4.935000000000000E+009,-3.079575223025662E-001,-7.674849280176641E-001,-3.051703780734040E-001,-7.653498791081912E-001,-3.017653614802055E-001,-7.600772037989234E-001,-3.094931931616881E-001,-7.691006340528386E-001,-3.081004185867310E-001,-7.697853095626832E-001,
4.940000000000000E+009,-3.112135280007928E-001,-7.644982314003292E-001,-3.079229173847840E-001,-7.631147428744753E-001,-3.044284893026351E-001,-7.587627636196572E-001,-3.128702597415899E-001,-7.659991226101676E-001,-3.116202017593384E-001,-7.667724370574952E-001,
4.945000000000000E+009,-3.140047020933754E-001,-7.633735133984837E-001,-3.103567053085571E-001,-7.628611328884158E-001,-3.072934935428331E-001,-7.593125915005969E-001,-3.155588450377953E-001,-7.647297405446949E-001,-3.144377075767518E-001,-7.654436860466005E-001,
4.950000000000000E+009,-3.178693166255974E-001,-7.620434829079374E-001,-3.143716851667818E-001,-7.623572004574526E-001,-3.117198673692192E-001,-7.596554147617622E-001,-3.193192128543180E-001,-7.634408941570067E-001,-3.183436968708039E-001,-7.640717033386233E-001,
4.955000000000000E+009,-3.215711268670929E-001,-7.619914187162526E-001,-3.183883778927582E-001,-7.631057357722292E-001,-3.164915880240488E-001,-7.608397508112070E-001,-3.231167882700693E-001,-7.634790894253655E-001,-3.220541012001039E-001,-7.640875603485109E-001,
4.960000000000000E+009,-3.269689847487268E-001,-7.608612755723759E-001,-3.244001724669404E-001,-7.624047776609987E-001,-3.232160253276903E-001,-7.604734973755304E-001,-3.285825373660040E-001,-7.623799016165588E-001,-3.275682930088044E-001,-7.628912541961672E-001,
4.965000000000000E+009,-3.335555027195695E-001,-7.618602773335493E-001,-3.313908019474641E-001,-7.638037796206117E-001,-3.310192022966557E-001,-7.618111417305907E-001,-3.352068300806927E-001,-7.633873737563727E-001,-3.341593450069428E-001,-7.638824090766908E-001,
4.970000000000000E+009,-3.410725148178480E-001,-7.600563130948954E-001,-3.395060184291108E-001,-7.621136998373781E-001,-3.396335260355605E-001,-7.601273536944513E-001,-3.427321626756494E-001,-7.616879327637095E-001,-3.417361112308504E-001,-7.619112681579593E-001,
4.975000000000000E+009,-3.484750760485078E-001,-7.589531942186970E-001,-3.473632899838594E-001,-7.609140619843570E-001,-3.481294825490667E-001,-7.587169094561527E-001,-3.503250531407630E-001,-7.607057230557619E-001,-3.490141626548768E-001,-7.607775547409061E-001,
4.980000000000000E+009,-3.547627802266751E-001,-7.562379460290731E-001,-3.540149168552278E-001,-7.580801536301700E-001,-3.551671414267008E-001,-7.556136982398275E-001,-3.568252081537909E-001,-7.579625645551497E-001,-3.552740559291840E-001,-7.581704235267640E-001,
4.985000000000000E+009,-3.621279770561870E-001,-7.540166043053257E-001,-3.616714092459993E-001,-7.556256658740481E-001,-3.632660595073727E-001,-7.527480647333732E-001,-3.643897801162889E-001,-7.556236621998695E-001,-3.627381844711305E-001,-7.558746280860903E-001,
4.990000000000000E+009,-3.692185722990540E-001,-7.511419674998442E-001,-3.689954387044221E-001,-7.524562305834353E-001,-3.707137496081703E-001,-7.490750989660852E-001,-3.716779081156748E-001,-7.525702773312719E-001,-3.700060693264008E-001,-7.530061271476748E-001,
4.995000000000000E+009,-3.759297678474948E-001,-7.478930990397793E-001,-3.756779011677217E-001,-7.489949284862612E-001,-3.774967094199833E-001,-7.452205837035689E-001,-3.784898611202367E-001,-7.491717275737582E-001,-3.768178941631318E-001,-7.497166619682313E-001,
5.000000000000000E+009,-3.824506893254709E-001,-7.447975476390268E-001,-3.822493061395142E-001,-7.456886157002505E-001,-3.840191955986214E-001,-7.417752225588095E-001,-3.851403824125073E-001,-7.460297529669040E-001,-3.833901554679872E-001,-7.465076149177554E-001,
5.005000000000000E+009,-3.892365018459108E-001,-7.402567660967723E-001,-3.889074919234834E-001,-7.408460849833805E-001,-3.909312443371396E-001,-7.366432259309320E-001,-3.920810309665454E-001,-7.412476254653944E-001,-3.900900984001161E-001,-7.419706474685670E-001,
5.010000000000000E+009,-3.947525298604130E-001,-7.361746297597596E-001,-3.941091588369508E-001,-7.364669086801758E-001,-3.960693889411580E-001,-7.321004949228693E-001,-3.975021760389257E-001,-7.368520900251435E-001,-3.956263757705689E-001,-7.377669372940064E-001,
5.015000000000000E+009,-4.002340197316599E-001,-7.333812614187479E-001,-3.991400672891328E-001,-7.337152813470154E-001,-4.012608989520513E-001,-7.291517094979425E-001,-4.029252520474280E-001,-7.338920112985060E-001,-4.010524722671510E-001,-7.349929980468751E-001,
5.020000000000000E+009,-4.060973760833989E-001,-7.292436592266915E-001,-4.046483211040102E-001,-7.298992782125124E-001,-4.069692629559034E-001,-7.250699358930648E-001,-4.088204198060348E-001,-7.297103796353276E-001,-4.069707664299012E-001,-7.309870262527467E-001,
5.025000000000000E+009,-4.115498946944633E-001,-7.250346775200427E-001,-4.098877273488770E-001,-7.261017204679261E-001,-4.123039925004619E-001,-7.207827416990671E-001,-4.143912996447756E-001,-7.253175116469821E-001,-4.125132922267915E-001,-7.267319870185853E-001,
5.030000000000000E+009,-4.149105593007715E-001,-7.223968018289944E-001,-4.131797272358766E-001,-7.240695354826418E-001,-4.154981028656400E-001,-7.182839284293299E-001,-4.176611476122874E-001,-7.224768955733356E-001,-4.159300567245484E-001,-7.239729740333558E-001,
5.035000000000000E+009,-4.205160372461599E-001,-7.192265536018451E-001,-4.189697602759889E-001,-7.214148168007997E-001,-4.211780135141612E-001,-7.153058999158427E-001,-4.231660093770578E-001,-7.189905927377976E-001,-4.216383383655549E-001,-7.207319368934633E-001,
5.040000000000000E+009,-4.253048327929965E-001,-7.162309647764880E-001,-4.240778414195466E-001,-7.189792224836671E-001,-4.262513951462031E-001,-7.124332746712627E-001,-4.278504874394569E-001,-7.159539549286453E-001,-4.265751809787752E-001,-7.177378092575074E-001,
5.045000000000000E+009,-4.294062865911742E-001,-7.133460954302049E-001,-4.286574156974581E-001,-7.166758120224245E-001,-4.307652315256618E-001,-7.096118218628645E-001,-4.317490374523442E-001,-7.129409370627903E-001,-4.307689242172242E-001,-7.147266058921814E-001,
5.050000000000000E+009,-4.344927970274342E-001,-7.124391163331241E-001,-4.346468481984285E-001,-7.162518227872804E-001,-4.365042518834914E-001,-7.087051210162710E-001,-4.367812149056509E-001,-7.121590892727678E-001,-4.358134152317048E-001,-7.137999778556825E-001,
5.055000000000000E+009,-4.394042978667224E-001,-7.112750530164033E-001,-4.406747844122682E-001,-7.151726731254517E-001,-4.423679993224045E-001,-7.070187453508909E-001,-4.417675063329234E-001,-7.109230809692264E-001,-4.408905366516114E-001,-7.126109925079347E-001,
5.060000000000000E+009,-4.457865468646821E-001,-7.110907534146553E-001,-4.484252760865816E-001,-7.145679866226564E-001,-4.493482123880148E-001,-7.058718525188431E-001,-4.481616873643662E-001,-7.105895419838154E-001,-4.474395575618745E-001,-7.121344221878052E-001,
5.065000000000000E+009,-4.530014998011022E-001,-7.091714758728417E-001,-4.564849976175264E-001,-7.118952738925721E-001,-4.568532502337245E-001,-7.028597887295114E-001,-4.553265936626623E-001,-7.087073081303804E-001,-4.545355829524995E-001,-7.101095509147646E-001,
5.070000000000000E+009,-4.609263610505704E-001,-7.077850745633623E-001,-4.652301118200318E-001,-7.093357738509217E-001,-4.647310096659905E-001,-7.001025802291196E-001,-4.632624352572073E-001,-7.071159795530376E-001,-4.624545709991457E-001,-7.084756899261475E-001,
5.075000000000000E+009,-4.688148601748987E-001,-7.055044159833853E-001,-4.733512671011873E-001,-7.057974787021180E-001,-4.722090314158606E-001,-6.965280977672594E-001,-4.711775562416162E-001,-7.047340353807281E-001,-4.702649548625947E-001,-7.061839735412597E-001,
5.080000000000000E+009,-4.779736059021735E-001,-7.029599271383994E-001,-4.824306324492341E-001,-7.019628312821413E-001,-4.805760698378557E-001,-6.927917426128865E-001,-4.803062073264213E-001,-7.020831769199193E-001,-4.793881748867036E-001,-7.034240269660950E-001,
5.085000000000000E+009,-4.864259796703713E-001,-6.996256368374667E-001,-4.904713298429140E-001,-6.975328843090090E-001,-4.880504897130183E-001,-6.885798501371109E-001,-4.887420287237081E-001,-6.984208148912825E-001,-4.877551312637330E-001,-6.999471429443360E-001,
5.090000000000000E+009,-4.946866675240830E-001,-6.951947490518554E-001,-4.980014299729890E-001,-6.922241956723574E-001,-4.950770545134329E-001,-6.836177067653675E-001,-4.967322208602661E-001,-6.939130772858898E-001,-4.959031261539460E-001,-6.955023328399660E-001,
5.095000000000000E+009,-5.037701943892866E-001,-6.900688275908092E-001,-5.062855656311830E-001,-6.864643680113466E-001,-5.030034951823222E-001,-6.781122045081427E-001,-5.056649376546440E-001,-6.886074253404400E-001,-5.047829954338075E-001,-6.902915358734132E-001,
5.100000000000000E+009,-5.113491404688240E-001,-6.838941157484475E-001,-5.130542537161134E-001,-6.800919719929934E-001,-5.094849017145934E-001,-6.719021194365852E-001,-5.131154442608354E-001,-6.824974327911032E-001,-5.123124842834473E-001,-6.841932486343385E-001,
5.105000000000000E+009,-5.192151993278769E-001,-6.784101252571195E-001,-5.202617142495727E-001,-6.744503969461795E-001,-5.166059924143208E-001,-6.663845633557370E-001,-5.209596632948126E-001,-6.770813935284548E-001,-5.202103432273866E-001,-6.787388408660890E-001,
5.110000000000000E+009,-5.262115194903722E-001,-6.727153120308812E-001,-5.265788736581423E-001,-6.685876908747865E-001,-5.226988435778475E-001,-6.604454776379042E-001,-5.278317960150337E-001,-6.711226156911937E-001,-5.270913274002076E-001,-6.730378047561647E-001,
5.115000000000000E+009,-5.331134857205256E-001,-6.661526407980642E-001,-5.329285782374512E-001,-6.620718063703187E-001,-5.285580443026213E-001,-6.538780679954424E-001,-5.344983762933400E-001,-6.646330999730277E-001,-5.338634000396729E-001,-6.664154681777955E-001,
5.120000000000000E+009,-5.393867111550612E-001,-6.588900000840344E-001,-5.388228979773437E-001,-6.547460732787660E-001,-5.339479079852166E-001,-6.467948247805954E-001,-5.408337835055443E-001,-6.572016647525428E-001,-5.401629548645019E-001,-6.591493384552004E-001,
5.125000000000000E+009,-5.463553182986816E-001,-6.516807095896471E-001,-5.452776033148865E-001,-6.475201937306276E-001,-5.399827326404394E-001,-6.396975066953800E-001,-5.475898428881687E-001,-6.499380444974003E-001,-5.471052661323548E-001,-6.519555052375796E-001,
5.130000000000000E+009,-5.507677449556550E-001,-6.445120967461924E-001,-5.492243233881959E-001,-6.403372537339234E-001,-5.432545156928577E-001,-6.328477362118899E-001,-5.519045502051104E-001,-6.427353541045753E-001,-5.514434660720826E-001,-6.448089045524599E-001,
5.135000000000000E+009,-5.558997552254691E-001,-6.388815612152972E-001,-5.538149537721987E-001,-6.348828085268802E-001,-5.474493187253574E-001,-6.277383291396812E-001,-5.568841303595665E-001,-6.370558427705675E-001,-5.564805639457704E-001,-6.393593190765382E-001,
5.140000000000000E+009,-5.607821399816870E-001,-6.311952889006760E-001,-5.581876381876101E-001,-6.272406014125185E-001,-5.515222105359311E-001,-6.205304120474928E-001,-5.616260670412205E-001,-6.292271256340305E-001,-5.614043335151673E-001,-6.316634398651124E-001,
5.145000000000000E+009,-5.652500842983061E-001,-6.247859588231921E-001,-5.620514224457093E-001,-6.211223084894899E-001,-5.550202991286007E-001,-6.146822703156948E-001,-5.658265847611126E-001,-6.228020128999736E-001,-5.658978068161011E-001,-6.253206289482117E-001,
5.150000000000000E+009,-5.694492346215244E-001,-6.192146517903655E-001,-5.659068259002138E-001,-6.157613478722168E-001,-5.585205969344024E-001,-6.098427728948750E-001,-5.698353924902490E-001,-6.171691811615941E-001,-5.701298469924928E-001,-6.196994648742676E-001,
5.155000000000000E+009,-5.732884015474591E-001,-6.148832997521370E-001,-5.694303714109010E-001,-6.117904744118043E-001,-5.617668529411719E-001,-6.061812391507379E-001,-5.734198402788447E-001,-6.129154000941869E-001,-5.739209350204469E-001,-6.153881815528872E-001,
5.160000000000000E+009,-5.762819436165316E-001,-6.091749335945875E-001,-5.721094565225893E-001,-6.063354473799317E-001,-5.642104412423985E-001,-6.012780592577762E-001,-5.762049114254219E-001,-6.073000746407634E-001,-5.769611306762696E-001,-6.097479146385193E-001,
5.165000000000000E+009,-5.806076430043302E-001,-6.023003490993300E-001,-5.761976928120057E-001,-5.997933830699647E-001,-5.679270889984314E-001,-5.952598179141129E-001,-5.804311403475092E-001,-6.006202955910835E-001,-5.814162086868286E-001,-6.029397896194458E-001,
5.170000000000000E+009,-5.840135393808691E-001,-5.986114243583929E-001,-5.795374105988649E-001,-5.963825464133363E-001,-5.709752720428263E-001,-5.924071250901571E-001,-5.838048973932830E-001,-5.968936002205741E-001,-5.849266712188721E-001,-5.991022330856325E-001,
5.175000000000000E+009,-5.878970475168543E-001,-5.937233655122773E-001,-5.831086745101198E-001,-5.916585178088565E-001,-5.745327451581492E-001,-5.884129139680667E-001,-5.873668596769669E-001,-5.921508220176817E-001,-5.887438079071046E-001,-5.940893793678286E-001,
5.180000000000000E+009,-5.911750424203646E-001,-5.888760128416541E-001,-5.860643409684512E-001,-5.871576979941284E-001,-5.775766052969413E-001,-5.845831361189324E-001,-5.905805399236500E-001,-5.873633387218651E-001,-5.919479479980470E-001,-5.892406579971316E-001,
5.185000000000000E+009,-5.957637588990519E-001,-5.844423903400285E-001,-5.905426423397279E-001,-5.831689683938661E-001,-5.820640777032344E-001,-5.811136878735088E-001,-5.950010215278863E-001,-5.832989347993648E-001,-5.965360376930238E-001,-5.849256073379517E-001,
5.190000000000000E+009,-5.989366366404423E-001,-5.794107320932443E-001,-5.936534641516909E-001,-5.784193381930909E-001,-5.853877058549581E-001,-5.770018802523912E-001,-5.981413960737594E-001,-5.785182811722771E-001,-5.999030811119080E-001,-5.799263591194154E-001,
5.195000000000000E+009,-6.022910494138317E-001,-5.757087088987652E-001,-5.968778383997804E-001,-5.749179018594972E-001,-5.889855308115188E-001,-5.740148489182044E-001,-6.015549203430260E-001,-5.748418916466191E-001,-6.033109641838075E-001,-5.760671229743958E-001,
5.200000000000000E+009,-6.070976647934706E-001,-5.718507028305547E-001,-6.015428021083071E-001,-5.712976145783205E-001,-5.939785807550490E-001,-5.708144846173938E-001,-6.062801563279386E-001,-5.710373644420361E-001,-6.081328098487855E-001,-5.721698976325990E-001,
5.205000000000000E+009,-6.111295094524222E-001,-5.681642289065805E-001,-6.054106540548706E-001,-5.678574365526553E-001,-5.981985970495627E-001,-5.675568365909074E-001,-6.105118657489190E-001,-5.674595742666002E-001,-6.122035216903687E-001,-5.683855265045167E-001,
5.210000000000000E+009,-6.175032011924424E-001,-5.650116872876145E-001,-6.115306145820436E-001,-5.652107362288821E-001,-6.045056419705432E-001,-5.650765928272079E-001,-6.166932005183085E-001,-5.645916130627602E-001,-6.184388042259217E-001,-5.651987305068971E-001,
5.215000000000000E+009,-6.221839928994806E-001,-5.609246240932870E-001,-6.163733264561220E-001,-5.615268594306520E-001,-6.095359959580969E-001,-5.615182852894052E-001,-6.216434190189333E-001,-5.605112597551166E-001,-6.231742901039126E-001,-5.610217774963380E-001,
