% Version 1.00
%
%freq[Hz],re:Trc14_S21,im:Trc14_S21,re:cap2_copo1_0_1plstc_S21,im:cap2_copo1_0_1plstc_S21,re:cap2_copo1_0_5plstc_S21,im:cap2_copo1_0_5plstc_S21,re:cap2_copo1_1plstc_S21,im:cap2_copo1_1plstc_S21,
1.585000000000000E+009,-8.468307685885690E-001,-4.547233186436973E-001,-8.469996295051250E-001,-4.561531005035876E-001,-8.464990121302989E-001,-4.557268975229661E-001,-8.468717127668199E-001,-4.547163404369664E-001,
1.590000000000000E+009,-8.502830485570800E-001,-4.484599914876576E-001,-8.503721892806626E-001,-4.498213957803615E-001,-8.498770253169279E-001,-4.494366852843830E-001,-8.502516505818825E-001,-4.483676695409408E-001,
1.595000000000000E+009,-8.536869663573710E-001,-4.427107757173466E-001,-8.538970929620604E-001,-4.440889054511105E-001,-8.533767459554467E-001,-4.437255290302039E-001,-8.537347614704376E-001,-4.427245172988952E-001,
1.600000000000000E+009,-8.578785943886721E-001,-4.358365360103693E-001,-8.580052362972481E-001,-4.371369330544753E-001,-8.575472454757346E-001,-4.368220333062468E-001,-8.578906656080092E-001,-4.358087039792629E-001,
1.605000000000000E+009,-8.614256132325560E-001,-4.283088362925790E-001,-8.615481664859989E-001,-4.295897490742041E-001,-8.610002995508667E-001,-4.293139949939768E-001,-8.613342728958295E-001,-4.282783326989216E-001,
1.610000000000000E+009,-8.643794356852335E-001,-4.213844598731286E-001,-8.644775717874265E-001,-4.226394254561475E-001,-8.639964979866979E-001,-4.223829640866501E-001,-8.643573270867228E-001,-4.214064295918285E-001,
1.615000000000000E+009,-8.670889664971975E-001,-4.145773882872176E-001,-8.671064877441801E-001,-4.158809001749030E-001,-8.666728451143442E-001,-4.156027979088731E-001,-8.671002196473778E-001,-4.144943249920957E-001,
1.620000000000000E+009,-8.695078215480647E-001,-4.075040347186655E-001,-8.695063212493758E-001,-4.088750223285641E-001,-8.690772853062606E-001,-4.084939778618847E-001,-8.695047557639941E-001,-4.074216801264148E-001,
1.625000000000000E+009,-8.723148429534227E-001,-4.008091205146674E-001,-8.722966585308627E-001,-4.022819695187521E-001,-8.719124763577181E-001,-4.019048196360455E-001,-8.723475145164588E-001,-4.007776055345164E-001,
1.630000000000000E+009,-8.753196878450683E-001,-3.944579980585840E-001,-8.753134325661238E-001,-3.959901095491155E-001,-8.748689117896886E-001,-3.956476050525133E-001,-8.753020019627149E-001,-3.944051464696473E-001,
1.635000000000000E+009,-8.783302264566217E-001,-3.884557386792730E-001,-8.784162255649906E-001,-3.900692895406338E-001,-8.779568544941173E-001,-3.896544917961536E-001,-8.783197072408607E-001,-3.883611479759022E-001,
1.640000000000000E+009,-8.810700206876391E-001,-3.815451560916752E-001,-8.812502290695609E-001,-3.832526989503055E-001,-8.807388346457223E-001,-3.828368195110222E-001,-8.810302694465120E-001,-3.814985213439059E-001,
1.645000000000000E+009,-8.842851887966798E-001,-3.752223350151058E-001,-8.845898905413159E-001,-3.768275410153926E-001,-8.839988117414979E-001,-3.765163918192558E-001,-8.842220563139480E-001,-3.751521685441592E-001,
1.650000000000000E+009,-8.880872672374631E-001,-3.681589620583426E-001,-8.884903868896772E-001,-3.698302548272898E-001,-8.879314602494164E-001,-3.694773027651197E-001,-8.880362877953317E-001,-3.681833745829162E-001,
1.655000000000000E+009,-8.903548978478552E-001,-3.612785738362167E-001,-8.907819226777627E-001,-3.628169856544564E-001,-8.902456893367843E-001,-3.626098418100710E-001,-8.903326336169142E-001,-3.612484826513620E-001,
1.660000000000000E+009,-8.939797929089558E-001,-3.541212212626821E-001,-8.943992114951909E-001,-3.556779669395556E-001,-8.939095221281147E-001,-3.554287312061283E-001,-8.939513105048378E-001,-3.541271772938094E-001,
1.665000000000000E+009,-8.977780624920067E-001,-3.466669353644292E-001,-8.981874619714437E-001,-3.480441489399483E-001,-8.976771508698558E-001,-3.479175562463084E-001,-8.977345254183592E-001,-3.466272831224170E-001,
1.670000000000000E+009,-9.011116857374614E-001,-3.381968162771125E-001,-9.016091985974835E-001,-3.395739992309800E-001,-9.011320502890781E-001,-3.393708348366831E-001,-9.011613578946883E-001,-3.381499855365592E-001,
1.675000000000000E+009,-9.047319745375677E-001,-3.304123633946501E-001,-9.051652173328597E-001,-3.318427844791866E-001,-9.047881204522942E-001,-3.316609609090223E-001,-9.047253786413476E-001,-3.303463157428691E-001,
1.680000000000000E+009,-9.080850012334611E-001,-3.220388052427477E-001,-9.085918262228548E-001,-3.233748602326674E-001,-9.080918883235547E-001,-3.232681862893653E-001,-9.080706811424283E-001,-3.220222720175566E-001,
1.685000000000000E+009,-9.112954195589736E-001,-3.140325926516970E-001,-9.118031158535349E-001,-3.153396638892700E-001,-9.113973360808388E-001,-3.152805450000301E-001,-9.112964062256121E-001,-3.139934640519743E-001,
1.690000000000000E+009,-9.140853462273855E-001,-3.058828900633177E-001,-9.144834640026127E-001,-3.071770449436895E-001,-9.142524729454984E-001,-3.070901139854927E-001,-9.140141381350220E-001,-3.058651886697331E-001,
1.695000000000000E+009,-9.166994828357482E-001,-2.974849011749289E-001,-9.170578285894386E-001,-2.987846325726096E-001,-9.169747358093023E-001,-2.986785878140449E-001,-9.167097434627327E-001,-2.975120048545385E-001,
1.700000000000000E+009,-9.184604982374409E-001,-2.896293044802204E-001,-9.188041509125727E-001,-2.908960274563603E-001,-9.187382952827282E-001,-2.907292385798605E-001,-9.184040662081712E-001,-2.896198325238344E-001,
1.705000000000000E+009,-9.201901857724761E-001,-2.819800868955776E-001,-9.205168456698055E-001,-2.833516439182043E-001,-9.206367788892680E-001,-2.829390821536442E-001,-9.202063498687204E-001,-2.819618189323890E-001,
1.710000000000000E+009,-9.219343238499238E-001,-2.739039535151583E-001,-9.222099926308747E-001,-2.753036262724937E-001,-9.222842935300204E-001,-2.747009245609141E-001,-9.218916515443331E-001,-2.739688361139297E-001,
1.715000000000000E+009,-9.233475291602057E-001,-2.671490973395388E-001,-9.236822155924956E-001,-2.685326940949776E-001,-9.235568487405248E-001,-2.677113797054728E-001,-9.233964906671802E-001,-2.670954735374595E-001,
1.720000000000000E+009,-9.251953329957594E-001,-2.596014381306561E-001,-9.255059637736820E-001,-2.611283023352685E-001,-9.252185821291536E-001,-2.601874635178862E-001,-9.252161605831144E-001,-2.595745842745915E-001,
1.725000000000000E+009,-9.276457132104724E-001,-2.528439769877099E-001,-9.280182427379971E-001,-2.543820132603696E-001,-9.275426498129006E-001,-2.535397734880458E-001,-9.276092744286291E-001,-2.528407626943519E-001,
1.730000000000000E+009,-9.297723857105185E-001,-2.457043440052709E-001,-9.302070690532890E-001,-2.472787095534327E-001,-9.296070698310326E-001,-2.465681356467215E-001,-9.297933918066995E-001,-2.456867097659345E-001,
1.735000000000000E+009,-9.316797757041093E-001,-2.378730179094842E-001,-9.321528633790501E-001,-2.395132625821572E-001,-9.315772166417849E-001,-2.388664283844906E-001,-9.316661350266493E-001,-2.378811693233507E-001,
1.740000000000000E+009,-9.335955545068125E-001,-2.308807209512368E-001,-9.341816762633902E-001,-2.323941863763643E-001,-9.335410339539337E-001,-2.317913288085597E-001,-9.336046397166748E-001,-2.308667219013474E-001,
1.745000000000000E+009,-9.357670272617157E-001,-2.228904742392374E-001,-9.362961463498297E-001,-2.243951744344151E-001,-9.357064563178975E-001,-2.237940296142391E-001,-9.357418454676354E-001,-2.228520446933531E-001,
1.750000000000000E+009,-9.383618895189072E-001,-2.154044797603080E-001,-9.389599066691918E-001,-2.170043877863590E-001,-9.383724535489249E-001,-2.164501229415254E-001,-9.383833364871390E-001,-2.153941288991741E-001,
1.755000000000000E+009,-9.403748535418034E-001,-2.079209817472282E-001,-9.409639351181931E-001,-2.094344565850020E-001,-9.403095505168042E-001,-2.089422963631213E-001,-9.403831908783662E-001,-2.078882864889168E-001,
1.760000000000000E+009,-9.426120963277133E-001,-1.999095341239768E-001,-9.432252221525893E-001,-2.013963140392235E-001,-9.426457118764959E-001,-2.009200678089027E-001,-9.425783703950271E-001,-1.999176676926643E-001,
1.765000000000000E+009,-9.446865556419447E-001,-1.921270096068256E-001,-9.452917070261909E-001,-1.936710882703428E-001,-9.446694425950496E-001,-1.931964086814872E-001,-9.447103782099349E-001,-1.921082649673381E-001,
1.770000000000000E+009,-9.466950250175568E-001,-1.834068350011217E-001,-9.473208753054112E-001,-1.849209926025684E-001,-9.467177035991028E-001,-1.844793258934561E-001,-9.466701777337436E-001,-1.833846169649548E-001,
1.775000000000000E+009,-9.481537302243230E-001,-1.749809352506485E-001,-9.488375650893712E-001,-1.763969955027848E-001,-9.481160579491255E-001,-1.759580297539426E-001,-9.481302254960202E-001,-1.748795410488218E-001,
1.780000000000000E+009,-9.497612730407996E-001,-1.673423518516879E-001,-9.503312475910448E-001,-1.688652303082243E-001,-9.497284034512051E-001,-1.683639169761811E-001,-9.497562826331278E-001,-1.672686377949747E-001,
1.785000000000000E+009,-9.511756414820012E-001,-1.591768368730350E-001,-9.517951917761689E-001,-1.606929503557958E-001,-9.511794569291157E-001,-1.602590733229387E-001,-9.511416148953916E-001,-1.591594438703023E-001,
1.790000000000000E+009,-9.530549914397031E-001,-1.505780008672788E-001,-9.537441250345143E-001,-1.519891434562774E-001,-9.531284825212369E-001,-1.515968990135588E-001,-9.531539198829013E-001,-1.504735998999321E-001,
1.795000000000000E+009,-9.537170677537439E-001,-1.428878866963606E-001,-9.543501439263242E-001,-1.444096134095211E-001,-9.537140267607671E-001,-1.440505397454069E-001,-9.536656019449799E-001,-1.428719805500037E-001,
1.800000000000000E+009,-9.551662558103827E-001,-1.343578369014531E-001,-9.558275637315251E-001,-1.359610261847847E-001,-9.552001939079182E-001,-1.354818495898480E-001,-9.551272987102020E-001,-1.344316847755831E-001,
1.805000000000000E+009,-9.558882031948913E-001,-1.259139963523364E-001,-9.565640404652103E-001,-1.273593577241053E-001,-9.559377413615292E-001,-1.269556331759572E-001,-9.558732275840625E-001,-1.258469806680601E-001,
1.810000000000000E+009,-9.568925945829304E-001,-1.175164575169084E-001,-9.576676469664411E-001,-1.189664205090510E-001,-9.569720241584572E-001,-1.185830336871998E-001,-9.568978131871286E-001,-1.174906913117493E-001,
1.815000000000000E+009,-9.573339638018390E-001,-1.090033529701668E-001,-9.580315042533806E-001,-1.105334444188480E-001,-9.573852447659520E-001,-1.100738902650204E-001,-9.573336496611196E-001,-1.089534093092612E-001,
1.820000000000000E+009,-9.581894708932813E-001,-1.004679691020422E-001,-9.588308933333477E-001,-1.020734382849747E-001,-9.581976140208555E-001,-1.016124224447607E-001,-9.581396724620594E-001,-1.004603012178888E-001,
1.825000000000000E+009,-9.581469514732262E-001,-9.259002462336088E-002,-9.588043477539254E-001,-9.410924841265507E-002,-9.581215374616466E-001,-9.371265469898801E-002,-9.581003421815014E-001,-9.248114944645455E-002,
1.830000000000000E+009,-9.592309227253275E-001,-8.434360316756738E-002,-9.598360738984032E-001,-8.589568288968891E-002,-9.592136750680641E-001,-8.545524698917324E-002,-9.591705159180097E-001,-8.426486426769837E-002,
1.835000000000000E+009,-9.599820193792691E-001,-7.552064825966855E-002,-9.606330782276442E-001,-7.709942775073703E-002,-9.599695538193990E-001,-7.667349322015363E-002,-9.598606444776692E-001,-7.554177542678628E-002,
1.840000000000000E+009,-9.598966710674095E-001,-6.664844215276231E-002,-9.604834142416470E-001,-6.826483630379272E-002,-9.599162634471992E-001,-6.781151250906740E-002,-9.598275274955183E-001,-6.657525992545667E-002,
1.845000000000000E+009,-9.589697606295204E-001,-5.791586465272807E-002,-9.595825306413688E-001,-5.966571884135617E-002,-9.589016733117631E-001,-5.914457613998365E-002,-9.588558249147420E-001,-5.786748966684065E-002,
1.850000000000000E+009,-9.588264532924692E-001,-4.988919236183981E-002,-9.595387151694932E-001,-5.168449339546556E-002,-9.588136775088743E-001,-5.119574241892549E-002,-9.587641219605898E-001,-4.995333981405013E-002,
1.855000000000000E+009,-9.579152400208457E-001,-4.108097711364523E-002,-9.586340161600574E-001,-4.286192947510411E-002,-9.578991579981369E-001,-4.238782206514759E-002,-9.578388877820885E-001,-4.104424106990568E-002,
1.860000000000000E+009,-9.568369257919356E-001,-3.245484135738004E-002,-9.576251986062400E-001,-3.460123550950537E-002,-9.568109900749808E-001,-3.400758274498253E-002,-9.567030534125914E-001,-3.259490721959890E-002,
1.865000000000000E+009,-9.560901084021063E-001,-2.493796705688542E-002,-9.571303217710527E-001,-2.708816855513968E-002,-9.562708597330245E-001,-2.654868876760310E-002,-9.560436471465886E-001,-2.496833053544196E-002,
1.870000000000000E+009,-9.559995003062947E-001,-1.798421572344619E-002,-9.571960263199276E-001,-1.996566078500196E-002,-9.562944572244592E-001,-1.959328296506293E-002,-9.559449674424650E-001,-1.795165074871557E-002,
1.875000000000000E+009,-9.561618538812364E-001,-1.069325661262267E-002,-9.575361221997202E-001,-1.272521357602999E-002,-9.566684968405517E-001,-1.226496782029928E-002,-9.561737655864280E-001,-1.071905186046233E-002,
1.880000000000000E+009,-9.568093232045940E-001,-2.693697048820888E-003,-9.583246911780982E-001,-4.635117213709146E-003,-9.573815583843361E-001,-4.180899237271883E-003,-9.568008115240526E-001,-2.848159788118124E-003,
1.885000000000000E+009,-9.581355993113213E-001,4.957690895672389E-003,-9.596704318102375E-001,3.288740065909593E-003,-9.587848885606736E-001,3.602152876499609E-003,-9.581356689017380E-001,4.938213632560090E-003,
1.890000000000000E+009,-9.581736149943041E-001,1.361229605209041E-002,-9.597782705448816E-001,1.206884163333216E-002,-9.589318349294674E-001,1.227341911092321E-002,-9.583148802545023E-001,1.361570623924190E-002,
1.895000000000000E+009,-9.585534977742994E-001,2.228774211680698E-002,-9.600562577729512E-001,2.076927966879383E-002,-9.592213299708622E-001,2.099107402024782E-002,-9.586252322496878E-001,2.220333324853429E-002,
1.900000000000000E+009,-9.584858775845142E-001,3.060760738147738E-002,-9.599852292580827E-001,2.926527822946060E-002,-9.591698639188748E-001,2.945227029091979E-002,-9.585682690078320E-001,3.062530964065130E-002,
1.905000000000000E+009,-9.589586671520451E-001,3.996757166586768E-002,-9.604799288710108E-001,3.863104780953353E-002,-9.596826537597740E-001,3.877915439752934E-002,-9.590220363975749E-001,4.007548190318931E-002,
1.910000000000000E+009,-9.594099637143434E-001,4.898880567463416E-002,-9.607998962197566E-001,4.769133176284726E-002,-9.600833865236171E-001,4.783720179084736E-002,-9.593823832182726E-001,4.901814964781286E-002,
1.915000000000000E+009,-9.592422953946083E-001,5.762946511781609E-002,-9.606432265035153E-001,5.630175570638960E-002,-9.599423708605722E-001,5.651057957070248E-002,-9.592840065016935E-001,5.765654043405792E-002,
1.920000000000000E+009,-9.593129633661472E-001,6.666992490496509E-002,-9.606396673542315E-001,6.527395282304829E-002,-9.599059705232139E-001,6.555598825789899E-002,-9.592653926061514E-001,6.671881749032409E-002,
1.925000000000000E+009,-9.588724366355447E-001,7.517605892604418E-002,-9.602065260818631E-001,7.387631815119160E-002,-9.595431938860050E-001,7.414143385355293E-002,-9.588269302849781E-001,7.517791314091186E-002,
1.930000000000000E+009,-9.582321888134169E-001,8.412261820503335E-002,-9.595855887248329E-001,8.282478733516829E-002,-9.589387976001028E-001,8.302812564673467E-002,-9.582860104138563E-001,8.419261698232819E-002,
1.935000000000000E+009,-9.572291608520150E-001,9.331021505736434E-002,-9.585637351921682E-001,9.182519380902612E-002,-9.577692555162776E-001,9.214960997221725E-002,-9.572012464748785E-001,9.330801086140309E-002,
1.940000000000000E+009,-9.560249063586094E-001,1.017933764353417E-001,-9.574032185446990E-001,1.003902197354686E-001,-9.566947026799297E-001,1.006977999560119E-001,-9.559990371993627E-001,1.018282999450809E-001,
1.945000000000000E+009,-9.550171625310444E-001,1.110736572776711E-001,-9.564245351131293E-001,1.097236652851993E-001,-9.557744366659207E-001,1.100293040980403E-001,-9.550112007817126E-001,1.111269864899407E-001,
1.950000000000000E+009,-9.533138888513590E-001,1.198016335856943E-001,-9.547713024015181E-001,1.183775474882994E-001,-9.540515198027380E-001,1.186817388171487E-001,-9.533269236829404E-001,1.198385715303632E-001,
1.955000000000000E+009,-9.526143000544634E-001,1.287126675901170E-001,-9.539873024453542E-001,1.272259306525128E-001,-9.533053606904248E-001,1.276625652819030E-001,-9.525689083332966E-001,1.287013033918327E-001,
1.960000000000000E+009,-9.510725940138399E-001,1.372438346269672E-001,-9.524921283253304E-001,1.358045559822958E-001,-9.517311039967767E-001,1.361970174095111E-001,-9.510907168113235E-001,1.372672365576513E-001,
1.965000000000000E+009,-9.495566894049971E-001,1.456273153904834E-001,-9.510034481275128E-001,1.442071825123054E-001,-9.503100248175576E-001,1.445898132481157E-001,-9.495684079572545E-001,1.456963867403423E-001,
1.970000000000000E+009,-9.478760993568360E-001,1.549245197061859E-001,-9.493371300731989E-001,1.532418322587923E-001,-9.486100994980626E-001,1.537582129049100E-001,-9.478620938447275E-001,1.548513671657625E-001,
1.975000000000000E+009,-9.463537082778394E-001,1.640878349683729E-001,-9.479346109322137E-001,1.625006490498006E-001,-9.471483578053611E-001,1.630010852394404E-001,-9.463750527059202E-001,1.640963826549772E-001,
1.980000000000000E+009,-9.433430235125550E-001,1.723002145006567E-001,-9.448815780221967E-001,1.707786632999283E-001,-9.441758008504047E-001,1.712087259190646E-001,-9.432908899052979E-001,1.724011584601075E-001,
1.985000000000000E+009,-9.411648791915206E-001,1.801531194445878E-001,-9.427027328344727E-001,1.784526072090802E-001,-9.420072914296452E-001,1.789862562817197E-001,-9.411415623901116E-001,1.801082980230125E-001,
1.990000000000000E+009,-9.393255441663964E-001,1.887979850461132E-001,-9.409137913210243E-001,1.871231874897753E-001,-9.401749864192525E-001,1.877937661026991E-001,-9.393083119043409E-001,1.887609044629811E-001,
1.995000000000000E+009,-9.367308214184479E-001,1.970895874164141E-001,-9.384843181163756E-001,1.953478028756219E-001,-9.376230782854182E-001,1.960261557972350E-001,-9.367178344097263E-001,1.971416227175413E-001,
2.000000000000000E+009,-9.348225516057480E-001,2.058731155457422E-001,-9.366651295276877E-001,2.042685111230509E-001,-9.357505796893952E-001,2.048520782136916E-001,-9.347705117751916E-001,2.059004439153312E-001,
2.005000000000000E+009,-9.321802034207273E-001,2.134749443013598E-001,-9.339723015913511E-001,2.118274796632414E-001,-9.331872088871305E-001,2.124309017975284E-001,-9.321881566688273E-001,2.134791707616374E-001,
2.010000000000000E+009,-9.301075747985323E-001,2.214573901236563E-001,-9.319810367338887E-001,2.197222777692801E-001,-9.311331480104490E-001,2.205417773664257E-001,-9.301384454476582E-001,2.215401293550660E-001,
2.015000000000000E+009,-9.280394454005574E-001,2.294335934342929E-001,-9.300323088134151E-001,2.277067438441888E-001,-9.290622579463499E-001,2.285246026398289E-001,-9.281182294064688E-001,2.294719468584317E-001,
2.020000000000000E+009,-9.263842242484348E-001,2.378351102114291E-001,-9.283954749773173E-001,2.362454357348457E-001,-9.273627505218958E-001,2.371051124228578E-001,-9.263816901902846E-001,2.380049379687197E-001,
2.025000000000000E+009,-9.236020046096736E-001,2.458659806933078E-001,-9.256269388555517E-001,2.441783448438410E-001,-9.245191305840125E-001,2.450731480707325E-001,-9.235246715584925E-001,2.459281473488632E-001,
2.030000000000000E+009,-9.215612444319460E-001,2.538491811112631E-001,-9.236758070469781E-001,2.521667518005972E-001,-9.225192657335229E-001,2.529869155343292E-001,-9.215520782629012E-001,2.538835801831008E-001,
2.035000000000000E+009,-9.194996003062359E-001,2.632218666007232E-001,-9.216250326047077E-001,2.616167496293963E-001,-9.204689157290019E-001,2.624981559457442E-001,-9.195196204028922E-001,2.633375657756432E-001,
