% Version 1.00
%
%freq[Hz],re:Trc14_S21,im:Trc14_S21,re:Cap2_duto1_0_1plstc_S21,im:Cap2_duto1_0_1plstc_S21,re:Cap2_duto1_0_5plstc_S21,im:Cap2_duto1_0_5plstc_S21,re:Cap2_duto1_1plstc_S21,im:Cap2_duto1_1plstc_S21,
4.865000000000000E+009,-2.259200585381222E-001,-8.203794620761775E-001,-2.244960824714124E-001,-8.198910335084305E-001,-2.220214458488994E-001,-8.174633286579240E-001,-2.300663666147619E-001,-8.219048639737593E-001,
4.870000000000000E+009,-2.327977846573232E-001,-8.169466130061487E-001,-2.313238430820450E-001,-8.163300482684178E-001,-2.287515672582698E-001,-8.141132576756236E-001,-2.369672281755548E-001,-8.181879338034080E-001,
4.875000000000000E+009,-2.400703919413013E-001,-8.141583677133168E-001,-2.383731926263074E-001,-8.134390462246388E-001,-2.358152142903294E-001,-8.113640184381982E-001,-2.442850645724159E-001,-8.151595674848459E-001,
4.880000000000000E+009,-2.478073199526258E-001,-8.112757020304849E-001,-2.458560792378067E-001,-8.106246240470660E-001,-2.433144409119532E-001,-8.085010649112447E-001,-2.520695337353325E-001,-8.121026481742835E-001,
4.885000000000000E+009,-2.545942800966382E-001,-8.076458963980083E-001,-2.525032047787990E-001,-8.070337804706743E-001,-2.500027267597357E-001,-8.050075046711263E-001,-2.589081252798814E-001,-8.082095359782631E-001,
4.890000000000000E+009,-2.602547490357411E-001,-8.037922192075240E-001,-2.579365278720360E-001,-8.032140708935021E-001,-2.555949234007688E-001,-8.011641788912911E-001,-2.644374502947704E-001,-8.041021163475047E-001,
4.895000000000000E+009,-2.674700666381046E-001,-8.002832119702895E-001,-2.647742823840794E-001,-7.998327050954122E-001,-2.624162609498006E-001,-7.976138811462084E-001,-2.713901466170094E-001,-8.004351720402266E-001,
4.900000000000000E+009,-2.745310194866406E-001,-7.954192122770087E-001,-2.716565246184592E-001,-7.950572427689100E-001,-2.692571221099599E-001,-7.927278795208484E-001,-2.784926125157655E-001,-7.954361087026114E-001,
4.905000000000000E+009,-2.790967814687989E-001,-7.918750340938506E-001,-2.760047693738175E-001,-7.915186030705484E-001,-2.733755464735001E-001,-7.893746967412939E-001,-2.830959338160142E-001,-7.916352896276455E-001,
4.910000000000000E+009,-2.853324290905063E-001,-7.869497400949518E-001,-2.818191715648334E-001,-7.866709844418072E-001,-2.791033899170871E-001,-7.845068965780387E-001,-2.892052440083730E-001,-7.863503170982609E-001,
4.915000000000000E+009,-2.903781429585960E-001,-7.825527322815375E-001,-2.864269207999935E-001,-7.825386647126502E-001,-2.835411899241137E-001,-7.804498747558133E-001,-2.940602001152810E-001,-7.817233477101873E-001,
4.920000000000000E+009,-2.951819121906317E-001,-7.796292567882743E-001,-2.908743491988798E-001,-7.801706905407698E-001,-2.880613834881377E-001,-7.780971990359824E-001,-2.986197024098957E-001,-7.787002835770279E-001,
4.925000000000000E+009,-2.999341282980973E-001,-7.756809087902568E-001,-2.956078362792212E-001,-7.768953156768221E-001,-2.925685588698908E-001,-7.747496203931954E-001,-3.032078643092420E-001,-7.748331470012837E-001,
4.930000000000000E+009,-3.039668731285244E-001,-7.719015614044748E-001,-2.996985280422315E-001,-7.735506157776303E-001,-2.963992389354305E-001,-7.714640176503084E-001,-3.071007497404591E-001,-7.708228785813454E-001,
4.935000000000000E+009,-3.074293534306624E-001,-7.689931960100834E-001,-3.031892557577127E-001,-7.710977987007915E-001,-2.998266909455531E-001,-7.692304289057377E-001,-3.102446858079355E-001,-7.678049872069945E-001,
4.940000000000000E+009,-3.108693146134772E-001,-7.665984231823411E-001,-3.068750849099964E-001,-7.694101924909574E-001,-3.035499415259130E-001,-7.675698695101851E-001,-3.135107893929917E-001,-7.654478352546152E-001,
4.945000000000000E+009,-3.138713375347154E-001,-7.660174346575727E-001,-3.106378619899314E-001,-7.691739658768426E-001,-3.071200322314781E-001,-7.674779483049332E-001,-3.165307137076491E-001,-7.649076813694842E-001,
4.950000000000000E+009,-3.182595364249607E-001,-7.652409363095164E-001,-3.157135978986304E-001,-7.685342571002860E-001,-3.122013549148294E-001,-7.668336338285045E-001,-3.209443619698454E-001,-7.642470554323473E-001,
4.955000000000000E+009,-3.228100966980948E-001,-7.656972486726927E-001,-3.208040981746663E-001,-7.686151745490885E-001,-3.171042679983520E-001,-7.670593526049345E-001,-3.254088055398463E-001,-7.646537126520139E-001,
4.960000000000000E+009,-3.291213647758087E-001,-7.646557499124409E-001,-3.275716929261254E-001,-7.671872459153506E-001,-3.236855337460085E-001,-7.657055211127304E-001,-3.317258674905214E-001,-7.635796339440820E-001,
4.965000000000000E+009,-3.366580070505792E-001,-7.655985122906296E-001,-3.350938552498884E-001,-7.675192020037492E-001,-3.311711805758095E-001,-7.660714207553643E-001,-3.391309058265775E-001,-7.645669053735078E-001,
4.970000000000000E+009,-3.450300141268671E-001,-7.634088068784322E-001,-3.431079255142299E-001,-7.649504783618396E-001,-3.390402800604627E-001,-7.635438307878621E-001,-3.475266546799512E-001,-7.622534371304985E-001,
4.975000000000000E+009,-3.530904522688911E-001,-7.619253345525489E-001,-3.509602479919560E-001,-7.631232280809479E-001,-3.466344093416180E-001,-7.618472789949655E-001,-3.555151725770372E-001,-7.607405083626839E-001,
4.980000000000000E+009,-3.600963824410736E-001,-7.586623012118756E-001,-3.575114086660974E-001,-7.596171576928524E-001,-3.529132211798552E-001,-7.586168061068007E-001,-3.625916499838807E-001,-7.573004678192019E-001,
4.985000000000000E+009,-3.679339103460122E-001,-7.557001303794577E-001,-3.647559268671365E-001,-7.564447909046921E-001,-3.600385054647626E-001,-7.556740559974781E-001,-3.704353005854779E-001,-7.541667567139487E-001,
4.990000000000000E+009,-3.753928417052742E-001,-7.519727274822503E-001,-3.713743038611370E-001,-7.529919674540981E-001,-3.666524520093808E-001,-7.525211588263054E-001,-3.778235653726749E-001,-7.503083415039230E-001,
4.995000000000000E+009,-3.823198205564184E-001,-7.480368337225278E-001,-3.775853394588600E-001,-7.495037181708583E-001,-3.728553886913425E-001,-7.492835090101160E-001,-3.846112612108293E-001,-7.462094042204562E-001,
5.000000000000000E+009,-3.890280054031143E-001,-7.441249559241208E-001,-3.836247495420893E-001,-7.464138849623585E-001,-3.788719365881045E-001,-7.463534037463677E-001,-3.911395982584892E-001,-7.422365112635482E-001,
5.005000000000000E+009,-3.958571361412224E-001,-7.386120806125662E-001,-3.901934449168052E-001,-7.420080068612178E-001,-3.853843361439385E-001,-7.420475395010350E-001,-3.978330550938253E-001,-7.366284984368460E-001,
5.010000000000000E+009,-4.009243177043565E-001,-7.335296993500571E-001,-3.953346776842966E-001,-7.380345503248031E-001,-3.902821709609493E-001,-7.382515461552307E-001,-4.026663320545703E-001,-7.314687351042500E-001,
5.015000000000000E+009,-4.058000215843414E-001,-7.302399953505340E-001,-4.005880731524782E-001,-7.357565052779237E-001,-3.953862061501677E-001,-7.362572104124081E-001,-4.073716382742245E-001,-7.282015833530835E-001,
5.020000000000000E+009,-4.111528432139420E-001,-7.257908060850100E-001,-4.065203683161979E-001,-7.322418770618567E-001,-4.011033488061845E-001,-7.332209153229252E-001,-4.126358709313963E-001,-7.237384984720002E-001,
5.025000000000000E+009,-4.161030064536045E-001,-7.214680939437828E-001,-4.124224095204442E-001,-7.286471808628880E-001,-4.071004474974156E-001,-7.301299793999414E-001,-4.174036560104875E-001,-7.193011857722054E-001,
5.030000000000000E+009,-4.191119256347884E-001,-7.187409544820348E-001,-4.164188206958956E-001,-7.263817883364587E-001,-4.112371353879762E-001,-7.282802657551744E-001,-4.202526288848120E-001,-7.165928078609681E-001,
5.035000000000000E+009,-4.244242953840772E-001,-7.153414767376618E-001,-4.228510749036233E-001,-7.234744860746736E-001,-4.176433085354068E-001,-7.257454207678120E-001,-4.252575338856942E-001,-7.133657287005570E-001,
5.040000000000000E+009,-4.288825814846321E-001,-7.123425822757757E-001,-4.286195177314386E-001,-7.205855629990221E-001,-4.236138092631165E-001,-7.233694325293252E-001,-4.296323369199232E-001,-7.105548656252652E-001,
5.045000000000000E+009,-4.326062858095923E-001,-7.096831263719087E-001,-4.339404301511595E-001,-7.174803959130398E-001,-4.291575747424007E-001,-7.207416632369658E-001,-4.334096388237727E-001,-7.080350795841371E-001,
5.050000000000000E+009,-4.376897857875182E-001,-7.091882429552295E-001,-4.401813825082179E-001,-7.160786352110611E-001,-4.360256487442370E-001,-7.197828825278120E-001,-4.385329760699372E-001,-7.076533451445990E-001,
5.055000000000000E+009,-4.430329356244761E-001,-7.083419616026576E-001,-4.463040246412639E-001,-7.139470335513704E-001,-4.427446829228506E-001,-7.178374583424392E-001,-4.440033435814891E-001,-7.068290561262838E-001,
5.060000000000000E+009,-4.499790070792556E-001,-7.079694211940614E-001,-4.536746105986627E-001,-7.122578092223506E-001,-4.506840547124818E-001,-7.160958941851023E-001,-4.509748755604975E-001,-7.064935970727136E-001,
5.065000000000000E+009,-4.575863177316865E-001,-7.059842925028408E-001,-4.612135761789710E-001,-7.086785284020332E-001,-4.585625535661605E-001,-7.123787782122120E-001,-4.585147123675117E-001,-7.042084753857389E-001,
5.070000000000000E+009,-4.660796524147528E-001,-7.040404030790706E-001,-4.692626656447421E-001,-7.053109463741981E-001,-4.668573144164030E-001,-7.089833527591392E-001,-4.670542501794207E-001,-7.022764929559636E-001,
5.075000000000000E+009,-4.743036605434010E-001,-7.009980252065302E-001,-4.765355147267152E-001,-7.013124406022389E-001,-4.744200066620851E-001,-7.048212889170193E-001,-4.752244725757363E-001,-6.992360882639640E-001,
5.080000000000000E+009,-4.836603270037756E-001,-6.976112119249051E-001,-4.847907078576541E-001,-6.971018920805259E-001,-4.828437318767746E-001,-7.005436838112705E-001,-4.845374853143197E-001,-6.956303478997472E-001,
5.085000000000000E+009,-4.920853702098434E-001,-6.933856701383721E-001,-4.919722843119619E-001,-6.925397478836690E-001,-4.901570406499270E-001,-6.958268878661513E-001,-4.927869338465371E-001,-6.913680633069790E-001,
5.090000000000000E+009,-5.000546745400363E-001,-6.881218897601059E-001,-4.987758795170927E-001,-6.871887966341010E-001,-4.971101742113520E-001,-6.904445301133786E-001,-5.006004642128294E-001,-6.860914642412774E-001,
5.095000000000000E+009,-5.087838885440186E-001,-6.821960421095586E-001,-5.062584509818933E-001,-6.814852216799062E-001,-5.047564229158970E-001,-6.846274304167070E-001,-5.092817342651326E-001,-6.800665970829291E-001,
5.100000000000000E+009,-5.159959955334447E-001,-6.753816227148484E-001,-5.122425946306167E-001,-6.752319733121254E-001,-5.110819288795516E-001,-6.782703976257700E-001,-5.162910028001621E-001,-6.731562641524120E-001,
5.105000000000000E+009,-5.234801227250260E-001,-6.691487352027634E-001,-5.188112649486438E-001,-6.699382726392201E-001,-5.176397371312175E-001,-6.726453892298381E-001,-5.234607785575223E-001,-6.670422207932764E-001,
5.110000000000000E+009,-5.297372669743385E-001,-6.627634681351142E-001,-5.247325384915567E-001,-6.644033713845068E-001,-5.233695503979869E-001,-6.669821780338393E-001,-5.296570806428746E-001,-6.606364934983603E-001,
5.115000000000000E+009,-5.359756722958476E-001,-6.557842909346112E-001,-5.304092420397220E-001,-6.582701319462716E-001,-5.291526566054752E-001,-6.606941795816104E-001,-5.358054749031338E-001,-6.536131914417146E-001,
5.120000000000000E+009,-5.417917890522470E-001,-6.478888487126961E-001,-5.359422528349864E-001,-6.514148123945313E-001,-5.343812032834518E-001,-6.537561317710299E-001,-5.413986960119681E-001,-6.459296414112561E-001,
5.125000000000000E+009,-5.480815015561404E-001,-6.400070701419194E-001,-5.419984314993501E-001,-6.445361992900368E-001,-5.402594128381967E-001,-6.469168922326520E-001,-5.476224282179318E-001,-6.381855630238384E-001,
5.130000000000000E+009,-5.515625306739875E-001,-6.323103013791823E-001,-5.454764134805487E-001,-6.378431801382219E-001,-5.434921729720073E-001,-6.403959241641188E-001,-5.509141533519494E-001,-6.305173743461546E-001,
5.135000000000000E+009,-5.556988367046438E-001,-6.263511283447146E-001,-5.496582655198103E-001,-6.328787044755098E-001,-5.475889532727014E-001,-6.356240973530436E-001,-5.550045811586991E-001,-6.247865226293605E-001,
5.140000000000000E+009,-5.596002083886565E-001,-6.183779436273976E-001,-5.537486554310499E-001,-6.260100506994433E-001,-5.515956843758275E-001,-6.291366339904232E-001,-5.588467926447822E-001,-6.169252339994069E-001,
5.145000000000000E+009,-5.628802942713698E-001,-6.118235559139920E-001,-5.574061493518774E-001,-6.205948378395372E-001,-5.555156062019391E-001,-6.240309547892633E-001,-5.620968979067891E-001,-6.104233154569356E-001,
5.150000000000000E+009,-5.660181996512366E-001,-6.063190003000575E-001,-5.611825576069016E-001,-6.161209557825849E-001,-5.594191206351382E-001,-6.197289792788183E-001,-5.651314693353892E-001,-6.049652122378630E-001,
5.155000000000000E+009,-5.689582013153051E-001,-6.022680418756889E-001,-5.648333192680570E-001,-6.129613864585429E-001,-5.630470169187077E-001,-6.168391650251643E-001,-5.680844645456452E-001,-6.010777700286184E-001,
5.160000000000000E+009,-5.712092730257840E-001,-5.967719660221905E-001,-5.679264236494398E-001,-6.083245398434036E-001,-5.664124717920711E-001,-6.126314874239787E-001,-5.704202961040054E-001,-5.956398787299625E-001,
5.165000000000000E+009,-5.746246465757162E-001,-5.899769148592005E-001,-5.723577767034066E-001,-6.023995933781013E-001,-5.712529781239426E-001,-6.069683504928353E-001,-5.738024434761346E-001,-5.888870487230995E-001,
5.170000000000000E+009,-5.771966488548412E-001,-5.865462435451778E-001,-5.760509789425902E-001,-5.996773421486183E-001,-5.753159119551731E-001,-6.043297481275947E-001,-5.762605402250709E-001,-5.854434790937764E-001,
5.175000000000000E+009,-5.800117416582522E-001,-5.821264456872174E-001,-5.803354985818653E-001,-5.957070683031169E-001,-5.800482680009698E-001,-6.004660278601068E-001,-5.790400294996454E-001,-5.812077250919209E-001,
5.180000000000000E+009,-5.825328074479372E-001,-5.779795731387989E-001,-5.843287111455457E-001,-5.916241763917336E-001,-5.844305819387410E-001,-5.964357722288397E-001,-5.815095383368574E-001,-5.772155820764562E-001,
5.185000000000000E+009,-5.867070985577523E-001,-5.742893527394550E-001,-5.896799470388695E-001,-5.878711683856728E-001,-5.903028373455818E-001,-5.926123303666248E-001,-5.855976991425497E-001,-5.735620570133001E-001,
5.190000000000000E+009,-5.893568232564030E-001,-5.696678437385302E-001,-5.939667542137633E-001,-5.831869281468827E-001,-5.949240318499265E-001,-5.876955301023809E-001,-5.883250202816069E-001,-5.691217657932745E-001,
5.195000000000000E+009,-5.922169183384436E-001,-5.665545616931775E-001,-5.981612632849761E-001,-5.794775902451215E-001,-5.995332545355543E-001,-5.838262326108407E-001,-5.912177749483676E-001,-5.660620855810624E-001,
5.200000000000000E+009,-5.966164464862962E-001,-5.633178717934115E-001,-6.037666036937605E-001,-5.754229606424725E-001,-6.053397851414664E-001,-5.795539461598631E-001,-5.957182938527396E-001,-5.627781359429802E-001,
5.205000000000000E+009,-6.004557884721916E-001,-5.602287638768269E-001,-6.085829319121251E-001,-5.712521473284602E-001,-6.104897835363939E-001,-5.752985597079310E-001,-5.995265907432178E-001,-5.596151509030093E-001,
5.210000000000000E+009,-6.065148311850237E-001,-5.575017143616963E-001,-6.152281855659495E-001,-5.675464296378923E-001,-6.175172343237533E-001,-5.712750702104368E-001,-6.055158887682581E-001,-5.570208768530501E-001,
5.215000000000000E+009,-6.112426182564037E-001,-5.537573890200853E-001,-6.202742786240544E-001,-5.628515715588488E-001,-6.227776744185315E-001,-5.661259725316954E-001,-6.100422477481193E-001,-5.534673746512231E-001,
5.220000000000000E+009,-6.169908513640856E-001,-5.510492965086113E-001,-6.262415163192422E-001,-5.591746473477240E-001,-6.288284642733483E-001,-5.620644737942485E-001,-6.158082264337254E-001,-5.508474855308791E-001,
5.225000000000000E+009,-6.227661080775283E-001,-5.463018328655980E-001,-6.319553853629654E-001,-5.534480700706670E-001,-6.346126472384706E-001,-5.561078364345593E-001,-6.216052126978287E-001,-5.461716231001015E-001,
5.230000000000000E+009,-6.292645384323071E-001,-5.413785046831653E-001,-6.383648600227058E-001,-5.479119300324292E-001,-6.409563978230896E-001,-5.500926794481371E-001,-6.281615344399014E-001,-5.414391343063625E-001,
5.235000000000000E+009,-6.345604475418459E-001,-5.360659799794718E-001,-6.433870209912878E-001,-5.421227771517457E-001,-6.458185736696996E-001,-5.440663316192878E-001,-6.333113843854206E-001,-5.361963048950627E-001,
5.240000000000000E+009,-6.400748961704309E-001,-5.291331292164779E-001,-6.487660955088833E-001,-5.348831642516604E-001,-6.510679125928904E-001,-5.364937552387519E-001,-6.389480584315723E-001,-5.293723841782718E-001,
5.245000000000000E+009,-6.463128686558408E-001,-5.232074486331487E-001,-6.548163778218170E-001,-5.288691398412816E-001,-6.569967617860246E-001,-5.303929072284477E-001,-6.452104120103426E-001,-5.235512725852841E-001,
5.250000000000000E+009,-6.514206631697699E-001,-5.172218013517830E-001,-6.599133189568887E-001,-5.228883187708718E-001,-6.618998726572688E-001,-5.242111986669196E-001,-6.503509399160709E-001,-5.176415480613278E-001,
5.255000000000000E+009,-6.549906870953550E-001,-5.101596487947833E-001,-6.635937747774413E-001,-5.157312678765166E-001,-6.653777848349339E-001,-5.169685076990702E-001,-6.539525314081600E-001,-5.107063092083667E-001,
5.260000000000000E+009,-6.586883213387843E-001,-5.033480907034612E-001,-6.673691663263336E-001,-5.089363970277605E-001,-6.689451258576387E-001,-5.102225429353640E-001,-6.577405963965903E-001,-5.039844985012894E-001,
5.265000000000000E+009,-6.625420565655340E-001,-4.973796114169209E-001,-6.713402115826587E-001,-5.030427487975173E-001,-6.728842163794583E-001,-5.044286522040058E-001,-6.616703119165780E-001,-4.980855374868906E-001,
5.270000000000000E+009,-6.655444484364854E-001,-4.910164474848878E-001,-6.746173317564056E-001,-4.968162143165987E-001,-6.760245762570030E-001,-4.981360424412522E-001,-6.647271571271178E-001,-4.918535127963951E-001,
5.275000000000000E+009,-6.695379887253717E-001,-4.842192078917939E-001,-6.789499593374340E-001,-4.902920779208242E-001,-6.803239969041803E-001,-4.916253254923045E-001,-6.687437263720411E-001,-4.850785246737366E-001,
5.280000000000000E+009,-6.723686292875245E-001,-4.783874960187233E-001,-6.824215926366132E-001,-4.846740826415085E-001,-6.836817011299546E-001,-4.861789682035729E-001,-6.715551481597022E-001,-4.794601580468019E-001,
5.285000000000000E+009,-6.752893515738124E-001,-4.724828673681750E-001,-6.863010926747282E-001,-4.786982383376222E-001,-6.874243050808023E-001,-4.803377839999464E-001,-6.746527690211567E-001,-4.736585204095486E-001,
5.290000000000000E+009,-6.778930574050062E-001,-4.662544002115198E-001,-6.898325263588068E-001,-4.721875469457590E-001,-6.909387059808734E-001,-4.741426707093894E-001,-6.773000193655111E-001,-4.675199982866216E-001,
5.295000000000000E+009,-6.802175518878559E-001,-4.606812194876580E-001,-6.929949729292995E-001,-4.658738379295486E-001,-6.942673121902622E-001,-4.683473191499632E-001,-6.797314000996303E-001,-4.619316223883654E-001,
5.300000000000000E+009,-6.818318603610114E-001,-4.551577075442392E-001,-6.953451813261310E-001,-4.599197139720812E-001,-6.970472981451588E-001,-4.625205545857197E-001,-6.813340540787307E-001,-4.565978734935354E-001,
5.305000000000000E+009,-6.840409835011417E-001,-4.508762970276382E-001,-6.984652955881366E-001,-4.549136128820898E-001,-7.005442414531304E-001,-4.577410022033909E-001,-6.836970272976524E-001,-4.523709460814744E-001,
5.310000000000000E+009,-6.868579904929810E-001,-4.459837219150440E-001,-7.020530233474862E-001,-4.491094105497954E-001,-7.047953068565362E-001,-4.520003361879392E-001,-6.866353239922638E-001,-4.476941210225665E-001,
5.315000000000000E+009,-6.886382321722315E-001,-4.425885498187616E-001,-7.045301908826530E-001,-4.445021224711225E-001,-7.077174228981837E-001,-4.471439460728111E-001,-6.886197935202137E-001,-4.443393343717811E-001,
5.320000000000000E+009,-6.909958086626959E-001,-4.381173837612003E-001,-7.073924740470743E-001,-4.388252259117836E-001,-7.109746743925586E-001,-4.412066732289448E-001,-6.912001655781840E-001,-4.399889476981051E-001,
5.325000000000000E+009,-6.951219608510456E-001,-4.342658228349318E-001,-7.119992129979147E-001,-4.334806825923016E-001,-7.160368407159981E-001,-4.356424083766770E-001,-6.955705834963031E-001,-4.361289979997023E-001,
5.330000000000000E+009,-6.978404915693807E-001,-4.313946683097574E-001,-7.147089085282826E-001,-4.292511702439250E-001,-7.192934549876684E-001,-4.309571058236219E-001,-6.984043742214473E-001,-4.332214685247269E-001,
5.335000000000000E+009,-7.024996845621043E-001,-4.263958850643132E-001,-7.193538158085853E-001,-4.226224370505017E-001,-7.243129201707075E-001,-4.238342207462806E-001,-7.032789809325258E-001,-4.283064027782351E-001,
5.340000000000000E+009,-7.061527596865835E-001,-4.231025786657875E-001,-7.227406481012343E-001,-4.179952241993247E-001,-7.279509840946624E-001,-4.184437779712833E-001,-7.072460703221671E-001,-4.250299498888573E-001,
5.345000000000000E+009,-7.110807217621534E-001,-4.196122377834456E-001,-7.272744602697723E-001,-4.129310279122606E-001,-7.324505416984228E-001,-4.125645776532049E-001,-7.124484802705594E-001,-4.215082424466548E-001,
5.350000000000000E+009,-7.173966810891064E-001,-4.156933934238999E-001,-7.327934683739051E-001,-4.075309367121083E-001,-7.378232893395031E-001,-4.065497045487788E-001,-7.190411572059586E-001,-4.174869175333832E-001,
5.355000000000000E+009,-7.226148763882985E-001,-4.106129838440196E-001,-7.369874936410826E-001,-4.010579263549952E-001,-7.416274383498382E-001,-3.993767088245829E-001,-7.244749718486493E-001,-4.121680263852516E-001,
5.360000000000000E+009,-7.295295993479303E-001,-4.049312306808416E-001,-7.426068249416187E-001,-3.942591622184621E-001,-7.466753868971656E-001,-3.920824635179231E-001,-7.315486893716944E-001,-4.062911019695811E-001,
5.365000000000000E+009,-7.346785740921015E-001,-3.981741343502523E-001,-7.463578102840018E-001,-3.865605454587105E-001,-7.498198175968317E-001,-3.843023508111146E-001,-7.368834077198971E-001,-3.992764484946929E-001,
5.370000000000000E+009,-7.394577115032737E-001,-3.910256873329583E-001,-7.495956294203576E-001,-3.788387630361875E-001,-7.526812134408016E-001,-3.765813963830949E-001,-7.416890929178500E-001,-3.918000784402205E-001,
5.375000000000000E+009,-7.450605860950589E-001,-3.834349255151842E-001,-7.535057702479912E-001,-3.709259441032992E-001,-7.563296627731789E-001,-3.688496203513216E-001,-7.472468262321724E-001,-3.839846298829297E-001,
5.380000000000000E+009,-7.497363927276932E-001,-3.758637498062999E-001,-7.566362900273005E-001,-3.635976377433947E-001,-7.594286699489314E-001,-3.615299351289998E-001,-7.518680516605191E-001,-3.762992004595726E-001,
5.385000000000000E+009,-7.526799147659439E-001,-3.679892102882404E-001,-7.582878725844571E-001,-3.562289833976028E-001,-7.609147307612411E-001,-3.540197946855078E-001,-7.547467433869204E-001,-3.682771632926523E-001,
5.390000000000000E+009,-7.562284007616925E-001,-3.593793537115030E-001,-7.607758703443454E-001,-3.481635681563539E-001,-7.632471064134345E-001,-3.459225223406703E-001,-7.582312222616794E-001,-3.595437790131705E-001,
5.395000000000000E+009,-7.588999654910609E-001,-3.523343653919187E-001,-7.626377634953043E-001,-3.419722029247747E-001,-7.650512236306065E-001,-3.396447539498415E-001,-7.607829391187488E-001,-3.525126371306161E-001,
5.400000000000000E+009,-7.613847620495940E-001,-3.456845094246960E-001,-7.646266975567863E-001,-3.360373268613435E-001,-7.669073292825637E-001,-3.337145523409168E-001,-7.633139800487399E-001,-3.458768632015237E-001,
5.405000000000000E+009,-7.636618867315010E-001,-3.396843067967247E-001,-7.664694709940941E-001,-3.308433141940175E-001,-7.687565083805379E-001,-3.283387161715043E-001,-7.655959498868814E-001,-3.398544732399882E-001,
5.410000000000000E+009,-7.655281139929616E-001,-3.332546007903378E-001,-7.682372480081059E-001,-3.252789489704539E-001,-7.704195942379740E-001,-3.225239136779420E-001,-7.675825134288857E-001,-3.333101663282324E-001,
5.415000000000000E+009,-7.680523162488695E-001,-3.263062128858897E-001,-7.710268560357561E-001,-3.190667247145694E-001,-7.729609043624642E-001,-3.162635181871798E-001,-7.700726691198563E-001,-3.263425897404367E-001,
5.420000000000000E+009,-7.693570953157374E-001,-3.205712593462928E-001,-7.728848467284087E-001,-3.135565359020590E-001,-7.745630807803907E-001,-3.106624191200900E-001,-7.714828449005720E-001,-3.205210797912175E-001,
5.425000000000000E+009,-7.719760734961365E-001,-3.161180750528878E-001,-7.757144219853688E-001,-3.092746749931577E-001,-7.773566864061058E-001,-3.064295439377708E-001,-7.740297036576925E-001,-3.161312624598773E-001,
5.430000000000000E+009,-7.742986435602262E-001,-3.108579593637071E-001,-7.785018178156167E-001,-3.041551711634991E-001,-7.799979348610741E-001,-3.011475431460136E-001,-7.765840341771207E-001,-3.109571872365604E-001,
5.435000000000000E+009,-7.768455852402983E-001,-3.046670548282311E-001,-7.814862087409846E-001,-2.976457823158825E-001,-7.826087891078432E-001,-2.946427553467912E-001,-7.793080874978386E-001,-3.045355662734831E-001,
5.440000000000000E+009,-7.793891452360077E-001,-2.999705577954082E-001,-7.840785387932473E-001,-2.924384695017642E-001,-7.852543764105674E-001,-2.896088996391035E-001,-7.818097589076948E-001,-2.996843421409483E-001,
5.445000000000000E+009,-7.829468752179678E-001,-2.933009796197981E-001,-7.876926608217437E-001,-2.853361293772559E-001,-7.888865470768919E-001,-2.824904230301769E-001,-7.854476150544955E-001,-2.929934479256712E-001,
5.450000000000000E+009,-7.862931105212316E-001,-2.884369975133849E-001,-7.910819181711456E-001,-2.800024553315513E-001,-7.923183982642481E-001,-2.769771380056443E-001,-7.889463074705547E-001,-2.879680333792653E-001,
5.455000000000000E+009,-7.901222690807304E-001,-2.817612951624364E-001,-7.946865135768289E-001,-2.727358859097460E-001,-7.958800640716444E-001,-2.695839367971425E-001,-7.928992693542363E-001,-2.811728502185025E-001,
5.460000000000000E+009,-7.940211376048211E-001,-2.756795140696933E-001,-7.982533586262772E-001,-2.661395919028122E-001,-7.994532386968105E-001,-2.628563315496912E-001,-7.969056232133112E-001,-2.748549518061199E-001,
5.465000000000000E+009,-7.969840134562007E-001,-2.701166184036120E-001,-8.006393721724587E-001,-2.600669706912809E-001,-8.018924864940457E-001,-2.565833811958997E-001,-7.999215446779759E-001,-2.690010841085956E-001,
5.470000000000000E+009,-8.015663831178761E-001,-2.632276700116021E-001,-8.046292851528079E-001,-2.529728538352081E-001,-8.057971362606551E-001,-2.491101316362356E-001,-8.044608829320303E-001,-2.618933089492537E-001,
5.475000000000000E+009,-8.047220067865613E-001,-2.559209281038999E-001,-8.072110899199084E-001,-2.455034426626515E-001,-8.080395801224867E-001,-2.410921988606937E-001,-8.075818651129670E-001,-2.542979212440534E-001,
5.480000000000000E+009,-8.099654807903738E-001,-2.483498621677767E-001,-8.120038536391387E-001,-2.376803614069454E-001,-8.124380001317297E-001,-2.331085517299283E-001,-8.126679766237925E-001,-2.464991721592679E-001,
5.485000000000000E+009,-8.140794421917307E-001,-2.421293094861337E-001,-8.154835076471834E-001,-2.312107346606807E-001,-8.155405417147293E-001,-2.265015123931605E-001,-8.166497306170679E-001,-2.400746613406877E-001,
5.490000000000000E+009,-8.182689333598887E-001,-2.340079620942307E-001,-8.191069426088985E-001,-2.231589121660449E-001,-8.186432987336061E-001,-2.181351254726921E-001,-8.208555557901032E-001,-2.317772420910670E-001,
5.495000000000000E+009,-8.221206041659651E-001,-2.250132153731269E-001,-8.222902696876793E-001,-2.142324314898522E-001,-8.212841146884736E-001,-2.090300626329837E-001,-8.245630526759806E-001,-2.226682124410946E-001,
5.500000000000000E+009,-8.255244238273387E-001,-2.163607809759028E-001,-8.250066135372772E-001,-2.056226288861564E-001,-8.232695976716334E-001,-2.005986280364064E-001,-8.277771831473271E-001,-2.137872262902182E-001,
