% Version 1.00
%
%freq[Hz],re:Trc13_S21,im:Trc13_S21,re:ag_S21,im:ag_S21,re:pl_0_1_S21,im:pl_0_1_S21,re:pl_0_5_S21,im:pl_0_5_S21,
1.630000000000000E+009,-8.847570419311523E-001,-3.954751491546631E-001,-8.881006408804171E-001,-3.937598567401924E-001,-8.870767951011658E-001,-3.920778334140778E-001,-8.849541870880130E-001,-3.937130083179474E-001,
1.635000000000000E+009,-8.883963823318481E-001,-3.891134262084961E-001,-8.913042846772397E-001,-3.871196664053574E-001,-8.898425698280335E-001,-3.854095041751862E-001,-8.882680329132080E-001,-3.877168538188935E-001,
1.640000000000000E+009,-8.920580744743347E-001,-3.820134401321411E-001,-8.946082019902721E-001,-3.796841595586733E-001,-8.921872973442078E-001,-3.782967627048492E-001,-8.918038377952579E-001,-3.808375718688966E-001,
1.645000000000000E+009,-8.951558470726013E-001,-3.741553723812103E-001,-8.974603433283312E-001,-3.718917289358559E-001,-8.945304155349731E-001,-3.708106279373169E-001,-8.950618205833437E-001,-3.732248995494843E-001,
1.650000000000000E+009,-8.984683752059937E-001,-3.666308224201202E-001,-9.003857434198536E-001,-3.644462685850965E-001,-8.973671197891235E-001,-3.640469908714294E-001,-8.983871152114870E-001,-3.659352066993714E-001,
1.655000000000000E+009,-9.014277458190918E-001,-3.590224385261536E-001,-9.031812937196264E-001,-3.568469410569414E-001,-8.998001217842102E-001,-3.572085797786713E-001,-9.012418516540528E-001,-3.584488205718995E-001,
1.660000000000000E+009,-9.040690660476685E-001,-3.515425920486450E-001,-9.055750051608017E-001,-3.492285739486104E-001,-9.025523662567139E-001,-3.503350019454956E-001,-9.038455702590944E-001,-3.510173890781403E-001,
1.665000000000000E+009,-9.070227146148682E-001,-3.440608978271484E-001,-9.084978638208349E-001,-3.417031477211142E-001,-9.057989120483398E-001,-3.431398570537567E-001,-9.068931541252138E-001,-3.435845869922639E-001,
1.670000000000000E+009,-9.106712937355042E-001,-3.362785875797272E-001,-9.119531288705087E-001,-3.339263058839100E-001,-9.094402194023132E-001,-3.359041810035706E-001,-9.105513133049014E-001,-3.359169677257538E-001,
1.675000000000000E+009,-9.144499301910400E-001,-3.283134996891022E-001,-9.153344081613128E-001,-3.260335756816205E-001,-9.133550524711609E-001,-3.280093073844910E-001,-9.141764623451234E-001,-3.279539485836029E-001,
1.680000000000000E+009,-9.175574779510498E-001,-3.203901052474976E-001,-9.185475401971583E-001,-3.181441755591048E-001,-9.166380763053894E-001,-3.202908039093018E-001,-9.174349929428102E-001,-3.200947719478607E-001,
1.685000000000000E+009,-9.210355281829834E-001,-3.123956918716431E-001,-9.219116560876124E-001,-3.100354231029529E-001,-9.202408194541931E-001,-3.122109174728394E-001,-9.209281913375857E-001,-3.120829098129273E-001,
1.690000000000000E+009,-9.236508607864380E-001,-3.040556311607361E-001,-9.244619572996358E-001,-3.016982415987187E-001,-9.231831431388855E-001,-3.040097355842590E-001,-9.237577810668948E-001,-3.037618543815613E-001,
1.695000000000000E+009,-9.262521266937256E-001,-2.958250641822815E-001,-9.269150794427239E-001,-2.935715008008352E-001,-9.256803989410400E-001,-2.958664596080780E-001,-9.262259822273257E-001,-2.955346459674836E-001,
1.700000000000000E+009,-9.283146262168884E-001,-2.877060472965241E-001,-9.288784883163695E-001,-2.853225883374035E-001,-9.278090000152588E-001,-2.876682579517365E-001,-9.282820800209047E-001,-2.873838282775880E-001,
1.705000000000000E+009,-9.300622344017029E-001,-2.796516418457031E-001,-9.304002640435314E-001,-2.772056137834037E-001,-9.296995997428894E-001,-2.795219421386719E-001,-9.299176883125307E-001,-2.792722892475129E-001,
1.710000000000000E+009,-9.319220185279846E-001,-2.718116641044617E-001,-9.322133844111805E-001,-2.693076044373564E-001,-9.315910339355469E-001,-2.718001306056976E-001,-9.319097623634340E-001,-2.714695227622986E-001,
1.715000000000000E+009,-9.340090155601502E-001,-2.638568878173828E-001,-9.340715475274255E-001,-2.613448785376318E-001,-9.336276054382324E-001,-2.638021111488342E-001,-9.339216305541994E-001,-2.635227188587189E-001,
1.720000000000000E+009,-9.360974431037903E-001,-2.561093568801880E-001,-9.360174585802854E-001,-2.537366567399811E-001,-9.359148144721985E-001,-2.561560273170471E-001,-9.360511475753786E-001,-2.558960901927949E-001,
1.725000000000000E+009,-9.375081658363342E-001,-2.483777552843094E-001,-9.372891254812156E-001,-2.460049109428251E-001,-9.370443224906921E-001,-2.484228461980820E-001,-9.374757306289675E-001,-2.479643781852723E-001,
1.730000000000000E+009,-9.388445019721985E-001,-2.409918755292893E-001,-9.386150912276309E-001,-2.387559280891547E-001,-9.388375878334045E-001,-2.407100051641464E-001,-9.390031130409242E-001,-2.405392809057236E-001,
1.735000000000000E+009,-9.407894015312195E-001,-2.335150241851807E-001,-9.404458733140060E-001,-2.315005218923523E-001,-9.405952692031860E-001,-2.336030006408691E-001,-9.407280526161196E-001,-2.332678662967682E-001,
1.740000000000000E+009,-9.425576329231262E-001,-2.263429015874863E-001,-9.423022836573727E-001,-2.242098085321230E-001,-9.424430727958679E-001,-2.260751724243164E-001,-9.425061463546756E-001,-2.258754926919938E-001,
1.745000000000000E+009,-9.447957277297974E-001,-2.188926637172699E-001,-9.444795045662551E-001,-2.168181003468597E-001,-9.445869326591492E-001,-2.186991870403290E-001,-9.447132861137393E-001,-2.183316107654572E-001,
1.750000000000000E+009,-9.465672373771668E-001,-2.114267796278000E-001,-9.464034787995902E-001,-2.094238122912144E-001,-9.466469883918762E-001,-2.110529690980911E-001,-9.466001810455325E-001,-2.109180068445206E-001,
1.755000000000000E+009,-9.487435817718506E-001,-2.037225514650345E-001,-9.486565239105782E-001,-2.019039874213361E-001,-9.486879110336304E-001,-2.035954743623734E-001,-9.487900278854371E-001,-2.034764054203034E-001,
1.760000000000000E+009,-9.510673284530640E-001,-1.961317658424377E-001,-9.508659692059827E-001,-1.942006504074984E-001,-9.510042667388916E-001,-1.958901584148407E-001,-9.510536893463136E-001,-1.957505129623414E-001,
1.765000000000000E+009,-9.529457688331604E-001,-1.882855147123337E-001,-9.529755116525576E-001,-1.863564584819737E-001,-9.530194997787476E-001,-1.880744695663452E-001,-9.530983040618899E-001,-1.878129871034623E-001,
1.770000000000000E+009,-9.549229145050049E-001,-1.800273060798645E-001,-9.549082476350279E-001,-1.779496564898321E-001,-9.549224376678467E-001,-1.797005236148834E-001,-9.550180435562137E-001,-1.794962372684479E-001,
1.775000000000000E+009,-9.569141268730164E-001,-1.715103536844254E-001,-9.567844223107248E-001,-1.696094051753641E-001,-9.567696452140808E-001,-1.712741255760193E-001,-9.568219145965579E-001,-1.711903183746338E-001,
1.780000000000000E+009,-9.584466218948364E-001,-1.632530391216278E-001,-9.584009231344104E-001,-1.611286493801744E-001,-9.583064913749695E-001,-1.629258692264557E-001,-9.584744965934755E-001,-1.627896707439423E-001,
1.785000000000000E+009,-9.598662257194519E-001,-1.548839807510376E-001,-9.597671288319316E-001,-1.525950962905067E-001,-9.597392082214356E-001,-1.544766426086426E-001,-9.598164575576784E-001,-1.542226271581650E-001,
1.790000000000000E+009,-9.612666964530945E-001,-1.469629555940628E-001,-9.613525040198993E-001,-1.445166110306572E-001,-9.614481329917908E-001,-1.463076472282410E-001,-9.613805580139163E-001,-1.462679640388489E-001,
1.795000000000000E+009,-9.628505110740662E-001,-1.386837214231491E-001,-9.627946163306578E-001,-1.363744669592559E-001,-9.628694653511047E-001,-1.383006274700165E-001,-9.627922945404054E-001,-1.381250183677673E-001,
1.800000000000000E+009,-9.640304446220398E-001,-1.305147409439087E-001,-9.639495123017451E-001,-1.280618628924085E-001,-9.640629291534424E-001,-1.299323439598084E-001,-9.639841577720644E-001,-1.298119150686264E-001,
1.805000000000000E+009,-9.648140072822571E-001,-1.223329007625580E-001,-9.646909639963557E-001,-1.197013689949001E-001,-9.647901654243469E-001,-1.217025816440582E-001,-9.647312141418459E-001,-1.215934958481789E-001,
1.810000000000000E+009,-9.658744931221008E-001,-1.133933812379837E-001,-9.657453902858016E-001,-1.108803010721962E-001,-9.656761288642883E-001,-1.127870455384255E-001,-9.657646595764162E-001,-1.128845721817017E-001,
1.815000000000000E+009,-9.666907191276550E-001,-1.050142794847488E-001,-9.666022450331750E-001,-1.024373304322123E-001,-9.666913747787476E-001,-1.043557375669479E-001,-9.667170903587345E-001,-1.044127536702156E-001,
1.820000000000000E+009,-9.671155214309692E-001,-9.676058590412140E-002,-9.669859176767603E-001,-9.407663481128614E-002,-9.668218493461609E-001,-9.613543003797531E-002,-9.670982303237917E-001,-9.612791634082797E-002,
1.825000000000000E+009,-9.681351184844971E-001,-8.836622536182404E-002,-9.678368577602327E-001,-8.555985686223298E-002,-9.678989052772522E-001,-8.777394890785217E-002,-9.680300417518618E-001,-8.764483969926837E-002,
1.830000000000000E+009,-9.688187837600708E-001,-7.992817461490631E-002,-9.686572006311986E-001,-7.704853697265372E-002,-9.686911106109619E-001,-7.935111224651337E-002,-9.688214209556583E-001,-7.927195511102676E-002,
1.835000000000000E+009,-9.695129990577698E-001,-7.129677385091782E-002,-9.692178171597293E-001,-6.841905780881079E-002,-9.693454504013062E-001,-7.053542137145996E-002,-9.693621913337710E-001,-7.073192348718645E-002,
1.840000000000000E+009,-9.700602293014526E-001,-6.234548240900040E-002,-9.696856555230239E-001,-5.951683201947021E-002,-9.698812365531921E-001,-6.175213679671288E-002,-9.699846045684817E-001,-6.178335004210474E-002,
1.845000000000000E+009,-9.699545502662659E-001,-5.286911129951477E-002,-9.696677900928721E-001,-5.012911668055913E-002,-9.699083566665649E-001,-5.258874595165253E-002,-9.700022125244143E-001,-5.239819160223008E-002,
1.850000000000000E+009,-9.699652791023254E-001,-4.374904185533524E-002,-9.695592062915659E-001,-4.096470640557544E-002,-9.697754383087158E-001,-4.340733587741852E-002,-9.698965436935426E-001,-4.342947778224945E-002,
1.855000000000000E+009,-9.694200754165649E-001,-3.472252190113068E-002,-9.688145892467813E-001,-3.158858688958165E-002,-9.689755439758301E-001,-3.402714803814888E-002,-9.692297407722476E-001,-3.399838726162911E-002,
1.860000000000000E+009,-9.687549471855164E-001,-2.563696354627609E-002,-9.682580218302814E-001,-2.259088087862434E-002,-9.684613943099976E-001,-2.519312687218189E-002,-9.686961457824709E-001,-2.509492724657059E-002,
1.865000000000000E+009,-9.676886200904846E-001,-1.665224879980087E-002,-9.672213434652256E-001,-1.377632557991363E-002,-9.675266742706299E-001,-1.655514165759087E-002,-9.676798028564454E-001,-1.628986083984375E-002,
1.870000000000000E+009,-9.665477275848389E-001,-8.250517770648003E-003,-9.660893918286378E-001,-5.253815406945113E-003,-9.664220809936523E-001,-7.839942350983620E-003,-9.665372757530215E-001,-7.766302456259729E-003,
1.875000000000000E+009,-9.654144644737244E-001,-2.781488001346588E-004,-9.648084750123949E-001,2.830882364610695E-003,-9.654442071914673E-001,-5.554594099521637E-005,-9.653179302024842E-001,2.274957561492921E-004,
1.880000000000000E+009,-9.648272395133972E-001,8.173865266144276E-003,-9.642391537324145E-001,1.111207362022088E-002,-9.647861123085022E-001,8.331767283380032E-003,-9.646991409683230E-001,8.486296758055689E-003,
1.885000000000000E+009,-9.638950824737549E-001,1.598877459764481E-002,-9.633708925095876E-001,1.919107733772689E-002,-9.637300372123718E-001,1.623982563614845E-002,-9.639294471359255E-001,1.661179503679276E-002,
1.890000000000000E+009,-9.633429050445557E-001,2.401078306138516E-002,-9.627486158219942E-001,2.728468328767346E-002,-9.633327722549439E-001,2.434339374303818E-002,-9.633244826507569E-001,2.446667914390565E-002,
1.895000000000000E+009,-9.632030129432678E-001,3.176716715097427E-002,-9.625828404045270E-001,3.500845384519732E-002,-9.631890058517456E-001,3.205291926860809E-002,-9.631578156661991E-001,3.204163120508195E-002,
1.900000000000000E+009,-9.630921483039856E-001,3.996741399168968E-002,-9.622355605691132E-001,4.298259577360773E-002,-9.629698395729065E-001,3.988140821456909E-002,-9.630413398933413E-001,4.017383191585542E-002,
1.905000000000000E+009,-9.630148410797119E-001,4.775968194007874E-002,-9.623293176089132E-001,5.106039501966769E-002,-9.630528688430786E-001,4.780915379524231E-002,-9.629903037643434E-001,4.810582873821259E-002,
1.910000000000000E+009,-9.632294774055481E-001,5.589163303375244E-002,-9.624895874629602E-001,5.930082842413803E-002,-9.631941914558411E-001,5.591280758380890E-002,-9.630985429763797E-001,5.611562155246737E-002,
1.915000000000000E+009,-9.637026190757752E-001,6.391797959804535E-002,-9.629163956721191E-001,6.739391084622426E-002,-9.637259840965271E-001,6.409195810556412E-002,-9.637359728813173E-001,6.416569106817247E-002,
1.920000000000000E+009,-9.638049006462097E-001,7.280122488737106E-002,-9.632082556041165E-001,7.651184364068064E-002,-9.639537930488586E-001,7.295077294111252E-002,-9.640004311561585E-001,7.315543895959854E-002,
1.925000000000000E+009,-9.635973572731018E-001,8.143911510705948E-002,-9.627303567653209E-001,8.509448562750499E-002,-9.636380076408386E-001,8.139619231224060E-002,-9.637506196403505E-001,8.166189394474030E-002,
1.930000000000000E+009,-9.630855321884155E-001,8.997593820095062E-002,-9.623629923047372E-001,9.384767403293345E-002,-9.634628891944885E-001,8.992284536361694E-002,-9.633790297508241E-001,9.027164851188661E-002,
1.935000000000000E+009,-9.625622034072876E-001,9.896106272935867E-002,-9.616132882070718E-001,1.028706631752281E-001,-9.627469778060913E-001,9.886246174573898E-002,-9.626725292205813E-001,9.909807574987414E-002,
1.940000000000000E+009,-9.616692662239075E-001,1.077887341380119E-001,-9.605770605034135E-001,1.118140648336355E-001,-9.617896676063538E-001,1.077772974967957E-001,-9.617256187057496E-001,1.079976818799973E-001,
1.945000000000000E+009,-9.605556130409241E-001,1.166643947362900E-001,-9.594716592608450E-001,1.208098751163975E-001,-9.608688950538635E-001,1.167419329285622E-001,-9.607489723014834E-001,1.169278040075302E-001,
1.950000000000000E+009,-9.590815305709839E-001,1.255518794059753E-001,-9.581374902642372E-001,1.299044571423610E-001,-9.594917297363281E-001,1.257430762052536E-001,-9.594750607109073E-001,1.258272039127350E-001,
1.955000000000000E+009,-9.580953121185303E-001,1.345055103302002E-001,-9.570077800066378E-001,1.388676348272584E-001,-9.582972526550293E-001,1.343629807233810E-001,-9.584466822624208E-001,1.346227713966370E-001,
1.960000000000000E+009,-9.569034576416016E-001,1.437187343835831E-001,-9.553975232571761E-001,1.481750845184571E-001,-9.569363594055176E-001,1.437780559062958E-001,-9.570325862693789E-001,1.438756332731247E-001,
1.965000000000000E+009,-9.549469947814941E-001,1.523796170949936E-001,-9.536342174749847E-001,1.571358696993956E-001,-9.553735852241516E-001,1.525611728429794E-001,-9.552411335563662E-001,1.526878722095490E-001,
1.970000000000000E+009,-9.531457424163818E-001,1.612084507942200E-001,-9.517833596106402E-001,1.658055627620506E-001,-9.536430835723877E-001,1.613245010375977E-001,-9.535405035972597E-001,1.613088990306854E-001,
1.975000000000000E+009,-9.511991739273071E-001,1.702858954668045E-001,-9.497851907236559E-001,1.748595188770611E-001,-9.516743421554565E-001,1.701017767190933E-001,-9.516863370323183E-001,1.702138482332230E-001,
1.980000000000000E+009,-9.491100311279297E-001,1.792477220296860E-001,-9.478181592323253E-001,1.840898630724971E-001,-9.497505426406860E-001,1.790256947278976E-001,-9.496632024383547E-001,1.791551536989212E-001,
1.985000000000000E+009,-9.469689130783081E-001,1.874184757471085E-001,-9.454181208709984E-001,1.923833231531421E-001,-9.474853277206421E-001,1.871009320020676E-001,-9.474496968650820E-001,1.873751507663727E-001,
1.990000000000000E+009,-9.449226260185242E-001,1.957042664289475E-001,-9.431968678599078E-001,2.006821907290366E-001,-9.454922080039978E-001,1.952497512102127E-001,-9.453836412620547E-001,1.955229637527466E-001,
1.995000000000000E+009,-9.419831633567810E-001,2.044845968484879E-001,-9.405839722822618E-001,2.096106078078609E-001,-9.429011344909668E-001,2.041786611080170E-001,-9.428030847930909E-001,2.041061885643006E-001,
2.000000000000000E+009,-9.393693804740906E-001,2.129631787538528E-001,-9.377916374992229E-001,2.181462749540728E-001,-9.403831362724304E-001,2.122803181409836E-001,-9.403891580390932E-001,2.124776114892960E-001,
2.005000000000000E+009,-9.365513324737549E-001,2.214532196521759E-001,-9.348588542921673E-001,2.266095659913859E-001,-9.375604391098023E-001,2.203662842512131E-001,-9.374958634376528E-001,2.208309145498276E-001,
2.010000000000000E+009,-9.335634708404541E-001,2.290528118610382E-001,-9.319443439014272E-001,2.344643140707457E-001,-9.350410103797913E-001,2.281362563371658E-001,-9.348341189956667E-001,2.284106934261322E-001,
2.015000000000000E+009,-9.309459328651428E-001,2.368864715099335E-001,-9.295255819236525E-001,2.424025845947667E-001,-9.323740601539612E-001,2.361181676387787E-001,-9.325699235916140E-001,2.361413495779038E-001,
2.020000000000000E+009,-9.286351799964905E-001,2.448798120021820E-001,-9.272168230406742E-001,2.505558050052002E-001,-9.306190013885498E-001,2.437810450792313E-001,-9.304977990341189E-001,2.439474037456513E-001,
2.025000000000000E+009,-9.261642098426819E-001,2.531160116195679E-001,-9.248395879051199E-001,2.589175933658069E-001,-9.284858107566834E-001,2.518943250179291E-001,-9.283409305191043E-001,2.519993272113801E-001,
2.030000000000000E+009,-9.235329627990723E-001,2.611112296581268E-001,-9.222027282643384E-001,2.671063170205074E-001,-9.264064431190491E-001,2.597773671150208E-001,-9.260606750679018E-001,2.599759707260133E-001,
2.035000000000000E+009,-9.211735725402832E-001,2.695579826831818E-001,-9.201924083862269E-001,2.756683397688043E-001,-9.245347976684570E-001,2.679072916507721E-001,-9.242629151153565E-001,2.682286945533753E-001,
