% Version 1.00
%
%freq[Hz],re:Trc13_S21,im:Trc13_S21,re:ag_S21,im:ag_S21,re:pl_0_1_S21,im:pl_0_1_S21,re:pl_0_5_S21,im:pl_0_5_S21,re:Mem17[Trc13]_S21,im:Mem17[Trc13]_S21,
4.895000000000000E+009,-2.592590252624054E-001,-7.589285357691896E-001,-2.647789230283748E-001,-7.502492407340785E-001,-2.617958486080170E-001,-7.539592981338501E-001,-2.606731561374664E-001,-7.576417417716983E-001,-2.592416839599609E-001,-7.591795915603640E-001,
4.900000000000000E+009,-2.610791027686341E-001,-7.569498347043825E-001,-2.670395946140433E-001,-7.479729153203971E-001,-2.638943791389465E-001,-7.517266869544983E-001,-2.630883304309845E-001,-7.557926876068118E-001,-2.611460462093354E-001,-7.573168726921082E-001,
4.905000000000000E+009,-2.632121608516480E-001,-7.563852889351443E-001,-2.693562345309803E-001,-7.472490505261270E-001,-2.659299075603485E-001,-7.510226964950562E-001,-2.657239581966401E-001,-7.550198386192324E-001,-2.634031466484070E-001,-7.565829996109010E-001,
4.910000000000000E+009,-2.663526363514405E-001,-7.571678352544498E-001,-2.727249024356526E-001,-7.477649905104236E-001,-2.691645324230194E-001,-7.518045902252197E-001,-2.692005419921876E-001,-7.556162131118775E-001,-2.665743453502655E-001,-7.574116453170778E-001,
4.915000000000000E+009,-2.701591758560792E-001,-7.585936731068056E-001,-2.768340736867040E-001,-7.486406418925181E-001,-2.731549143791199E-001,-7.530308961868286E-001,-2.733138882350922E-001,-7.566133450508119E-001,-2.704490420818329E-001,-7.588465799331666E-001,
4.920000000000000E+009,-2.751084973851563E-001,-7.599899185676272E-001,-2.815383853733682E-001,-7.494076603395349E-001,-2.778516113758087E-001,-7.540988922119141E-001,-2.784256886768342E-001,-7.575675213050845E-001,-2.754551128387451E-001,-7.601040334701540E-001,
4.925000000000000E+009,-2.812080727877869E-001,-7.612951680785403E-001,-2.875390831449375E-001,-7.502977218611094E-001,-2.837581634521484E-001,-7.552067041397095E-001,-2.844958674812317E-001,-7.583228739929202E-001,-2.815944474697113E-001,-7.613055541992190E-001,
4.930000000000000E+009,-2.875641573913514E-001,-7.618306940074099E-001,-2.935271075557260E-001,-7.505296680651935E-001,-2.898985147476196E-001,-7.556840777397156E-001,-2.906485137462617E-001,-7.587212318611147E-001,-2.879055208206177E-001,-7.617572659492494E-001,
4.935000000000000E+009,-2.953657668936738E-001,-7.621254459521121E-001,-3.010797340398287E-001,-7.506775540739801E-001,-2.976273298263550E-001,-7.559631466865540E-001,-2.984763837623596E-001,-7.588311983680728E-001,-2.956813699722291E-001,-7.620415414810183E-001,
4.940000000000000E+009,-3.033399712824647E-001,-7.618403511393739E-001,-3.088126522774691E-001,-7.501510040699020E-001,-3.053710460662842E-001,-7.557721734046936E-001,-3.064131723785401E-001,-7.582894975090029E-001,-3.035374130249023E-001,-7.617083477973939E-001,
4.945000000000000E+009,-3.118932492211975E-001,-7.602295731604556E-001,-3.173069988260696E-001,-7.482679982218098E-001,-3.142345845699310E-001,-7.538573741912842E-001,-3.149560789585114E-001,-7.564426616859439E-001,-3.121111172199249E-001,-7.600600222587588E-001,
4.950000000000000E+009,-3.197766047644318E-001,-7.582062167402650E-001,-3.247044746378652E-001,-7.457829792745081E-001,-3.214860558509827E-001,-7.511731386184692E-001,-3.226396019840241E-001,-7.540835177993777E-001,-3.199486472129822E-001,-7.579855298995972E-001,
4.955000000000000E+009,-3.281532187192200E-001,-7.550322410195558E-001,-3.326202154643647E-001,-7.425161535575290E-001,-3.295940160751343E-001,-7.480598092079163E-001,-3.308540607643128E-001,-7.505300496864320E-001,-3.282235352516175E-001,-7.548497022628786E-001,
4.960000000000000E+009,-3.355075388864228E-001,-7.514566739919071E-001,-3.393409306677030E-001,-7.386274226828872E-001,-3.362157642841339E-001,-7.443844079971314E-001,-3.376750887203217E-001,-7.466224614906312E-001,-3.355339869499208E-001,-7.511490181922914E-001,
4.965000000000000E+009,-3.421354572642487E-001,-7.472871529843264E-001,-3.453352747383296E-001,-7.348012777741301E-001,-3.421620726585388E-001,-7.405698895454407E-001,-3.438345700263977E-001,-7.425571450614931E-001,-3.420747181892395E-001,-7.470294653892519E-001,
4.970000000000000E+009,-3.484506016725526E-001,-7.430844801564577E-001,-3.513293675489197E-001,-7.310093171803733E-001,-3.483823835849762E-001,-7.369241118431091E-001,-3.499800425148011E-001,-7.384667335319519E-001,-3.483681725025178E-001,-7.428623155593873E-001,
4.975000000000000E+009,-3.540776750747956E-001,-7.388296038014162E-001,-3.568473340570794E-001,-7.269479738143705E-001,-3.540711998939514E-001,-7.330970168113709E-001,-3.555262476348877E-001,-7.343783022117616E-001,-3.540555657863618E-001,-7.386974948883056E-001,
4.980000000000000E+009,-3.593759329200562E-001,-7.349896507621279E-001,-3.619305769692172E-001,-7.232661242468745E-001,-3.594456911087036E-001,-7.293611764907837E-001,-3.606218103885652E-001,-7.305098882102968E-001,-3.592291552543641E-001,-7.348463346481323E-001,
4.985000000000000E+009,-3.642736989768434E-001,-7.322750938032533E-001,-3.667982260672824E-001,-7.208085018105949E-001,-3.641472458839417E-001,-7.266282439231873E-001,-3.654832917690278E-001,-7.278120621490479E-001,-3.642110701560974E-001,-7.321576929092408E-001,
4.990000000000000E+009,-3.692327551276796E-001,-7.296316949478090E-001,-3.716864701140012E-001,-7.184316970822540E-001,-3.688679635524750E-001,-7.242489457130432E-001,-3.700886299610138E-001,-7.252078482055665E-001,-3.690423168182374E-001,-7.294739669799806E-001,
4.995000000000000E+009,-3.741862393675294E-001,-7.273855355297488E-001,-3.767796591267287E-001,-7.162565560762368E-001,-3.739108741283417E-001,-7.222605347633362E-001,-3.749992223548890E-001,-7.230111145973207E-001,-3.739638417720795E-001,-7.273113121032716E-001,
5.000000000000000E+009,-3.797974941475465E-001,-7.254552902376650E-001,-3.823604587379170E-001,-7.142908964443150E-001,-3.794431090354919E-001,-7.206271290779114E-001,-3.803629500865938E-001,-7.212854474258423E-001,-3.795887593269349E-001,-7.254276570320130E-001,
5.005000000000000E+009,-3.852549278957979E-001,-7.235760316416079E-001,-3.879737879271724E-001,-7.125650926539471E-001,-3.851428925991058E-001,-7.189985513687134E-001,-3.859534279155732E-001,-7.195948906707765E-001,-3.850917038917542E-001,-7.235827342033387E-001,
5.010000000000000E+009,-3.911862084103456E-001,-7.224854741729798E-001,-3.940118020301500E-001,-7.111920680288904E-001,-3.912316858768463E-001,-7.180008888244629E-001,-3.920454816818239E-001,-7.183502649497987E-001,-3.910470133781434E-001,-7.224616819381715E-001,
5.015000000000000E+009,-3.985800007191407E-001,-7.203815480927187E-001,-4.012503170102063E-001,-7.088415418823604E-001,-3.985435068607330E-001,-7.160310745239258E-001,-3.992363350772858E-001,-7.162725625419618E-001,-3.984037059783936E-001,-7.203538528442384E-001,
5.020000000000000E+009,-4.058634587116853E-001,-7.177620983969668E-001,-4.082264491743385E-001,-7.062137639923993E-001,-4.062670767307282E-001,-7.135049104690552E-001,-4.064057853984833E-001,-7.136903155708314E-001,-4.056337115764618E-001,-7.177588204383851E-001,
5.025000000000000E+009,-4.126998030742372E-001,-7.151337539328309E-001,-4.151296009947175E-001,-7.037188638397535E-001,-4.133026301860809E-001,-7.108310461044312E-001,-4.133351510143281E-001,-7.112788996505739E-001,-4.124842999458314E-001,-7.152202849388123E-001,
5.030000000000000E+009,-4.192301250201600E-001,-7.121899509305544E-001,-4.216293047159698E-001,-7.006186841570513E-001,-4.199178218841553E-001,-7.080329656600952E-001,-4.198500372695925E-001,-7.084017996406555E-001,-4.190818934917451E-001,-7.123643395423891E-001,
5.035000000000000E+009,-4.258109172873475E-001,-7.097160443135988E-001,-4.280966306592167E-001,-6.980639932757443E-001,-4.267642199993134E-001,-7.055096626281738E-001,-4.267010517787934E-001,-7.059990459442140E-001,-4.256215969562531E-001,-7.099310436248780E-001,
5.040000000000000E+009,-4.330006384748353E-001,-7.062624571918824E-001,-4.352919614041269E-001,-6.946068029840634E-001,-4.343715310096741E-001,-7.019079923629761E-001,-4.341077500534059E-001,-7.023881426048280E-001,-4.328622784137727E-001,-7.064742501258852E-001,
5.045000000000000E+009,-4.402463395853822E-001,-7.031930254266969E-001,-4.426135512238887E-001,-6.911855511964891E-001,-4.418659210205078E-001,-6.982657909393311E-001,-4.412321054744721E-001,-6.990184859275819E-001,-4.401860918045045E-001,-7.033951601982118E-001,
5.050000000000000E+009,-4.475734804073029E-001,-6.991662818635317E-001,-4.495902044667416E-001,-6.869571176929665E-001,-4.490051865577698E-001,-6.939183473587036E-001,-4.484026596546174E-001,-6.949599472236635E-001,-4.475054414272309E-001,-6.994820047378542E-001,
5.055000000000000E+009,-4.546373396678743E-001,-6.954917277254276E-001,-4.565394882854749E-001,-6.830764641498320E-001,-4.560991525650024E-001,-6.901201605796814E-001,-4.554272894382477E-001,-6.913439296722412E-001,-4.547337669849397E-001,-6.957958845138552E-001,
5.060000000000000E+009,-4.619149333004853E-001,-6.913458294087220E-001,-4.634459767026908E-001,-6.786280695794658E-001,-4.631092846393585E-001,-6.855333447456360E-001,-4.628454571723940E-001,-6.871157321929932E-001,-4.620759996414185E-001,-6.916612458229066E-001,
5.065000000000000E+009,-4.689393214354707E-001,-6.857531886478517E-001,-4.699908254796984E-001,-6.730858892447584E-001,-4.699151515960693E-001,-6.800729036331177E-001,-4.697704676246644E-001,-6.813055875968933E-001,-4.691175985336304E-001,-6.860910972595217E-001,
5.070000000000000E+009,-4.751206288411957E-001,-6.802745591975039E-001,-4.758746804522789E-001,-6.677880593225607E-001,-4.761139750480652E-001,-6.743717789649963E-001,-4.759159096050263E-001,-6.755809146118166E-001,-4.754104613304139E-001,-6.805463518142700E-001,
5.075000000000000E+009,-4.814091073546205E-001,-6.746521891811951E-001,-4.819559159613231E-001,-6.622596492961492E-001,-4.822781682014465E-001,-6.686642169952393E-001,-4.818769591140748E-001,-6.696512719917298E-001,-4.817337213516236E-001,-6.748630434989931E-001,
5.080000000000000E+009,-4.867393516908327E-001,-6.681936999127748E-001,-4.872406361291179E-001,-6.557959848055315E-001,-4.873408675193787E-001,-6.618783473968506E-001,-4.869124247169496E-001,-6.632042237472535E-001,-4.871000307559967E-001,-6.682903365135193E-001,
5.085000000000000E+009,-4.914036895078248E-001,-6.620400174488831E-001,-4.916230994237561E-001,-6.495844739898881E-001,-4.918164014816284E-001,-6.553767323493958E-001,-4.913432599830629E-001,-6.570947364234925E-001,-4.917635318756104E-001,-6.620814633369447E-001,
5.090000000000000E+009,-4.964782877194887E-001,-6.563977496131350E-001,-4.963226819557959E-001,-6.439862504548939E-001,-4.961862266063690E-001,-6.497529149055481E-001,-4.962169817924500E-001,-6.515036757087709E-001,-4.968277219295502E-001,-6.563037510871889E-001,
5.095000000000000E+009,-4.995074513806276E-001,-6.509773991901979E-001,-4.991868080795007E-001,-6.387583661887841E-001,-4.990140199661255E-001,-6.444514989852905E-001,-4.991292514896394E-001,-6.461556314849855E-001,-4.998378753185274E-001,-6.508584410667421E-001,
5.100000000000000E+009,-5.037466022508790E-001,-6.457132763972352E-001,-5.031460992627198E-001,-6.335777804822190E-001,-5.028316378593445E-001,-6.392822861671448E-001,-5.032509372329713E-001,-6.409940016746523E-001,-5.040632752418519E-001,-6.454873145103457E-001,
5.105000000000000E+009,-5.064692605611574E-001,-6.406944963348695E-001,-5.057761617086362E-001,-6.288200592945688E-001,-5.054603815078735E-001,-6.343804597854614E-001,-5.058259461784364E-001,-6.359975120162964E-001,-5.066721715927125E-001,-6.404629139900209E-001,
5.110000000000000E+009,-5.101186236274233E-001,-6.363406267373537E-001,-5.091347924550661E-001,-6.243876496005807E-001,-5.088825821876526E-001,-6.299946308135986E-001,-5.092565083694458E-001,-6.316120107269289E-001,-5.103223015785219E-001,-6.361480629920960E-001,
5.115000000000000E+009,-5.141333297406190E-001,-6.327455466804628E-001,-5.129642590784129E-001,-6.211202978108171E-001,-5.123442411422730E-001,-6.266080737113953E-001,-5.128854635238648E-001,-6.282851715278627E-001,-5.143795245170594E-001,-6.325136529922486E-001,
5.120000000000000E+009,-5.176492850403444E-001,-6.300168381513733E-001,-5.164609815070419E-001,-6.186069313987339E-001,-5.158474445343018E-001,-6.241509318351746E-001,-5.165309393692017E-001,-6.258474689102174E-001,-5.178061423301698E-001,-6.296395541191101E-001,
5.125000000000000E+009,-5.229309291095643E-001,-6.266312064834840E-001,-5.215927982164622E-001,-6.153811046255204E-001,-5.210818648338318E-001,-6.210937500000000E-001,-5.217777565765381E-001,-6.224618103790284E-001,-5.229764500617982E-001,-6.261752103805545E-001,
5.130000000000000E+009,-5.273249487192079E-001,-6.238042945388307E-001,-5.259385694605356E-001,-6.126730678405234E-001,-5.254474282264710E-001,-6.181381344795227E-001,-5.258759836006166E-001,-6.197408218002319E-001,-5.272632651329041E-001,-6.233645607948304E-001,
5.135000000000000E+009,-5.330080702584596E-001,-6.205735118375367E-001,-5.315466828904065E-001,-6.096331832779235E-001,-5.311253070831299E-001,-6.149016618728638E-001,-5.315870028114320E-001,-6.166493617820741E-001,-5.328360606193544E-001,-6.202265498161316E-001,
5.140000000000000E+009,-5.386658837701968E-001,-6.167677483368776E-001,-5.370984565607565E-001,-6.060150320909973E-001,-5.363424420356751E-001,-6.113879680633545E-001,-5.369653193473817E-001,-6.131068007087709E-001,-5.383687047004702E-001,-6.164351853370668E-001,
5.145000000000000E+009,-5.441847238159729E-001,-6.136963343614992E-001,-5.426139474817072E-001,-6.032272782210209E-001,-5.417647361755371E-001,-6.087996363639832E-001,-5.425077264022828E-001,-6.104854015541077E-001,-5.438060049057008E-001,-6.135193231582642E-001,
5.150000000000000E+009,-5.499552931736390E-001,-6.107374953710574E-001,-5.485093721592994E-001,-6.002266157635902E-001,-5.475864410400391E-001,-6.059682369232178E-001,-5.484694697952272E-001,-6.076260371780397E-001,-5.496789087295533E-001,-6.105751885414126E-001,
5.155000000000000E+009,-5.560907034103578E-001,-6.068903229717042E-001,-5.546195540898702E-001,-5.965491961595383E-001,-5.538483858108521E-001,-6.022009849548340E-001,-5.545933844566345E-001,-6.040095300865174E-001,-5.557175915718080E-001,-6.068497470855714E-001,
5.160000000000000E+009,-5.619245778730286E-001,-6.026974380960756E-001,-5.606582292480612E-001,-5.924879418909177E-001,-5.593809485435486E-001,-5.981612801551819E-001,-5.606587885665895E-001,-6.001998255729677E-001,-5.615127112388612E-001,-6.027838245391847E-001,
5.165000000000000E+009,-5.679550782344117E-001,-5.987266892677126E-001,-5.667421087979746E-001,-5.882213403318937E-001,-5.653396844863892E-001,-5.943145751953125E-001,-5.670074172210693E-001,-5.961560890960694E-001,-5.675926905632019E-001,-5.988131243705751E-001,
5.170000000000000E+009,-5.740193348653322E-001,-5.939695617849977E-001,-5.727776380559138E-001,-5.834931560890355E-001,-5.714868903160095E-001,-5.898444652557373E-001,-5.733528247642518E-001,-5.914580970001221E-001,-5.737087431907655E-001,-5.941549371719361E-001,
5.175000000000000E+009,-5.794633557346071E-001,-5.895617182760621E-001,-5.782295957936630E-001,-5.792279163454857E-001,-5.767709016799927E-001,-5.857361555099487E-001,-5.789593339729311E-001,-5.870262987899781E-001,-5.791745660781862E-001,-5.897944307327270E-001,
5.180000000000000E+009,-5.842812997539489E-001,-5.851634590728884E-001,-5.831308649985494E-001,-5.745306920288231E-001,-5.815854668617249E-001,-5.814642310142517E-001,-5.839679383468629E-001,-5.825186306762695E-001,-5.840992424011231E-001,-5.854853021621705E-001,
5.185000000000000E+009,-5.901650469915162E-001,-5.813700398237855E-001,-5.888661963756265E-001,-5.706421997064266E-001,-5.877130031585693E-001,-5.779442787170410E-001,-5.900293186378480E-001,-5.786321260261537E-001,-5.900890507698060E-001,-5.817792843818666E-001,
5.190000000000000E+009,-5.963650042953188E-001,-5.771309672802614E-001,-5.949906757044481E-001,-5.661916222816681E-001,-5.942503213882446E-001,-5.736576318740845E-001,-5.963681521224975E-001,-5.742617950820924E-001,-5.963543386459351E-001,-5.773762548446656E-001,
5.195000000000000E+009,-6.024445479562746E-001,-5.728249193798707E-001,-6.008514641169944E-001,-5.620418106523432E-001,-6.002015471458435E-001,-5.693171620368958E-001,-6.025440507507326E-001,-5.698015720748902E-001,-6.024563418388368E-001,-5.731517875671388E-001,
5.200000000000000E+009,-6.089775786874330E-001,-5.668279560898256E-001,-6.075311763959688E-001,-5.560230042515215E-001,-6.069325804710388E-001,-5.633733868598938E-001,-6.091578471565247E-001,-5.635423426437379E-001,-6.090259880065918E-001,-5.671598212242127E-001,
5.205000000000000E+009,-6.150484209743532E-001,-5.608405448542237E-001,-6.134510108394849E-001,-5.498636416983440E-001,-6.130219697952271E-001,-5.572212934494019E-001,-6.152731444549561E-001,-5.573468056106569E-001,-6.151532795906067E-001,-5.610077901840211E-001,
5.210000000000000E+009,-6.210299788262453E-001,-5.544774015082886E-001,-6.192608932626299E-001,-5.434052748367556E-001,-6.188029050827026E-001,-5.509170889854431E-001,-6.211927527809144E-001,-5.507174008369447E-001,-6.211208655357362E-001,-5.546632035255433E-001,
5.215000000000000E+009,-6.259881004769106E-001,-5.477817569169251E-001,-6.240962308029936E-001,-5.365569581790567E-001,-6.237923502922058E-001,-5.443049073219299E-001,-6.260640490913392E-001,-5.437870182991029E-001,-6.261964723587038E-001,-5.480162443161012E-001,
5.220000000000000E+009,-6.311037629201540E-001,-5.412035896283876E-001,-6.287216990083275E-001,-5.298680060100809E-001,-6.285625696182251E-001,-5.376165509223938E-001,-6.308667194366456E-001,-5.368813275337221E-001,-6.312482169151308E-001,-5.413138546943666E-001,
5.225000000000000E+009,-6.356046464505130E-001,-5.340182688566713E-001,-6.329593107739263E-001,-5.228288353286609E-001,-6.329414844512940E-001,-5.306901335716248E-001,-6.351927239418032E-001,-5.297672677993776E-001,-6.358451187133791E-001,-5.341817819595338E-001,
5.230000000000000E+009,-6.402637157097780E-001,-5.271407196523622E-001,-6.374619392346166E-001,-5.160583485363823E-001,-6.375982761383057E-001,-5.241623520851135E-001,-6.399252408218386E-001,-5.227995471763611E-001,-6.405678596496583E-001,-5.272402008056640E-001,
5.235000000000000E+009,-6.440623135820437E-001,-5.204980318703737E-001,-6.408768000707410E-001,-5.097725810304242E-001,-6.414666175842285E-001,-5.177682042121887E-001,-6.433626122474672E-001,-5.160407319068909E-001,-6.443441192626953E-001,-5.205043627738953E-001,
5.240000000000000E+009,-6.476125300525514E-001,-5.131599994525514E-001,-6.446081868008122E-001,-5.028238288001050E-001,-6.450127363204956E-001,-5.106227993965149E-001,-6.466544133567811E-001,-5.088491088485719E-001,-6.478218064308168E-001,-5.131708036422731E-001,
5.245000000000000E+009,-6.501649399672975E-001,-5.073365516518739E-001,-6.473418447146636E-001,-4.968964987160320E-001,-6.476916670799255E-001,-5.052366256713867E-001,-6.491633552360537E-001,-5.030964521408082E-001,-6.503822853088379E-001,-5.074104555130005E-001,
5.250000000000000E+009,-6.538635715399173E-001,-5.016048100141541E-001,-6.508221084242667E-001,-4.909937566719030E-001,-6.517180204391480E-001,-4.996502399444580E-001,-6.528259082603456E-001,-4.973266210174561E-001,-6.540470457077028E-001,-5.015830768585206E-001,
5.255000000000000E+009,-6.569002387395815E-001,-4.961556316071504E-001,-6.536505574719319E-001,-4.855529116249748E-001,-6.549254655838013E-001,-4.940174221992493E-001,-6.556577007484438E-001,-4.919194728374483E-001,-6.571535666465760E-001,-4.961180918693544E-001,
5.260000000000000E+009,-6.598476445493349E-001,-4.912200991516542E-001,-6.565645096632435E-001,-4.809874484506340E-001,-6.580762863159180E-001,-4.890391826629639E-001,-6.586200245857241E-001,-4.870803879547120E-001,-6.601625373840334E-001,-4.911604599475862E-001,
5.265000000000000E+009,-6.634640424104983E-001,-4.866936036467836E-001,-6.602458154788105E-001,-4.765161988583467E-001,-6.617406010627747E-001,-4.843016266822815E-001,-6.622608909606935E-001,-4.823550706958772E-001,-6.638048783302308E-001,-4.864959963798524E-001,
5.270000000000000E+009,-6.674125014973453E-001,-4.821673535644868E-001,-6.642737895659625E-001,-4.719423693099080E-001,-6.658181548118591E-001,-4.801128804683685E-001,-6.661887513351442E-001,-4.777115155982972E-001,-6.677561473846436E-001,-4.818407769680023E-001,
5.275000000000000E+009,-6.717112846797182E-001,-4.781668422564913E-001,-6.687166500184485E-001,-4.679282519367024E-001,-6.702231764793396E-001,-4.760763347148895E-001,-6.701722293853760E-001,-4.737052386283875E-001,-6.719246792793276E-001,-4.777348156929017E-001,
5.280000000000000E+009,-6.766506604049012E-001,-4.732739397986329E-001,-6.734117071248299E-001,-4.627039076855534E-001,-6.752219796180725E-001,-4.710781276226044E-001,-6.748595141601563E-001,-4.688117028141023E-001,-6.767846473693848E-001,-4.728258297920228E-001,
5.285000000000000E+009,-6.815625813063599E-001,-4.678081212503968E-001,-6.779299751043950E-001,-4.572561418294633E-001,-6.800662279129028E-001,-4.655343592166901E-001,-6.795034022712709E-001,-4.634832868194582E-001,-6.815318802833558E-001,-4.673444678783417E-001,
5.290000000000000E+009,-6.871521729397829E-001,-4.621579816905549E-001,-6.833609904513216E-001,-4.518741898051321E-001,-6.857530474662781E-001,-4.601670205593109E-001,-6.850500328445437E-001,-4.580563072586060E-001,-6.869769739151002E-001,-4.617250366687775E-001,
5.295000000000000E+009,-6.921077439116152E-001,-4.563821214958956E-001,-6.881916129652205E-001,-4.462569941538596E-001,-6.908317804336548E-001,-4.542976021766663E-001,-6.898209248733520E-001,-4.524392009353638E-001,-6.918253969192507E-001,-4.560684573650361E-001,
5.300000000000000E+009,-6.966674843937928E-001,-4.495055682208802E-001,-6.928861918480463E-001,-4.395688127719545E-001,-6.956940293312073E-001,-4.474692344665527E-001,-6.944142084884646E-001,-4.457786011981966E-001,-6.963957475662232E-001,-4.492136768341065E-001,
5.305000000000000E+009,-7.013357870191957E-001,-4.431846563105317E-001,-6.976221154478216E-001,-4.331376988103271E-001,-7.003217935562134E-001,-4.408747255802155E-001,-6.991304174613953E-001,-4.394867563629151E-001,-7.009898519515992E-001,-4.430416290760041E-001,
5.310000000000000E+009,-7.052798402325138E-001,-4.367533755026888E-001,-7.013993353897879E-001,-4.267315641208880E-001,-7.042894959449768E-001,-4.344835877418518E-001,-7.030736592864991E-001,-4.332032831096650E-001,-7.049401445388795E-001,-4.366983473777772E-001,
5.315000000000000E+009,-7.093877648017518E-001,-4.306306162928101E-001,-7.055033110648663E-001,-4.205164620870069E-001,-7.084748148918152E-001,-4.281896054744721E-001,-7.071831226348877E-001,-4.270921123123169E-001,-7.090374030113221E-001,-4.306222435474397E-001,
5.320000000000000E+009,-7.138778203089480E-001,-4.232288541334993E-001,-7.097211212212339E-001,-4.132093509604922E-001,-7.128702998161316E-001,-4.207586050033569E-001,-7.116238463592529E-001,-4.198309640502931E-001,-7.135615261077881E-001,-4.232843477725983E-001,
5.325000000000000E+009,-7.172733224057374E-001,-4.155560593448365E-001,-7.129609797627861E-001,-4.057261394930786E-001,-7.161053419113159E-001,-4.130113720893860E-001,-7.149691116142275E-001,-4.121704388809206E-001,-7.169259105682374E-001,-4.156454799652101E-001,
5.330000000000000E+009,-7.201958923373049E-001,-4.085155801855958E-001,-7.159272340468181E-001,-3.988058658028997E-001,-7.188385128974915E-001,-4.062064588069916E-001,-7.179193555068971E-001,-4.053439169025422E-001,-7.199279512405397E-001,-4.086738334178925E-001,
5.335000000000000E+009,-7.231333553299441E-001,-4.010429686560243E-001,-7.188280509659503E-001,-3.913574190074882E-001,-7.219578027725220E-001,-3.987666964530945E-001,-7.209471320533754E-001,-3.980179721832277E-001,-7.229066679954530E-001,-4.012813227653505E-001,
5.340000000000000E+009,-7.255166624496706E-001,-3.936870312256013E-001,-7.211519568108713E-001,-3.839351771062527E-001,-7.245514988899231E-001,-3.913855850696564E-001,-7.233877540016176E-001,-3.905940353107454E-001,-7.253614996910096E-001,-3.939771547317506E-001,
5.345000000000000E+009,-7.269554870188113E-001,-3.868617006663545E-001,-7.223800869150228E-001,-3.773145373231455E-001,-7.260587215423584E-001,-3.845457732677460E-001,-7.248864226341250E-001,-3.837599544811250E-001,-7.268588134765627E-001,-3.871909037113190E-001,
5.350000000000000E+009,-7.287775513036867E-001,-3.805356943878358E-001,-7.241831329707119E-001,-3.711935186192397E-001,-7.278703451156616E-001,-3.780218362808228E-001,-7.266246959877016E-001,-3.774914028453827E-001,-7.287211657524110E-001,-3.808698277950288E-001,
5.355000000000000E+009,-7.304244394228089E-001,-3.742907377140687E-001,-7.259054746085982E-001,-3.649484632961915E-001,-7.292944192886353E-001,-3.718595504760742E-001,-7.283599162483218E-001,-3.713952376842499E-001,-7.304995630264283E-001,-3.746287072181702E-001,
5.360000000000000E+009,-7.321474095206180E-001,-3.679743652165101E-001,-7.276217321052936E-001,-3.587300962460714E-001,-7.310513257980347E-001,-3.654960393905640E-001,-7.302488899803162E-001,-3.651154084205628E-001,-7.322762535095218E-001,-3.682482684135437E-001,
5.365000000000000E+009,-7.336494260112857E-001,-3.630462319690735E-001,-7.290520389505609E-001,-3.538135640963147E-001,-7.325008511543274E-001,-3.607944548130035E-001,-7.318535492134095E-001,-3.602089496517182E-001,-7.337982615470887E-001,-3.632206228256226E-001,
5.370000000000000E+009,-7.358530382502260E-001,-3.574421267311281E-001,-7.313471903642603E-001,-3.483081662664301E-001,-7.350642085075378E-001,-3.553349375724793E-001,-7.342972304916384E-001,-3.545237465476991E-001,-7.360342003822329E-001,-3.576379459381104E-001,
5.375000000000000E+009,-7.383229140377199E-001,-3.530992378498049E-001,-7.338147267907422E-001,-3.439035201210442E-001,-7.376044392585754E-001,-3.509985804557800E-001,-7.367763477325440E-001,-3.500040879631043E-001,-7.385531797409058E-001,-3.532995793342592E-001,
5.380000000000000E+009,-7.414184122270082E-001,-3.489201665773316E-001,-7.368851586475125E-001,-3.396526162030396E-001,-7.407257556915283E-001,-3.464191854000092E-001,-7.398721122741702E-001,-3.455674401760102E-001,-7.416750109672547E-001,-3.490667872428895E-001,
5.385000000000000E+009,-7.457104982936891E-001,-3.439739682012849E-001,-7.409681542143642E-001,-3.348071875047736E-001,-7.449675798416138E-001,-3.415125310420990E-001,-7.440181363868714E-001,-3.406126761817933E-001,-7.459308054924013E-001,-3.440652683734895E-001,
5.390000000000000E+009,-7.498914421803409E-001,-3.386505983626191E-001,-7.452157761934135E-001,-3.296662769263680E-001,-7.488760352134705E-001,-3.363665938377380E-001,-7.481685175514223E-001,-3.352737218856812E-001,-7.501062571525575E-001,-3.387322749137879E-001,
5.395000000000000E+009,-7.541783644379581E-001,-3.331750336999451E-001,-7.496037650516522E-001,-3.241547337574386E-001,-7.534691691398621E-001,-3.309643864631653E-001,-7.525762010383609E-001,-3.296515183925629E-001,-7.544243659973147E-001,-3.332437187671662E-001,
5.400000000000000E+009,-7.590442249624819E-001,-3.266647371171448E-001,-7.546304234945821E-001,-3.176662374315377E-001,-7.585845589637756E-001,-3.244566023349762E-001,-7.573387267875673E-001,-3.230172100067139E-001,-7.592945473670961E-001,-3.266858375549317E-001,
5.405000000000000E+009,-7.631066308412906E-001,-3.206492824445161E-001,-7.587506573106090E-001,-3.114112905187779E-001,-7.627374529838562E-001,-3.182817995548248E-001,-7.614534676361086E-001,-3.167973120021821E-001,-7.633998105049136E-001,-3.206438464641572E-001,
5.410000000000000E+009,-7.676629377687074E-001,-3.142400700573701E-001,-7.630807881083364E-001,-3.046170452325312E-001,-7.671341896057129E-001,-3.116298317909241E-001,-7.658540363693240E-001,-3.099807196521759E-001,-7.679258370399478E-001,-3.141605064392091E-001,
5.415000000000000E+009,-7.720861941048892E-001,-3.069832014622651E-001,-7.672049168848049E-001,-2.974304104118251E-001,-7.715100646018982E-001,-3.042751848697662E-001,-7.697232029342652E-001,-3.026318262100221E-001,-7.723195071220399E-001,-3.068754639625549E-001,
