% Version 1.00
%
%freq[Hz],re:Trc13_S21,im:Trc13_S21,re:cap2_p2_0_1_plstc_S21,im:cap2_p2_0_1_plstc_S21,re:cap2_p2_1_plstc_S21,im:cap2_p2_1_plstc_S21,re:Mem17[Trc13]_S21,im:Mem17[Trc13]_S21,
2.845000000000000E+009,1.460749269163368E-002,9.350864312615437E-001,1.246827793967456E-002,9.447360737946972E-001,1.298004073347770E-002,9.349330424597576E-001,1.468757212162018E-002,9.350613737106325E-001,
2.850000000000000E+009,2.160713731293723E-002,9.352677050500450E-001,2.006667118007486E-002,9.446020310923886E-001,2.006299833652711E-002,9.344925089184912E-001,2.174315199255944E-002,9.353301668167116E-001,
2.855000000000000E+009,2.854816983246142E-002,9.363927175904580E-001,2.736952945246338E-002,9.453667325938203E-001,2.676979521979543E-002,9.350415970624515E-001,2.855752669274807E-002,9.363050794601441E-001,
2.860000000000000E+009,3.578555676366049E-002,9.373472269248628E-001,3.491269953389679E-002,9.459502575448567E-001,3.372949087772081E-002,9.355578945825877E-001,3.581139534711838E-002,9.372785544395448E-001,
2.865000000000000E+009,4.256735483581499E-002,9.380322599043810E-001,4.219327624904559E-002,9.463408705863179E-001,4.020726921998137E-002,9.359968792243975E-001,4.249025240540505E-002,9.379950809478761E-001,
2.870000000000000E+009,4.938729108849679E-002,9.388429881150493E-001,4.927103494919912E-002,9.467395903267786E-001,4.654489688615008E-002,9.366542024580977E-001,4.939148724079133E-002,9.389066934585573E-001,
2.875000000000000E+009,5.657448763330360E-002,9.394243617890337E-001,5.671193634424196E-002,9.470262036752275E-001,5.325557208192015E-002,9.370450521093078E-001,5.653509274125100E-002,9.395107674598695E-001,
2.880000000000000E+009,6.341939944378691E-002,9.393268199527398E-001,6.367766361981003E-002,9.464159222885591E-001,5.954387001023732E-002,9.367641585933478E-001,6.321640104055405E-002,9.392920160293580E-001,
2.885000000000000E+009,7.036726249369432E-002,9.391877474845559E-001,7.099008709661508E-002,9.460910660838249E-001,6.613419076703041E-002,9.366169507531809E-001,7.046463012695313E-002,9.392363977432253E-001,
2.890000000000000E+009,7.733215791443135E-002,9.395283199893600E-001,7.819746575422881E-002,9.460094164448026E-001,7.276690781829530E-002,9.370902752343054E-001,7.715515434741975E-002,9.394558548927308E-001,
2.895000000000000E+009,8.451851191922796E-002,9.392928456698312E-001,8.561301124969092E-002,9.453000923918197E-001,7.962324428512763E-002,9.368674960900273E-001,8.459983229637148E-002,9.392247819900514E-001,
2.900000000000000E+009,9.279856700189107E-002,9.390511252960330E-001,9.385250852793493E-002,9.446751222342856E-001,8.757038108777834E-002,9.368915842332258E-001,9.269690930843355E-002,9.390690398216249E-001,
2.905000000000000E+009,1.006674544061939E-001,9.389489423244880E-001,1.018021877866823E-001,9.442138416027612E-001,9.506549282053606E-002,9.369452800753406E-001,1.006170386075974E-001,9.387638735771181E-001,
2.910000000000000E+009,1.084174522514517E-001,9.376207619881553E-001,1.097134463762285E-001,9.427385340791789E-001,1.027739711380843E-001,9.359720753694941E-001,1.084826901555061E-001,9.375174856185915E-001,
2.915000000000000E+009,1.165552692711011E-001,9.365365867501526E-001,1.177428301866322E-001,9.414947205929463E-001,1.106036978853192E-001,9.351544760492105E-001,1.163288879394531E-001,9.365351986885073E-001,
2.920000000000000E+009,1.249160309998314E-001,9.353244883254429E-001,1.263121945630576E-001,9.399269508515553E-001,1.187461664794909E-001,9.343523297029369E-001,1.247984901070595E-001,9.353842091560365E-001,
2.925000000000000E+009,1.329930274624035E-001,9.343414832491075E-001,1.343720529812724E-001,9.387576296113948E-001,1.267523680151742E-001,9.336504225014415E-001,1.328499978780747E-001,9.344372320175172E-001,
2.930000000000000E+009,1.409170634613556E-001,9.332632339683681E-001,1.424025070313577E-001,9.373799337478436E-001,1.347842575001102E-001,9.327444111864146E-001,1.408899396657944E-001,9.333083271980287E-001,
2.935000000000000E+009,1.487058021520666E-001,9.317911817865748E-001,1.502650673027994E-001,9.355311559733115E-001,1.425270358473870E-001,9.314786659093169E-001,1.486824065446854E-001,9.317969727516176E-001,
2.940000000000000E+009,1.566002165625836E-001,9.311252742405494E-001,1.582113442211934E-001,9.345728654313656E-001,1.505179343132734E-001,9.309186215135209E-001,1.565930539369583E-001,9.311307382583620E-001,
2.945000000000000E+009,1.650051051846533E-001,9.298738303865968E-001,1.664855930541613E-001,9.329468730869996E-001,1.588802745201847E-001,9.299347576617820E-001,1.649845921993255E-001,9.299511408805848E-001,
2.950000000000000E+009,1.730599846659701E-001,9.287547148414412E-001,1.745891662626012E-001,9.314775872141498E-001,1.669858237136419E-001,9.291451224826025E-001,1.730265003442765E-001,9.289186739921571E-001,
2.955000000000000E+009,1.807363919253866E-001,9.277143129508215E-001,1.820952302976263E-001,9.300484124618924E-001,1.745873243466876E-001,9.282723376914247E-001,1.806015098094940E-001,9.277955245971681E-001,
2.960000000000000E+009,1.890416137936884E-001,9.262086779003755E-001,1.902287267120474E-001,9.281978747374172E-001,1.829057342333139E-001,9.269940372548274E-001,1.889781218767166E-001,9.263326907157898E-001,
2.965000000000000E+009,1.971419084801861E-001,9.247125248972992E-001,1.981392929874036E-001,9.264098748762200E-001,1.912006644027164E-001,9.256946066123322E-001,1.970912182331085E-001,9.247576904296877E-001,
2.970000000000000E+009,2.057173737496574E-001,9.231605563157059E-001,2.066128410204510E-001,9.244289609768851E-001,1.999371607095169E-001,9.241562499145977E-001,2.055774712562561E-001,9.230996990203859E-001,
2.975000000000000E+009,2.138692315207576E-001,9.211779077503408E-001,2.144084718583502E-001,9.223098340075602E-001,2.080594165761191E-001,9.223371390437025E-001,2.138411116600037E-001,9.211832666397095E-001,
2.980000000000000E+009,2.217247310532603E-001,9.194683015002583E-001,2.220266001988917E-001,9.201965323066361E-001,2.160696716732472E-001,9.208006895304148E-001,2.215965420007706E-001,9.195175576210023E-001,
2.985000000000000E+009,2.300048664746691E-001,9.176815662125334E-001,2.299086145029219E-001,9.180700028995704E-001,2.244074664312671E-001,9.192303306719871E-001,2.299989217519761E-001,9.177502274513247E-001,
2.990000000000000E+009,2.384756811333438E-001,9.159743415155845E-001,2.379066715277114E-001,9.162626287974791E-001,2.328510678512187E-001,9.176387386720443E-001,2.384289491176606E-001,9.160654711723328E-001,
2.995000000000000E+009,2.460734618065476E-001,9.135487555141129E-001,2.450634143127636E-001,9.137636238225527E-001,2.406395601115635E-001,9.154350991675534E-001,2.460243666172028E-001,9.135956668853761E-001,
3.000000000000000E+009,2.538264020544805E-001,9.122315796725000E-001,2.524348943468993E-001,9.120503468569694E-001,2.484220085505910E-001,9.141093215374395E-001,2.537310326099396E-001,9.122500276565553E-001,
3.005000000000000E+009,2.613892108673483E-001,9.105755170665891E-001,2.596524544933361E-001,9.103141720876038E-001,2.561975031747336E-001,9.124027010885975E-001,2.614180409908296E-001,9.105568671226503E-001,
3.010000000000000E+009,2.695768964165487E-001,9.086144299609986E-001,2.672307288910779E-001,9.083646693336497E-001,2.644833686160691E-001,9.105689702033616E-001,2.695289146900177E-001,9.087331748008729E-001,
3.015000000000000E+009,2.776220836995382E-001,9.066339146287279E-001,2.748441616445410E-001,9.066115639639072E-001,2.724833516300877E-001,9.087004502057732E-001,2.776269233226776E-001,9.067183971405031E-001,
3.020000000000000E+009,2.856976557044193E-001,9.042002998631854E-001,2.824419316393583E-001,9.043607767598694E-001,2.805834303357911E-001,9.065024455655955E-001,2.857343780994416E-001,9.042526078224185E-001,
3.025000000000000E+009,2.937328574109400E-001,9.017120523145605E-001,2.899111961723897E-001,9.020806603205185E-001,2.886755198794054E-001,9.040416139198261E-001,2.936164152622223E-001,9.017030906677247E-001,
3.030000000000000E+009,3.023325777469166E-001,8.985567248382633E-001,2.980963379756213E-001,8.992443722320055E-001,2.975036998047854E-001,9.009480084827023E-001,3.023766767978668E-001,8.986388683319093E-001,
3.035000000000000E+009,3.100135363359319E-001,8.946092270711362E-001,3.055606776160241E-001,8.957763763604029E-001,3.053353884437028E-001,8.970966097893829E-001,3.100719356536866E-001,8.946607899665835E-001,
3.040000000000000E+009,3.178160042464062E-001,8.913873294619010E-001,3.131296598057647E-001,8.929800596229670E-001,3.131972319684595E-001,8.939735154534083E-001,3.179314184188843E-001,8.913903474807741E-001,
3.045000000000000E+009,3.261928021544469E-001,8.877444820954753E-001,3.210480178450272E-001,8.897121851555860E-001,3.215864862036543E-001,8.904605740662247E-001,3.262792241573335E-001,8.877309131622315E-001,
3.050000000000000E+009,3.340813045320704E-001,8.836633956234156E-001,3.286963637961817E-001,8.863596421441700E-001,3.294890524668585E-001,8.865198693118942E-001,3.340039479732514E-001,8.837531638145448E-001,
3.055000000000000E+009,3.419100997746378E-001,8.796308536420686E-001,3.362661389103314E-001,8.827507119791422E-001,3.374040933316830E-001,8.824237270175133E-001,3.418472087383270E-001,8.795551133155825E-001,
3.060000000000000E+009,3.492478809616660E-001,8.757849985326636E-001,3.436446592302576E-001,8.795000101584269E-001,3.449221542397405E-001,8.786369576298914E-001,3.492425394058228E-001,8.759062051773072E-001,
3.065000000000000E+009,3.566045288906783E-001,8.723078826066394E-001,3.510157562468277E-001,8.764904482666952E-001,3.523490235399573E-001,8.752594036931312E-001,3.565656113624573E-001,8.722784924507142E-001,
3.070000000000000E+009,3.640127855989209E-001,8.689188367828624E-001,3.585391765958464E-001,8.734928108344194E-001,3.599019599162071E-001,8.719130432822847E-001,3.640803718566895E-001,8.690005445480349E-001,
3.075000000000000E+009,3.718681722859278E-001,8.661145036375768E-001,3.662372549452772E-001,8.711308992658903E-001,3.677118417029042E-001,8.691672944348642E-001,3.717718112468720E-001,8.661203098297120E-001,
3.080000000000000E+009,3.794307424277640E-001,8.621914765670307E-001,3.738458271308921E-001,8.678338703105599E-001,3.753388472310820E-001,8.654632956888820E-001,3.793506300449371E-001,8.622416019439698E-001,
3.085000000000000E+009,3.871272545746477E-001,8.588278884986211E-001,3.817934940530657E-001,8.647765945641509E-001,3.832175670594721E-001,8.620434860509054E-001,3.870104646682740E-001,8.588222908973695E-001,
3.090000000000000E+009,3.947791840615909E-001,8.552742658331939E-001,3.895334486721720E-001,8.615081671979010E-001,3.909985222145196E-001,8.584841824073678E-001,3.947452509403230E-001,8.552925729751588E-001,
3.095000000000000E+009,4.021348660970495E-001,8.519900557521387E-001,3.969691668286373E-001,8.586095096534411E-001,3.984196749095349E-001,8.552953913799950E-001,4.020333266258240E-001,8.520161056518555E-001,
3.100000000000000E+009,4.098335564713252E-001,8.483478758129002E-001,4.047936179166365E-001,8.554052820819275E-001,4.061643393488852E-001,8.518492630723690E-001,4.097113180160523E-001,8.484771466255189E-001,
3.105000000000000E+009,4.176010967330310E-001,8.447698096366412E-001,4.127774998297965E-001,8.522744020696897E-001,4.139809503065276E-001,8.482285136225994E-001,4.174961328506470E-001,8.449282145500183E-001,
3.110000000000000E+009,4.250679958910651E-001,8.405478520167873E-001,4.205496367924236E-001,8.482698441887819E-001,4.216839527585323E-001,8.439039399616052E-001,4.250719356536866E-001,8.405482506752015E-001,
3.115000000000000E+009,4.322710485294224E-001,8.360413211938422E-001,4.280591869365150E-001,8.441334371951075E-001,4.289992667451360E-001,8.394636451591013E-001,4.322175037860871E-001,8.361303091049195E-001,
3.120000000000000E+009,4.394169727592910E-001,8.314175307761922E-001,4.354136192666975E-001,8.399242141005151E-001,4.360664444876091E-001,8.349247134569675E-001,4.393806195259095E-001,8.315233683586121E-001,
3.125000000000000E+009,4.465090506247395E-001,8.267376983400285E-001,4.427896774044680E-001,8.355147133247336E-001,4.432983816874120E-001,8.303945846536899E-001,4.464327836036683E-001,8.268487977981569E-001,
3.130000000000000E+009,4.542337736965713E-001,8.219759448808952E-001,4.507308726931864E-001,8.310482968514744E-001,4.510214804373757E-001,8.256527962054612E-001,4.541249275207521E-001,8.220777130126955E-001,
3.135000000000000E+009,4.616347633129023E-001,8.167479224113591E-001,4.585424256291956E-001,8.261615241707635E-001,4.586437765871137E-001,8.203734804020570E-001,4.616088950634003E-001,8.167867755889895E-001,
3.140000000000000E+009,4.687986373954977E-001,8.117180810758204E-001,4.659703359849322E-001,8.214202634817881E-001,4.659709129809167E-001,8.154217752716850E-001,4.688598215579987E-001,8.118730854988100E-001,
3.145000000000000E+009,4.754589511372416E-001,8.062402762662747E-001,4.729760887032065E-001,8.163257068142122E-001,4.726770896886938E-001,8.099333686390522E-001,4.754872345924378E-001,8.063203835487367E-001,
3.150000000000000E+009,4.822648604001232E-001,8.002410049263540E-001,4.802077368769037E-001,8.106788868152945E-001,4.796357647542578E-001,8.040813448286548E-001,4.822935283184052E-001,8.003846192359925E-001,
3.155000000000000E+009,4.886434608473871E-001,7.956416483410160E-001,4.870173967285202E-001,8.062229639004018E-001,4.862073024980377E-001,7.992655573288322E-001,4.888290905952454E-001,7.955997991561892E-001,
3.160000000000000E+009,4.949161463008709E-001,7.906020386899633E-001,4.937585743636601E-001,8.013573129860979E-001,4.925876369584827E-001,7.942564317553538E-001,4.949797356128693E-001,7.905767393112183E-001,
3.165000000000000E+009,5.005998379682993E-001,7.854369795514453E-001,4.997737386916979E-001,7.964590059434693E-001,4.982504385915626E-001,7.892279806848530E-001,5.007100796699525E-001,7.854099869728088E-001,
3.170000000000000E+009,5.067412957211703E-001,7.808571927133990E-001,5.062672379373289E-001,7.920635589429058E-001,5.044420715808148E-001,7.846163937759771E-001,5.068509578704834E-001,7.808522796630861E-001,
3.175000000000000E+009,5.125743643040133E-001,7.762096104992130E-001,5.124699416906142E-001,7.876293225222477E-001,5.103313687534309E-001,7.800086011935865E-001,5.126816821098328E-001,7.762159085273744E-001,
3.180000000000000E+009,5.183156124162306E-001,7.721483734869064E-001,5.185535923334919E-001,7.837677248333745E-001,5.159971901897575E-001,7.758849692832124E-001,5.183543586730958E-001,7.720870041847230E-001,
3.185000000000000E+009,5.243201964949849E-001,7.678238967254045E-001,5.249575599186073E-001,7.796079246894385E-001,5.221505571413847E-001,7.717037304934367E-001,5.243294763565065E-001,7.677983140945436E-001,
3.190000000000000E+009,5.305117042503440E-001,7.627957290913825E-001,5.315652992525545E-001,7.748855586419029E-001,5.283837229925051E-001,7.668193662626567E-001,5.305410408973694E-001,7.628858494758607E-001,
3.195000000000000E+009,5.365184963007359E-001,7.574589971368272E-001,5.379919734255807E-001,7.698787304773496E-001,5.345317552498349E-001,7.615297050782607E-001,5.365903043746949E-001,7.574692153930666E-001,
3.200000000000000E+009,5.430034714987311E-001,7.516781757189198E-001,5.449977281322886E-001,7.642147345644704E-001,5.411812408955700E-001,7.556754459976314E-001,5.429608464241028E-001,7.516505885124208E-001,
3.205000000000000E+009,5.491241404636805E-001,7.455288696287291E-001,5.515895846798956E-001,7.584103126112937E-001,5.473460117604677E-001,7.496101534333378E-001,5.490473055839540E-001,7.454478049278259E-001,
3.210000000000000E+009,5.556265895055177E-001,7.392039204715041E-001,5.585456589712173E-001,7.524610447003659E-001,5.540136122758501E-001,7.433359944192264E-001,5.556040143966675E-001,7.391802120208741E-001,
3.215000000000000E+009,5.613148038077565E-001,7.329995558143609E-001,5.648117754630639E-001,7.465390086975405E-001,5.598459653421402E-001,7.371728542046714E-001,5.613295555114746E-001,7.329677176475525E-001,
3.220000000000000E+009,5.677748961607246E-001,7.263021475098732E-001,5.718231998081318E-001,7.402471788469193E-001,5.664356676258451E-001,7.305418483034978E-001,5.678265905380250E-001,7.262809205055237E-001,
3.225000000000000E+009,5.736175280660902E-001,7.187592134618778E-001,5.783989294165054E-001,7.330429713288407E-001,5.724111815155401E-001,7.230721369216172E-001,5.736040878295898E-001,7.187973880767823E-001,
3.230000000000000E+009,5.790342122769736E-001,7.117566761066239E-001,5.846116890768065E-001,7.264574379432616E-001,5.780099743235115E-001,7.162650416806712E-001,5.789841389656067E-001,7.118343329429626E-001,
3.235000000000000E+009,5.846624451274911E-001,7.051866505342217E-001,5.910587955657330E-001,7.201060103101138E-001,5.838438713868903E-001,7.096113154449986E-001,5.846353840827943E-001,7.051845574378968E-001,
3.240000000000000E+009,5.898989874169855E-001,6.978922538411019E-001,5.973092348302815E-001,7.130550567065874E-001,5.893922562621736E-001,7.022467537623136E-001,5.899329376220703E-001,6.979140257835389E-001,
