% Version 1.00
%
%freq[Hz],re:Trc13_S21,im:Trc13_S21,re:cap2_p2_0_1_plstc_S21,im:cap2_p2_0_1_plstc_S21,re:cap2_p2_0_5_plstc_S21,im:cap2_p2_0_5_plstc_S21,re:cap2_p2_1_plstc_S21,im:cap2_p2_1_plstc_S21,
2.790000000000000E+009,-7.700662095012922E-002,9.383897971557209E-001,-7.997179142580844E-002,9.450954667515894E-001,-7.550913056052391E-002,9.404225865522685E-001,-7.734384058824781E-002,9.386929777885057E-001,
2.795000000000000E+009,-6.759065927979338E-002,9.379325440369573E-001,-7.047238528062233E-002,9.449514318128467E-001,-6.611972350455866E-002,9.399059689075440E-001,-6.786134649454902E-002,9.382610372209217E-001,
2.800000000000000E+009,-5.863853102741008E-002,9.379445801215530E-001,-6.158011105559030E-002,9.453030929120277E-001,-5.722282352839214E-002,9.401351988538274E-001,-5.903149042977257E-002,9.383345229322009E-001,
2.805000000000000E+009,-4.971589858201372E-002,9.373430618516789E-001,-5.267021715394478E-002,9.450739287133536E-001,-4.833296954910137E-002,9.396684971087580E-001,-5.013474825316679E-002,9.378333349521424E-001,
2.810000000000000E+009,-4.149522335324436E-002,9.374858180402690E-001,-4.421859741975296E-002,9.454422617320001E-001,-3.976412474789925E-002,9.398050218295123E-001,-4.181634547637494E-002,9.379528674281283E-001,
2.815000000000000E+009,-3.341752978562859E-002,9.370024778544119E-001,-3.592137058581376E-002,9.452780804239553E-001,-3.164481689460660E-002,9.395434829721376E-001,-3.366444837311799E-002,9.374920787474921E-001,
2.820000000000000E+009,-2.492496656338150E-002,9.366878194007743E-001,-2.724435781976552E-002,9.452967979149582E-001,-2.288740931819059E-002,9.392159392546747E-001,-2.499369954534748E-002,9.371147316671005E-001,
2.825000000000000E+009,-1.660224460629989E-002,9.358575167871794E-001,-1.873572487384779E-002,9.448983796817987E-001,-1.435189253674229E-002,9.384431397934978E-001,-1.654080978753521E-002,9.362228081214451E-001,
2.830000000000000E+009,-8.746680276075274E-003,9.355899913590468E-001,-1.058143447686043E-002,9.451286556378015E-001,-6.275457176745051E-003,9.382870660313707E-001,-8.648562053137682E-003,9.360553587999919E-001,
2.835000000000000E+009,-1.612787068634021E-003,9.351484551735845E-001,-3.005601397956944E-003,9.450545425949565E-001,1.110501964031617E-003,9.376791761309784E-001,-1.601055898543368E-003,9.356676085774741E-001,
2.840000000000000E+009,5.765809696092647E-003,9.347816643618437E-001,5.022756665875206E-003,9.448007923243337E-001,8.766728276280007E-003,9.372660455671464E-001,5.858006990834099E-003,9.351921561418580E-001,
2.845000000000000E+009,1.259805580620262E-002,9.344810188305771E-001,1.246827793967456E-002,9.447360737946972E-001,1.599314808143253E-002,9.368983535663038E-001,1.298004073347770E-002,9.349330424597576E-001,
2.850000000000000E+009,1.955072496088878E-002,9.341746058228369E-001,2.006667118007486E-002,9.446020310923886E-001,2.323160445054316E-002,9.363224011369643E-001,2.006299833652711E-002,9.344925089184912E-001,
2.855000000000000E+009,2.611731957660326E-002,9.348467051016492E-001,2.736952945246338E-002,9.453667325938203E-001,3.028030426066123E-002,9.366721359295192E-001,2.676979521979543E-002,9.350415970624515E-001,
2.860000000000000E+009,3.300882897798629E-002,9.355409912773821E-001,3.491269953389679E-002,9.459502575448567E-001,3.733350086124333E-002,9.369383458440630E-001,3.372949087772081E-002,9.355578945825877E-001,
2.865000000000000E+009,3.957852518381651E-002,9.359621235997608E-001,4.219327624904559E-002,9.463408705863179E-001,4.393892906368874E-002,9.370944622491415E-001,4.020726921998137E-002,9.359968792243975E-001,
2.870000000000000E+009,4.604028229919194E-002,9.365158063707332E-001,4.927103494919912E-002,9.467395903267786E-001,5.049987139915878E-002,9.372357811533577E-001,4.654489688615008E-002,9.366542024580977E-001,
2.875000000000000E+009,5.267643157064433E-002,9.371797398240847E-001,5.671193634424196E-002,9.470262036752275E-001,5.724386141920811E-002,9.374294112355917E-001,5.325557208192015E-002,9.370450521093078E-001,
2.880000000000000E+009,5.902362767493338E-002,9.370652650977239E-001,6.367766361981003E-002,9.464159222885591E-001,6.357125111132983E-002,9.369034042769431E-001,5.954387001023732E-002,9.367641585933478E-001,
2.885000000000000E+009,6.574637089335952E-002,9.369975739362574E-001,7.099008709661508E-002,9.460910660838249E-001,7.028437391618116E-002,9.365866577804493E-001,6.613419076703041E-002,9.366169507531809E-001,
2.890000000000000E+009,7.244677292309566E-002,9.373860218140447E-001,7.819746575422881E-002,9.460094164448026E-001,7.668473084879031E-002,9.366404868505465E-001,7.276690781829530E-002,9.370902752343054E-001,
2.895000000000000E+009,7.937440478973022E-002,9.372731611355040E-001,8.561301124969092E-002,9.453000923918197E-001,8.332601367064652E-002,9.362164568609219E-001,7.962324428512763E-002,9.368674960900273E-001,
2.900000000000000E+009,8.730310586478104E-002,9.373608703179386E-001,9.385250852793493E-002,9.446751222342856E-001,9.108985946799457E-002,9.360384254803407E-001,8.757038108777834E-002,9.368915842332258E-001,
2.905000000000000E+009,9.493271300271057E-002,9.374352213974700E-001,1.018021877866823E-001,9.442138416027612E-001,9.853096639097686E-002,9.360869719942809E-001,9.506549282053606E-002,9.369452800753406E-001,
2.910000000000000E+009,1.025589275581104E-001,9.364363503296970E-001,1.097134463762285E-001,9.427385340791789E-001,1.059215663800346E-001,9.349250876489358E-001,1.027739711380843E-001,9.359720753694941E-001,
2.915000000000000E+009,1.104545732815501E-001,9.356861371430247E-001,1.177428301866322E-001,9.414947205929463E-001,1.135740181052967E-001,9.341531526396734E-001,1.106036978853192E-001,9.351544760492105E-001,
2.920000000000000E+009,1.188238342799287E-001,9.346845876010601E-001,1.263121945630576E-001,9.399269508515553E-001,1.218063436088928E-001,9.331478473858653E-001,1.187461664794909E-001,9.343523297029369E-001,
2.925000000000000E+009,1.268832289073057E-001,9.339966445303924E-001,1.343720529812724E-001,9.387576296113948E-001,1.297685849012359E-001,9.324278733582277E-001,1.267523680151742E-001,9.336504225014415E-001,
2.930000000000000E+009,1.347115403265398E-001,9.330404922517748E-001,1.424025070313577E-001,9.373799337478436E-001,1.373709728536106E-001,9.316289454164010E-001,1.347842575001102E-001,9.327444111864146E-001,
2.935000000000000E+009,1.426470412533384E-001,9.318277126798150E-001,1.502650673027994E-001,9.355311559733115E-001,1.451123893541173E-001,9.304606056916810E-001,1.425270358473870E-001,9.314786659093169E-001,
2.940000000000000E+009,1.505842764664798E-001,9.312736520914924E-001,1.582113442211934E-001,9.345728654313656E-001,1.530009427067967E-001,9.298356949036245E-001,1.505179343132734E-001,9.309186215135209E-001,
2.945000000000000E+009,1.589583879965795E-001,9.303421053647732E-001,1.664855930541613E-001,9.329468730869996E-001,1.614029757752794E-001,9.288565069349170E-001,1.588802745201847E-001,9.299347576617820E-001,
2.950000000000000E+009,1.670677925396332E-001,9.294147833116940E-001,1.745891662626012E-001,9.314775872141498E-001,1.693555816190632E-001,9.280450352309682E-001,1.669858237136419E-001,9.291451224826025E-001,
2.955000000000000E+009,1.748445466470360E-001,9.285416846456167E-001,1.820952302976263E-001,9.300484124618924E-001,1.770446900927751E-001,9.271477882485395E-001,1.745873243466876E-001,9.282723376914247E-001,
2.960000000000000E+009,1.832459072778044E-001,9.270260542784408E-001,1.902287267120474E-001,9.281978747374172E-001,1.853105280761538E-001,9.258354238708851E-001,1.829057342333139E-001,9.269940372548274E-001,
2.965000000000000E+009,1.915185677786005E-001,9.258525392975016E-001,1.981392929874036E-001,9.264098748762200E-001,1.934986251896401E-001,9.245983612227041E-001,1.912006644027164E-001,9.256946066123322E-001,
2.970000000000000E+009,2.000995516337653E-001,9.243594202336829E-001,2.066128410204510E-001,9.244289609768851E-001,2.021477971820134E-001,9.231990136858703E-001,1.999371607095169E-001,9.241562499145977E-001,
2.975000000000000E+009,2.081340228995659E-001,9.225220108440535E-001,2.144084718583502E-001,9.223098340075602E-001,2.103065178938742E-001,9.213102224289000E-001,2.080594165761191E-001,9.223371390437025E-001,
2.980000000000000E+009,2.161430093092717E-001,9.210421881078404E-001,2.220266001988917E-001,9.201965323066361E-001,2.183313751834672E-001,9.196965199452070E-001,2.160696716732472E-001,9.208006895304148E-001,
2.985000000000000E+009,2.244962335231589E-001,9.194026015336545E-001,2.299086145029219E-001,9.180700028995704E-001,2.266229035782446E-001,9.180269096088549E-001,2.244074664312671E-001,9.192303306719871E-001,
2.990000000000000E+009,2.331644703451828E-001,9.177348580561369E-001,2.379066715277114E-001,9.162626287974791E-001,2.350916157806720E-001,9.164959235348710E-001,2.328510678512187E-001,9.176387386720443E-001,
2.995000000000000E+009,2.408959591484021E-001,9.155017129834047E-001,2.450634143127636E-001,9.137636238225527E-001,2.428385686406869E-001,9.142829273144273E-001,2.406395601115635E-001,9.154350991675534E-001,
3.000000000000000E+009,2.485943683960554E-001,9.142278881081467E-001,2.524348943468993E-001,9.120503468569694E-001,2.506326780125008E-001,9.127880613513596E-001,2.484220085505910E-001,9.141093215374395E-001,
3.005000000000000E+009,2.563118867814294E-001,9.126243576542041E-001,2.596524544933361E-001,9.103141720876038E-001,2.583322020344960E-001,9.112656875761650E-001,2.561975031747336E-001,9.124027010885975E-001,
3.010000000000000E+009,2.645527063846540E-001,9.107657864932413E-001,2.672307288910779E-001,9.083646693336497E-001,2.666290881697195E-001,9.092667922879989E-001,2.644833686160691E-001,9.105689702033616E-001,
3.015000000000000E+009,2.727911657881298E-001,9.088423603165692E-001,2.748441616445410E-001,9.066115639639072E-001,2.747856023963493E-001,9.073371941742336E-001,2.724833516300877E-001,9.087004502057732E-001,
3.020000000000000E+009,2.808998202681572E-001,9.065038458698146E-001,2.824419316393583E-001,9.043607767598694E-001,2.828383288273256E-001,9.050719943558711E-001,2.805834303357911E-001,9.065024455655955E-001,
3.025000000000000E+009,2.889594505340516E-001,9.040771532952993E-001,2.899111961723897E-001,9.020806603205185E-001,2.908964096033501E-001,9.026399412604091E-001,2.886755198794054E-001,9.040416139198261E-001,
3.030000000000000E+009,2.977213898502331E-001,9.011026138425533E-001,2.980963379756213E-001,8.992443722320055E-001,2.996648916592239E-001,8.995920787574496E-001,2.975036998047854E-001,9.009480084827023E-001,
3.035000000000000E+009,3.054828337963704E-001,8.971847580221238E-001,3.055606776160241E-001,8.957763763604029E-001,3.074073414510687E-001,8.956017986875698E-001,3.053353884437028E-001,8.970966097893829E-001,
3.040000000000000E+009,3.132948503853850E-001,8.940349240524392E-001,3.131296598057647E-001,8.929800596229670E-001,3.152837012151881E-001,8.924787853420104E-001,3.131972319684595E-001,8.939735154534083E-001,
3.045000000000000E+009,3.218576088143098E-001,8.903814839072878E-001,3.210480178450272E-001,8.897121851555860E-001,3.236557198502427E-001,8.888376991730616E-001,3.215864862036543E-001,8.904605740662247E-001,
3.050000000000000E+009,3.297910924552158E-001,8.864661981834157E-001,3.286963637961817E-001,8.863596421441700E-001,3.314691809093844E-001,8.849280700941710E-001,3.294890524668585E-001,8.865198693118942E-001,
3.055000000000000E+009,3.376518326060137E-001,8.824061571914421E-001,3.362661389103314E-001,8.827507119791422E-001,3.393554234196414E-001,8.809383312959269E-001,3.374040933316830E-001,8.824237270175133E-001,
3.060000000000000E+009,3.451553859482006E-001,8.786386152459291E-001,3.436446592302576E-001,8.795000101584269E-001,3.468433476988729E-001,8.772744347299246E-001,3.449221542397405E-001,8.786369576298914E-001,
3.065000000000000E+009,3.525700823155118E-001,8.752778362274383E-001,3.510157562468277E-001,8.764904482666952E-001,3.543362402457820E-001,8.738522451585874E-001,3.523490235399573E-001,8.752594036931312E-001,
3.070000000000000E+009,3.601247872182974E-001,8.719545562018475E-001,3.585391765958464E-001,8.734928108344194E-001,3.619443748769497E-001,8.705039547655138E-001,3.599019599162071E-001,8.719130432822847E-001,
3.075000000000000E+009,3.678983489549333E-001,8.691356108356325E-001,3.662372549452772E-001,8.711308992658903E-001,3.696599158594105E-001,8.676887332829872E-001,3.677118417029042E-001,8.691672944348642E-001,
3.080000000000000E+009,3.755188208959344E-001,8.654681727105911E-001,3.738458271308921E-001,8.678338703105599E-001,3.773347738370867E-001,8.639732337401167E-001,3.753388472310820E-001,8.654632956888820E-001,
3.085000000000000E+009,3.834684351608287E-001,8.620354849421280E-001,3.817934940530657E-001,8.647765945641509E-001,3.851796924815885E-001,8.604799644730768E-001,3.832175670594721E-001,8.620434860509054E-001,
3.090000000000000E+009,3.911661323991494E-001,8.584948827459853E-001,3.895334486721720E-001,8.615081671979010E-001,3.928676543020659E-001,8.569163600543081E-001,3.909985222145196E-001,8.584841824073678E-001,
3.095000000000000E+009,3.986319584358989E-001,8.552912535669132E-001,3.969691668286373E-001,8.586095096534411E-001,4.003163948984432E-001,8.538076636375720E-001,3.984196749095349E-001,8.552953913799950E-001,
3.100000000000000E+009,4.063552577951728E-001,8.516867673769021E-001,4.047936179166365E-001,8.554052820819275E-001,4.082079647659788E-001,8.502303027918041E-001,4.061643393488852E-001,8.518492630723690E-001,
3.105000000000000E+009,4.141556122282585E-001,8.481609555562989E-001,4.127774998297965E-001,8.522744020696897E-001,4.160272205861770E-001,8.466474952225518E-001,4.139809503065276E-001,8.482285136225994E-001,
3.110000000000000E+009,4.218872074770619E-001,8.438355431217562E-001,4.205496367924236E-001,8.482698441887819E-001,4.236396186050370E-001,8.422192275336125E-001,4.216839527585323E-001,8.439039399616052E-001,
3.115000000000000E+009,4.291662220933963E-001,8.394418102191603E-001,4.280591869365150E-001,8.441334371951075E-001,4.309584265474292E-001,8.377570530843395E-001,4.289992667451360E-001,8.394636451591013E-001,
3.120000000000000E+009,4.362555892987539E-001,8.348522699344267E-001,4.354136192666975E-001,8.399242141005151E-001,4.380685661168953E-001,8.331408969644072E-001,4.360664444876091E-001,8.349247134569675E-001,
3.125000000000000E+009,4.434744905903409E-001,8.303116725110893E-001,4.427896774044680E-001,8.355147133247336E-001,4.452784244428694E-001,8.285585211938029E-001,4.432983816874120E-001,8.303945846536899E-001,
3.130000000000000E+009,4.513398605850622E-001,8.255507054465660E-001,4.507308726931864E-001,8.310482968514744E-001,4.531065809959327E-001,8.237875869682383E-001,4.510214804373757E-001,8.256527962054612E-001,
3.135000000000000E+009,4.588338395100129E-001,8.203389787360874E-001,4.585424256291956E-001,8.261615241707635E-001,4.606118828527134E-001,8.185276452296633E-001,4.586437765871137E-001,8.203734804020570E-001,
3.140000000000000E+009,4.661760379006099E-001,8.154116162678486E-001,4.659703359849322E-001,8.214202634817881E-001,4.679853958823865E-001,8.135238373441424E-001,4.659709129809167E-001,8.154217752716850E-001,
3.145000000000000E+009,4.729134318733503E-001,8.098775093745437E-001,4.729760887032065E-001,8.163257068142122E-001,4.747008903719647E-001,8.081363568751586E-001,4.726770896886938E-001,8.099333686390522E-001,
3.150000000000000E+009,4.799095558732868E-001,8.039334616600837E-001,4.802077368769037E-001,8.106788868152945E-001,4.816836611432178E-001,8.021052388410022E-001,4.796357647542578E-001,8.040813448286548E-001,
3.155000000000000E+009,4.864076411020121E-001,7.992001340659989E-001,4.870173967285202E-001,8.062229639004018E-001,4.882773236922475E-001,7.974067886611206E-001,4.862073024980377E-001,7.992655573288322E-001,
3.160000000000000E+009,4.927184766977579E-001,7.941941909858271E-001,4.937585743636601E-001,8.013573129860979E-001,4.946711223107666E-001,7.923053835312675E-001,4.925876369584827E-001,7.942564317553538E-001,
3.165000000000000E+009,4.984624771957736E-001,7.890052395243306E-001,4.997737386916979E-001,7.964590059434693E-001,5.003297996371011E-001,7.870655508100484E-001,4.982504385915626E-001,7.892279806848530E-001,
3.170000000000000E+009,5.046076114735316E-001,7.844304826174561E-001,5.062672379373289E-001,7.920635589429058E-001,5.064930736141464E-001,7.824801681195224E-001,5.044420715808148E-001,7.846163937759771E-001,
3.175000000000000E+009,5.104888079102898E-001,7.798449892478544E-001,5.124699416906142E-001,7.876293225222477E-001,5.124488781426708E-001,7.777463897535364E-001,5.103313687534309E-001,7.800086011935865E-001,
3.180000000000000E+009,5.161595960858896E-001,7.757003150986267E-001,5.185535923334919E-001,7.837677248333745E-001,5.181444689044550E-001,7.735996988083764E-001,5.159971901897575E-001,7.758849692832124E-001,
3.185000000000000E+009,5.223331018647079E-001,7.714685570124715E-001,5.249575599186073E-001,7.796079246894385E-001,5.241919457908036E-001,7.691928863418311E-001,5.221505571413847E-001,7.717037304934367E-001,
