% Version 1.00
%
%freq[Hz],re:Trc13_S21,im:Trc13_S21,re:cap2_p2_0_1_plstc_S21,im:cap2_p2_0_1_plstc_S21,re:cap2_p2_1_plstc_S21,im:cap2_p2_1_plstc_S21,re:cap2_p2_0_5_plstc_S21,im:cap2_p2_0_5_plstc_S21,
1.590000000000000E+009,-8.571808391618024E-001,-4.573224182880194E-001,-8.621632267219528E-001,-4.507174426469434E-001,-8.602483201001241E-001,-4.472986560232450E-001,-8.582474541664125E-001,-4.486038458347321E-001,
1.595000000000000E+009,-8.606716445833497E-001,-4.505674753536501E-001,-8.655919403902841E-001,-4.438772242065945E-001,-8.628453560539937E-001,-4.405468550065245E-001,-8.616377997398377E-001,-4.427296257019043E-001,
1.600000000000000E+009,-8.641927126475902E-001,-4.441858470333356E-001,-8.689948380134244E-001,-4.373786698145702E-001,-8.654542677339142E-001,-4.344087798752628E-001,-8.654328894615175E-001,-4.368907248973847E-001,
1.605000000000000E+009,-8.676767015579098E-001,-4.373065669857397E-001,-8.723777414406189E-001,-4.305313938287369E-001,-8.681983874840049E-001,-4.282472916661947E-001,-8.691873574256899E-001,-4.303700935840607E-001,
1.610000000000000E+009,-8.714282489856472E-001,-4.303737796854359E-001,-8.759729586736740E-001,-4.234497757476775E-001,-8.714752662075698E-001,-4.222133825570008E-001,-8.732238459587098E-001,-4.236174750328065E-001,
1.615000000000000E+009,-8.746658817145468E-001,-4.237325039386112E-001,-8.791977944311558E-001,-4.167312124659395E-001,-8.747461059559083E-001,-4.163831577395625E-001,-8.766377615928651E-001,-4.170724630355835E-001,
1.620000000000000E+009,-8.779246653038967E-001,-4.167605446752451E-001,-8.824425061851586E-001,-4.097550492852639E-001,-8.783945973939119E-001,-4.100427336527402E-001,-8.802081179618837E-001,-4.100990998744966E-001,
1.625000000000000E+009,-8.812343460995208E-001,-4.098331237451313E-001,-8.856864476214268E-001,-4.027069007789538E-001,-8.820163669738195E-001,-4.034105053449532E-001,-8.836115956306457E-001,-4.031542766094209E-001,
1.630000000000000E+009,-8.844453121848181E-001,-4.024496590230371E-001,-8.887940028170245E-001,-3.952274568086576E-001,-8.854203567118775E-001,-3.962916667585240E-001,-8.868872618675233E-001,-3.956931400299072E-001,
1.635000000000000E+009,-8.876804265027380E-001,-3.958577176091359E-001,-8.920671263076324E-001,-3.885184858672162E-001,-8.890214473672997E-001,-3.898123514248618E-001,-8.902049541473390E-001,-3.891753613948822E-001,
1.640000000000000E+009,-8.910344704714378E-001,-3.884939161657851E-001,-8.952940689245363E-001,-3.811451603331871E-001,-8.925555089053128E-001,-3.825732751338786E-001,-8.936472606658936E-001,-3.817800641059876E-001,
1.645000000000000E+009,-8.940799295912683E-001,-3.807273501706124E-001,-8.982406830773231E-001,-3.732143030434595E-001,-8.957262250721890E-001,-3.747794198101118E-001,-8.966720247268678E-001,-3.739231824874878E-001,
1.650000000000000E+009,-8.971865244929496E-001,-3.733104722787493E-001,-9.011651540100399E-001,-3.656066334427807E-001,-8.989127005625685E-001,-3.672809900540935E-001,-8.996941971778871E-001,-3.664498353004456E-001,
1.655000000000000E+009,-9.000378441465530E-001,-3.657192753859920E-001,-9.038346772347410E-001,-3.577817866769939E-001,-9.018404597818641E-001,-3.597459222280982E-001,-9.025443148612978E-001,-3.588970935344696E-001,
1.660000000000000E+009,-9.026694661248880E-001,-3.582260237110626E-001,-9.061531722949768E-001,-3.500880485258356E-001,-9.044681890831328E-001,-3.522204049940573E-001,-9.050846934318545E-001,-3.514075183868409E-001,
1.665000000000000E+009,-9.057021762585903E-001,-3.507219720503048E-001,-9.088754933923038E-001,-3.424571894793532E-001,-9.075480330893591E-001,-3.447931128276520E-001,-9.081407928466798E-001,-3.439671802520752E-001,
1.670000000000000E+009,-9.092681162595360E-001,-3.430121196929499E-001,-9.120028462538306E-001,-3.345811597931196E-001,-9.111012291678802E-001,-3.370850847902356E-001,-9.116978073120118E-001,-3.361998927593232E-001,
1.675000000000000E+009,-9.128319356190103E-001,-3.351506417304412E-001,-9.150407427457560E-001,-3.265894632511880E-001,-9.147344652250241E-001,-3.290209630406150E-001,-9.152882027626039E-001,-3.281257343292237E-001,
1.680000000000000E+009,-9.160849226482066E-001,-3.273270985115179E-001,-9.176954828179174E-001,-3.189143802132309E-001,-9.180102868825414E-001,-3.211605967539728E-001,-9.185204505920411E-001,-3.203282606601716E-001,
1.685000000000000E+009,-9.195212733255602E-001,-3.192718671271629E-001,-9.205896276029197E-001,-3.113715172460028E-001,-9.213984678868734E-001,-3.131051274666286E-001,-9.218487620353701E-001,-3.121570146083832E-001,
1.690000000000000E+009,-9.222569166047865E-001,-3.109351282012669E-001,-9.229821039254157E-001,-3.036629623719999E-001,-9.242035862983092E-001,-3.047430288163254E-001,-9.245123624801637E-001,-3.038498854637146E-001,
1.695000000000000E+009,-9.248260018329035E-001,-3.027497252773162E-001,-9.255852895810669E-001,-2.960787519957482E-001,-9.267007196789738E-001,-2.964849867876148E-001,-9.271103787422180E-001,-2.955682361125946E-001,
1.700000000000000E+009,-9.269868312222296E-001,-2.944937052939274E-001,-9.278605208187521E-001,-2.882340638245041E-001,-9.287658429871866E-001,-2.882114001423284E-001,-9.290877652168276E-001,-2.872852694988251E-001,
1.705000000000000E+009,-9.286489341056582E-001,-2.864655721202336E-001,-9.298076108747002E-001,-2.804341957666704E-001,-9.304485479317018E-001,-2.801675621345402E-001,-9.306712651252748E-001,-2.792782545089722E-001,
1.710000000000000E+009,-9.306033870205185E-001,-2.785575680438441E-001,-9.318794541106961E-001,-2.727644967724389E-001,-9.323903166026630E-001,-2.722257818305246E-001,-9.326529431343079E-001,-2.713881909847259E-001,
1.715000000000000E+009,-9.326389651830134E-001,-2.706320250443503E-001,-9.340482306204720E-001,-2.648897213014627E-001,-9.344117467428370E-001,-2.643620018983854E-001,-9.346144390106201E-001,-2.633966863155365E-001,
1.720000000000000E+009,-9.348285183593105E-001,-2.629784624881102E-001,-9.363680379990802E-001,-2.573990851321460E-001,-9.364744854872227E-001,-2.567307331344770E-001,-9.366958403587342E-001,-2.558496332168579E-001,
1.725000000000000E+009,-9.362048519289852E-001,-2.552189941819200E-001,-9.379112880582350E-001,-2.495027278713617E-001,-9.377850840031575E-001,-2.488631140991391E-001,-9.380441188812256E-001,-2.480235767364502E-001,
1.730000000000000E+009,-9.376549065842460E-001,-2.478586226573434E-001,-9.394851538719600E-001,-2.420832827808173E-001,-9.392048542017024E-001,-2.414688536904472E-001,-9.394394159317018E-001,-2.406236213445664E-001,
1.735000000000000E+009,-9.394760655954549E-001,-2.405791292729037E-001,-9.412710275919489E-001,-2.348108826739832E-001,-9.410445720530010E-001,-2.341439374757977E-001,-9.412846636772156E-001,-2.333118200302124E-001,
1.740000000000000E+009,-9.412712281049209E-001,-2.331601735925326E-001,-9.432019914880216E-001,-2.273378145296503E-001,-9.427693846669377E-001,-2.267755060442205E-001,-9.430894446372986E-001,-2.258135610818863E-001,
1.745000000000000E+009,-9.434091323796670E-001,-2.257496871365551E-001,-9.454537564100372E-001,-2.197709941741229E-001,-9.449389351600290E-001,-2.192993354713587E-001,-9.451878976821901E-001,-2.183859223127366E-001,
1.750000000000000E+009,-9.453523573850388E-001,-2.184610344518827E-001,-9.473610388636821E-001,-2.124001655020990E-001,-9.468071424275644E-001,-2.119857899280725E-001,-9.470581269264222E-001,-2.110209715366364E-001,
1.755000000000000E+009,-9.475688178235048E-001,-2.109679014538648E-001,-9.495754991734404E-001,-2.049128615719069E-001,-9.489904688589514E-001,-2.044754226009675E-001,-9.491328096389773E-001,-2.035253655910492E-001,
1.760000000000000E+009,-9.498453382140182E-001,-2.033422577586990E-001,-9.518269172332403E-001,-1.973142755403470E-001,-9.512600387221784E-001,-1.968249882465693E-001,-9.513745069503784E-001,-1.958762490749359E-001,
1.765000000000000E+009,-9.518798175257566E-001,-1.956604042199329E-001,-9.538759423192231E-001,-1.894321416314918E-001,-9.532908961630497E-001,-1.890799399871593E-001,-9.533458209037782E-001,-1.880558300018311E-001,
1.770000000000000E+009,-9.539643216265401E-001,-1.873612240125857E-001,-9.558797707344618E-001,-1.810589466668816E-001,-9.552551994327011E-001,-1.807457802097019E-001,-9.553260993957521E-001,-1.797479337453842E-001,
1.775000000000000E+009,-9.558901047861987E-001,-1.790376258036678E-001,-9.577899432762249E-001,-1.726658591203245E-001,-9.571023626896389E-001,-1.723983287498743E-001,-9.571223425865174E-001,-1.714041501283646E-001,
1.780000000000000E+009,-9.575737915947221E-001,-1.706887312313329E-001,-9.593939392844919E-001,-1.643088362532905E-001,-9.586345862061468E-001,-1.640648069922494E-001,-9.587148237228396E-001,-1.631731629371644E-001,
1.785000000000000E+009,-9.589769657618975E-001,-1.622141944585686E-001,-9.607800165740339E-001,-1.557217500903279E-001,-9.600567985810585E-001,-1.555684357623545E-001,-9.600590944290162E-001,-1.547266548871994E-001,
1.790000000000000E+009,-9.605613780280149E-001,-1.542781800077802E-001,-9.622763108369845E-001,-1.477299473984187E-001,-9.615833936694347E-001,-1.475772163729372E-001,-9.616487216949464E-001,-1.466393196582794E-001,
1.795000000000000E+009,-9.620106493460787E-001,-1.462979728607285E-001,-9.636540913693912E-001,-1.396395415132744E-001,-9.630453649154600E-001,-1.394100110720227E-001,-9.630827069282533E-001,-1.384965091943741E-001,
1.800000000000000E+009,-9.632615274418674E-001,-1.381489375827202E-001,-9.648998839983034E-001,-1.313949370160327E-001,-9.641830205209774E-001,-1.312183569452644E-001,-9.642779946327211E-001,-1.303261101245880E-001,
1.805000000000000E+009,-9.641079007222835E-001,-1.299847864994172E-001,-9.657376743035210E-001,-1.232190720500727E-001,-9.649918021535856E-001,-1.230105370477798E-001,-9.650487565994264E-001,-1.220580208301544E-001,
1.810000000000000E+009,-9.652910831963875E-001,-1.212597753967240E-001,-9.668365498952773E-001,-1.144610676003450E-001,-9.660958505750479E-001,-1.143252421779747E-001,-9.661548566818238E-001,-1.134168004989624E-001,
1.815000000000000E+009,-9.663563959613818E-001,-1.128584514992876E-001,-9.678217959818893E-001,-1.060112462065366E-001,-9.669934267489236E-001,-1.059350226548278E-001,-9.670678424835206E-001,-1.050531464815140E-001,
1.820000000000000E+009,-9.667827710029733E-001,-1.045941699721202E-001,-9.682065659124844E-001,-9.772286551306995E-002,-9.674302103319890E-001,-9.770760859309252E-002,-9.675029349327089E-001,-9.672457844018938E-002,
1.825000000000000E+009,-9.678239599769616E-001,-9.620983786522885E-002,-9.691873429071993E-001,-8.927167965857928E-002,-9.684008132011016E-001,-8.930587167383583E-002,-9.683613801002504E-001,-8.821925610303880E-002,
1.830000000000000E+009,-9.687437621309172E-001,-8.782891158039421E-002,-9.700631257610815E-001,-8.086413683198082E-002,-9.692568500478301E-001,-8.079163874736070E-002,-9.692488765716555E-001,-7.982593894004823E-002,
1.835000000000000E+009,-9.694671101807404E-001,-7.932292935259584E-002,-9.707009504373907E-001,-7.225831873774274E-002,-9.698999973435820E-001,-7.225934493507691E-002,-9.697919034957886E-001,-7.123322188854218E-002,
1.840000000000000E+009,-9.701433673235000E-001,-7.035198130992242E-002,-9.713260818068963E-001,-6.326937313741504E-002,-9.704935014859141E-001,-6.334084403800204E-002,-9.703870129585267E-001,-6.238359153270723E-002,
1.845000000000000E+009,-9.702755770667926E-001,-6.102527447299930E-002,-9.712960833791422E-001,-5.386564567821824E-002,-9.704919276962728E-001,-5.394385137026027E-002,-9.704352903366090E-001,-5.301181733608247E-002,
1.850000000000000E+009,-9.704124518417432E-001,-5.191282088997797E-002,-9.714049119399986E-001,-4.477502158257368E-002,-9.705234073336382E-001,-4.484072898254723E-002,-9.704249525070192E-001,-4.385215461254120E-002,
1.855000000000000E+009,-9.698545913704806E-001,-4.262088363194021E-002,-9.708007395216245E-001,-3.536668740616938E-002,-9.699673991933895E-001,-3.540091685076156E-002,-9.698121881484986E-001,-3.447687283158303E-002,
1.860000000000000E+009,-9.693769897014413E-001,-3.376502902430752E-002,-9.703372113383442E-001,-2.640620105171005E-002,-9.694345609310617E-001,-2.640496251472763E-002,-9.693367075920106E-001,-2.542274191975594E-002,
1.865000000000000E+009,-9.684559674983817E-001,-2.495721054458978E-002,-9.693283667306197E-001,-1.753237479179709E-002,-9.683327765913569E-001,-1.753269690237185E-002,-9.682275843620301E-001,-1.657017529010773E-002,
1.870000000000000E+009,-9.675071461187078E-001,-1.624272631742384E-002,-9.683230427856362E-001,-8.850870161122267E-003,-9.673451540777213E-001,-8.757784583070406E-003,-9.672705149650575E-001,-7.842124029994011E-003,
1.875000000000000E+009,-9.664313685296347E-001,-8.086973679606991E-003,-9.671371368192713E-001,-6.138378607558230E-004,-9.660658332199200E-001,-5.933542098469538E-004,-9.660333585739137E-001,2.957896888256073E-004,
1.880000000000000E+009,-9.657810563108891E-001,3.127565841719047E-004,-9.665059018713009E-001,7.882632142693025E-003,-9.653533538183030E-001,7.735539394896311E-003,-9.653430438041688E-001,8.708893135190011E-003,
1.885000000000000E+009,-9.649500182059091E-001,8.424116789706664E-003,-9.654202827450267E-001,1.606344578771085E-002,-9.643695669164076E-001,1.579281782604864E-002,-9.643391013145448E-001,1.685628548264504E-002,
1.890000000000000E+009,-9.643045537142497E-001,1.648763676449370E-002,-9.646793590820302E-001,2.409434991395884E-002,-9.636693673818958E-001,2.385677223909695E-002,-9.636159563064577E-001,2.486658200621605E-002,
1.895000000000000E+009,-9.640520115777097E-001,2.409783813975740E-002,-9.643467652176405E-001,3.167489484192929E-002,-9.634660714214237E-001,3.131746795891943E-002,-9.633661460876466E-001,3.246407806873322E-002,
1.900000000000000E+009,-9.638079399714691E-001,3.196994944564183E-002,-9.640320066831214E-001,3.954515143211376E-002,-9.631456803694685E-001,3.929715085030888E-002,-9.630697154998782E-001,4.037190124392510E-002,
1.905000000000000E+009,-9.638144309248705E-001,3.974203162881349E-002,-9.639238335828025E-001,4.727689571956771E-002,-9.631430234431118E-001,4.712497005577210E-002,-9.630860757827759E-001,4.831380099058152E-002,
1.910000000000000E+009,-9.639709181642994E-001,4.767787763792533E-002,-9.640691754663571E-001,5.518926906258284E-002,-9.632877390485843E-001,5.513294103298559E-002,-9.631465744972230E-001,5.621720567345620E-002,
1.915000000000000E+009,-9.645913167387237E-001,5.554458639764127E-002,-9.646385381206113E-001,6.323069396871629E-002,-9.638585946695335E-001,6.320114473818041E-002,-9.636974501609803E-001,6.425391644239425E-002,
1.920000000000000E+009,-9.649638895536347E-001,6.422785606458871E-002,-9.650268472822881E-001,7.205554656690405E-002,-9.641530398588734E-001,7.202487950691414E-002,-9.640041422843935E-001,7.310531556606294E-002,
1.925000000000000E+009,-9.648589433893232E-001,7.236252145279387E-002,-9.647594618413814E-001,8.044474846714914E-002,-9.638679857885131E-001,8.046826682721117E-002,-9.636798906326294E-001,8.153871715068820E-002,
1.930000000000000E+009,-9.646729378687853E-001,8.087495691804818E-002,-9.644131153681909E-001,8.894963460759821E-002,-9.635200605764520E-001,8.902711525478012E-002,-9.632937335968018E-001,9.016081571578979E-002,
1.935000000000000E+009,-9.642073631943793E-001,8.968330194029175E-002,-9.637318828414490E-001,9.783882774087289E-002,-9.628828783425028E-001,9.782847049908311E-002,-9.627588939666749E-001,9.907323718070986E-002,
1.940000000000000E+009,-9.634241165937796E-001,9.842030224748076E-002,-9.629317348876680E-001,1.066263845830480E-001,-9.619383316853023E-001,1.065487057675324E-001,-9.618580508232119E-001,1.078341677784920E-001,
1.945000000000000E+009,-9.625898499516223E-001,1.073504349996928E-001,-9.620022140345760E-001,1.155517408829988E-001,-9.609703271883365E-001,1.154349180416009E-001,-9.607962393760683E-001,1.167411595582962E-001,
1.950000000000000E+009,-9.615200257692393E-001,1.162881361331240E-001,-9.607278692567559E-001,1.245103033013637E-001,-9.597569347616766E-001,1.243168744988128E-001,-9.595755171775818E-001,1.257125145196915E-001,
1.955000000000000E+009,-9.605900410723126E-001,1.250423425186727E-001,-9.597062232288685E-001,1.332998898469872E-001,-9.587302179655625E-001,1.331447141319462E-001,-9.584241557121278E-001,1.345013767480850E-001,
1.960000000000000E+009,-9.594335741024426E-001,1.340511651156912E-001,-9.584064609173542E-001,1.426566130130028E-001,-9.573519822471704E-001,1.423110696219071E-001,-9.571452951431276E-001,1.437387418746948E-001,
1.965000000000000E+009,-9.579128760125374E-001,1.428675663900035E-001,-9.568194568753591E-001,1.514870241334669E-001,-9.557323753269751E-001,1.512426143149277E-001,-9.554775619506837E-001,1.525989717245102E-001,
1.970000000000000E+009,-9.564111380189599E-001,1.514803407234575E-001,-9.551376597647185E-001,1.601482603128093E-001,-9.540501279468184E-001,1.599256916071278E-001,-9.537505245208741E-001,1.614683890342713E-001,
1.975000000000000E+009,-9.546796927532695E-001,1.602359958222485E-001,-9.533239718385766E-001,1.689647064488974E-001,-9.522369840265592E-001,1.687746241785491E-001,-9.518134355545045E-001,1.703008729219437E-001,
1.980000000000000E+009,-9.528319631013237E-001,1.689936858068564E-001,-9.513427320735872E-001,1.778913524660166E-001,-9.502556715770865E-001,1.777033375554299E-001,-9.498151659965515E-001,1.791532850265503E-001,
1.985000000000000E+009,-9.508336562178060E-001,1.771342845558793E-001,-9.491711454627521E-001,1.862379494409079E-001,-9.480639088093987E-001,1.859901747792702E-001,-9.475275421142579E-001,1.874198138713837E-001,
1.990000000000000E+009,-9.490818176081831E-001,1.854094697931978E-001,-9.471714928451830E-001,1.946407630722872E-001,-9.460726688125971E-001,1.943764761200878E-001,-9.455021548271180E-001,1.957788491249085E-001,
1.995000000000000E+009,-9.466618793267971E-001,1.939000139996616E-001,-9.446685716147708E-001,2.032698704268784E-001,-9.435658091969539E-001,2.029148612966489E-001,-9.429030728340151E-001,2.043157249689102E-001,
2.000000000000000E+009,-9.443457370480947E-001,2.022249731588802E-001,-9.421604754445248E-001,2.116077639188995E-001,-9.409504356803381E-001,2.112000264987638E-001,-9.403620386123659E-001,2.126217013597489E-001,
2.005000000000000E+009,-9.417145650516039E-001,2.104543316230568E-001,-9.393050865936596E-001,2.199170333780070E-001,-9.381166316626171E-001,2.195797595185656E-001,-9.376012444496156E-001,2.209644174575806E-001,
2.010000000000000E+009,-9.392428171169344E-001,2.181088031074511E-001,-9.366330696095596E-001,2.276502626135492E-001,-9.354093779154350E-001,2.272495232816220E-001,-9.348316526412965E-001,2.286007976531983E-001,
2.015000000000000E+009,-9.371065568121951E-001,2.257449212829796E-001,-9.343009502319829E-001,2.353536624306924E-001,-9.330827731838275E-001,2.348973766736905E-001,-9.325030088424684E-001,2.361943006515503E-001,
2.020000000000000E+009,-9.351873469617100E-001,2.332163411872047E-001,-9.321643580871126E-001,2.430735960052645E-001,-9.309626835654541E-001,2.425879262647897E-001,-9.303275346755983E-001,2.439150226116181E-001,
2.025000000000000E+009,-9.332596099856996E-001,2.410413289044502E-001,-9.301107011876532E-001,2.509564498245252E-001,-9.289512593617647E-001,2.506464367878867E-001,-9.282802963256837E-001,2.519526326656342E-001,
2.030000000000000E+009,-9.312663102917870E-001,2.489443024211515E-001,-9.278739924760452E-001,2.589331740914624E-001,-9.266945226568679E-001,2.586513811143080E-001,-9.260226368904114E-001,2.600667548179627E-001,
2.035000000000000E+009,-9.296991717850858E-001,2.569427515868347E-001,-9.261597079667068E-001,2.671845092828548E-001,-9.249592761635632E-001,2.668727622970518E-001,-9.242775082588196E-001,2.682626712322235E-001,
