% Version 1.00
%
%freq[Hz],re:Trc13_S21,im:Trc13_S21,re:Trc14_S11,im:Trc14_S11,
1.530000000000000E+009,-8.173440061236561E-001,-5.237055892912725E-001,-5.198403972694994E-002,1.209729297900403E-001,
1.535000000000000E+009,-8.214382424322400E-001,-5.167527080090127E-001,-4.949427812685869E-002,1.213262156885787E-001,
1.540000000000000E+009,-8.253087437963887E-001,-5.096950954270838E-001,-4.672346702998984E-002,1.225465630392816E-001,
1.545000000000000E+009,-8.290813827873507E-001,-5.024309486017118E-001,-4.502122118920537E-002,1.219891419451018E-001,
1.550000000000000E+009,-8.329287933160225E-001,-4.953128472220815E-001,-4.209584473191746E-002,1.232223467396808E-001,
1.555000000000000E+009,-8.367466467710059E-001,-4.883608113131343E-001,-3.990157513816765E-002,1.230276253647180E-001,
1.560000000000000E+009,-8.407366820676280E-001,-4.812613612602386E-001,-3.614994766949278E-002,1.226880878791510E-001,
1.565000000000000E+009,-8.441869637961985E-001,-4.737443352998890E-001,-3.426416650397032E-002,1.235182616688214E-001,
1.570000000000000E+009,-8.476670326504000E-001,-4.664699577523317E-001,-3.211658592910302E-002,1.232815184683591E-001,
1.575000000000000E+009,-8.511540198924775E-001,-4.590626472294913E-001,-3.045783903706930E-002,1.234767160642948E-001,
1.580000000000000E+009,-8.545115611699299E-001,-4.517975784514027E-001,-3.014178097614436E-002,1.230581775432756E-001,
1.585000000000000E+009,-8.577326074618116E-001,-4.450657125391442E-001,-2.752649747465803E-002,1.238313317500959E-001,
1.590000000000000E+009,-8.611476927341379E-001,-4.383137255475111E-001,-2.633002453437251E-002,1.235861429171263E-001,
1.595000000000000E+009,-8.647123957026505E-001,-4.314275959074009E-001,-2.542527963589737E-002,1.238932562856606E-001,
1.600000000000000E+009,-8.682788781612918E-001,-4.248838512336298E-001,-2.431680622038842E-002,1.231837827163027E-001,
1.605000000000000E+009,-8.717909726989974E-001,-4.178278610406959E-001,-2.261172854767571E-002,1.242542515692762E-001,
1.610000000000000E+009,-8.755822565533851E-001,-4.104966138831172E-001,-2.198542874037121E-002,1.228984723496946E-001,
1.615000000000000E+009,-8.786851892994976E-001,-4.034997348381572E-001,-2.008114168936706E-002,1.230121787736193E-001,
1.620000000000000E+009,-8.819421199606938E-001,-3.962575412859302E-001,-1.936135245847629E-002,1.219820935193295E-001,
1.625000000000000E+009,-8.850987158873127E-001,-3.889805404502730E-001,-1.915130185105651E-002,1.200403877096022E-001,
1.630000000000000E+009,-8.880755824314977E-001,-3.813475671336504E-001,-1.900948593707844E-002,1.188000778219258E-001,
1.635000000000000E+009,-8.911173263861307E-001,-3.745745114102523E-001,-1.831287883628612E-002,1.180105289015297E-001,
1.640000000000000E+009,-8.943002861477334E-001,-3.670301482385499E-001,-1.927335733982324E-002,1.168493757989726E-001,
1.645000000000000E+009,-8.970204590194908E-001,-3.592599494669893E-001,-1.830533191490043E-002,1.161121815836782E-001,
1.650000000000000E+009,-8.999074719308080E-001,-3.517338555335245E-001,-1.880329276808447E-002,1.151781246480794E-001,
1.655000000000000E+009,-9.026177608042111E-001,-3.441026566030825E-001,-1.843575162528430E-002,1.150851919336648E-001,
1.660000000000000E+009,-9.050175713344291E-001,-3.365872171289988E-001,-1.766308038995088E-002,1.152031005050282E-001,
1.665000000000000E+009,-9.078590697807581E-001,-3.289322479850164E-001,-1.687594860782514E-002,1.162506441844805E-001,
1.670000000000000E+009,-9.113249207567815E-001,-3.211089249449404E-001,-1.608682664900107E-002,1.172852355481689E-001,
1.675000000000000E+009,-9.147514609711753E-001,-3.132296023961942E-001,-1.362440081713874E-002,1.177494818590470E-001,
1.680000000000000E+009,-9.178498114889933E-001,-3.053136460570409E-001,-1.081187905715817E-002,1.188921004774547E-001,
1.685000000000000E+009,-9.211468244580053E-001,-2.972791054125010E-001,-7.617209963593739E-003,1.192855045189883E-001,
1.690000000000000E+009,-9.237006925295793E-001,-2.889553164733367E-001,-5.129548761923702E-003,1.198326881510634E-001,
1.695000000000000E+009,-9.260721304468516E-001,-2.808930695939579E-001,-1.799661468547718E-003,1.191218641632271E-001,
1.700000000000000E+009,-9.280766557520300E-001,-2.726792073025093E-001,9.884160365793619E-004,1.179649118116168E-001,
1.705000000000000E+009,-9.296905980835627E-001,-2.646051787078962E-001,1.355126310196189E-003,1.175416489799669E-001,
1.710000000000000E+009,-9.316581578720433E-001,-2.567175696586092E-001,4.341768820823229E-003,1.163414157574230E-001,
1.715000000000000E+009,-9.335998550891685E-001,-2.486963190872795E-001,5.613200418634166E-003,1.147193502969114E-001,
1.720000000000000E+009,-9.356582839161464E-001,-2.410486620615153E-001,6.471014583251386E-003,1.138956146838514E-001,
1.725000000000000E+009,-9.370038018350033E-001,-2.329955540451994E-001,7.676473516526935E-003,1.128143482698897E-001,
1.730000000000000E+009,-9.384183417831639E-001,-2.256096630462681E-001,6.986948432905119E-003,1.120432365610998E-001,
1.735000000000000E+009,-9.403042275220429E-001,-2.182667669138659E-001,6.640570077711382E-003,1.108535581269583E-001,
1.740000000000000E+009,-9.421753752659031E-001,-2.106552460469448E-001,5.633808789695723E-003,1.108913650242896E-001,
1.745000000000000E+009,-9.443382482437233E-001,-2.029674285692485E-001,5.801132360020157E-003,1.105651998000312E-001,
1.750000000000000E+009,-9.462467751623228E-001,-1.953460518890947E-001,5.028597797988474E-003,1.096613025344544E-001,
1.755000000000000E+009,-9.484542401303862E-001,-1.874539240113686E-001,4.324791829754906E-003,1.092795060219757E-001,
1.760000000000000E+009,-9.505779541685970E-001,-1.794741030820983E-001,3.732963578616427E-003,1.087895630057348E-001,
1.765000000000000E+009,-9.523778791218052E-001,-1.714856637183252E-001,4.141181914165848E-003,1.092971773730658E-001,
1.770000000000000E+009,-9.540878439220282E-001,-1.628792982907393E-001,4.151773845755618E-003,1.092936441500279E-001,
1.775000000000000E+009,-9.557345990940382E-001,-1.542681453570153E-001,3.878551093643691E-003,1.099053931832719E-001,
1.780000000000000E+009,-9.571701161785565E-001,-1.458705496302582E-001,4.550852372672077E-003,1.089502270138763E-001,
1.785000000000000E+009,-9.583816574855524E-001,-1.371804242284906E-001,5.864166584378434E-003,1.082212276831811E-001,
1.790000000000000E+009,-9.596567680773158E-001,-1.291043158720411E-001,6.503614330920278E-003,1.084938454152240E-001,
1.795000000000000E+009,-9.609527910213075E-001,-1.208749089523292E-001,8.268924242515685E-003,1.090707400097747E-001,
1.800000000000000E+009,-9.620133651240830E-001,-1.123953536880143E-001,9.396522142008146E-003,1.088545277233776E-001,
1.805000000000000E+009,-9.625994819936007E-001,-1.041410414082046E-001,1.188907873122604E-002,1.091589579699064E-001,
1.810000000000000E+009,-9.634039569109243E-001,-9.534370294838651E-002,1.392401363749813E-002,1.093209410691456E-001,
1.815000000000000E+009,-9.641409054333882E-001,-8.695945214713514E-002,1.677330511431169E-002,1.090737613071160E-001,
1.820000000000000E+009,-9.644230662126638E-001,-7.864803788490782E-002,1.953816367283134E-002,1.094140169232479E-001,
1.825000000000000E+009,-9.651449825696471E-001,-7.017020079415558E-002,2.145101209812879E-002,1.089532324322936E-001,
1.830000000000000E+009,-9.658359156010385E-001,-6.179708201442144E-002,2.398511170886893E-002,1.089455709956234E-001,
1.835000000000000E+009,-9.662862005045491E-001,-5.315199899456347E-002,2.581139935692348E-002,1.090063540710766E-001,
1.840000000000000E+009,-9.666452037767402E-001,-4.431746278856161E-002,2.820360751169223E-002,1.077568887276949E-001,
1.845000000000000E+009,-9.663837779960253E-001,-3.502558747369190E-002,2.949283522224345E-002,1.067913104558241E-001,
1.850000000000000E+009,-9.661163291776589E-001,-2.595049952954154E-002,3.086681928277324E-002,1.062244743699946E-001,
1.855000000000000E+009,-9.652220978352748E-001,-1.668375087705859E-002,3.132015022112378E-002,1.062192850547176E-001,
1.860000000000000E+009,-9.645898731675802E-001,-7.963310948997021E-003,3.203687296548577E-002,1.049903534343189E-001,
1.865000000000000E+009,-9.632751115403038E-001,6.170572099167861E-004,3.135154891165685E-002,1.044260817380853E-001,
1.870000000000000E+009,-9.621390833359005E-001,9.042049431039125E-003,3.134896271333765E-002,1.036999383661645E-001,
1.875000000000000E+009,-9.608970795640049E-001,1.695389577913400E-002,3.175058938815998E-002,1.032655437565339E-001,
1.880000000000000E+009,-9.602452606438391E-001,2.497538635857909E-002,3.107857189822311E-002,1.036182678673623E-001,
1.885000000000000E+009,-9.595459117055466E-001,3.277682983349052E-002,3.168452594159146E-002,1.023201205275854E-001,
1.890000000000000E+009,-9.591564221618762E-001,4.074783590165617E-002,3.156969404025357E-002,1.024721794686968E-001,
1.895000000000000E+009,-9.590973208530549E-001,4.866083418797623E-002,3.180990953195056E-002,1.003826654920683E-001,
1.900000000000000E+009,-9.588220143999389E-001,5.673456639009132E-002,3.152144185724512E-002,1.000451746187418E-001,
1.905000000000000E+009,-9.588544651441329E-001,6.469537483673618E-002,3.198236021092461E-002,9.835520515127552E-002,
1.910000000000000E+009,-9.590148963505315E-001,7.305948467906677E-002,3.204792075898022E-002,9.788499506272530E-002,
1.915000000000000E+009,-9.593521892267726E-001,8.134513978622890E-002,3.306526062578470E-002,9.724230837713094E-002,
1.920000000000000E+009,-9.593420554979615E-001,9.031163900298506E-002,3.372546497204520E-002,9.836826921373351E-002,
1.925000000000000E+009,-9.588287335279676E-001,9.886418323312370E-002,3.648833835111679E-002,9.660890383428013E-002,
1.930000000000000E+009,-9.582830988385864E-001,1.074811116052491E-001,3.787546828517856E-002,9.662594268439581E-002,
1.935000000000000E+009,-9.574094588351849E-001,1.164492503705799E-001,4.072226993655064E-002,9.620385594723073E-002,
1.940000000000000E+009,-9.562873978995222E-001,1.252585139760459E-001,4.180422295724193E-002,9.516299075342326E-002,
1.945000000000000E+009,-9.550260750351852E-001,1.341090060273235E-001,4.437749480640514E-002,9.525948879872802E-002,
1.950000000000000E+009,-9.535690457143611E-001,1.429420050363649E-001,4.690427385718649E-002,9.398690005094208E-002,
1.955000000000000E+009,-9.523396115009883E-001,1.516662768388210E-001,4.851882167946841E-002,9.334474951955574E-002,
1.960000000000000E+009,-9.507932768533203E-001,1.606579625431633E-001,5.044671622535456E-002,9.196768129528438E-002,
1.965000000000000E+009,-9.489701020566749E-001,1.694041269290690E-001,5.098446795259728E-002,9.140600233179194E-002,
1.970000000000000E+009,-9.471902691594811E-001,1.780042099667849E-001,5.397047603144592E-002,9.013392515776665E-002,
1.975000000000000E+009,-9.451828686711505E-001,1.865406506594977E-001,5.449340184856644E-002,8.894837770005568E-002,
1.980000000000000E+009,-9.430710759236420E-001,1.954367907815394E-001,5.508964674810844E-002,8.862274641571145E-002,
1.985000000000000E+009,-9.408183970816125E-001,2.035983977391161E-001,5.592396856543058E-002,8.745982555523302E-002,
1.990000000000000E+009,-9.387106237704573E-001,2.116021569576722E-001,5.542012880930014E-002,8.626022621768120E-002,
1.995000000000000E+009,-9.361213774787333E-001,2.199744059666987E-001,5.676985521271708E-002,8.471553372369396E-002,
2.000000000000000E+009,-9.334841059391631E-001,2.282427989312836E-001,5.587499262629474E-002,8.387115270112885E-002,
2.005000000000000E+009,-9.306438461009022E-001,2.361801834418386E-001,5.538098879098233E-002,8.367866417812635E-002,
2.010000000000000E+009,-9.279717357917779E-001,2.436557772140280E-001,5.498645221738301E-002,8.205866501096334E-002,
2.015000000000000E+009,-9.258180513692224E-001,2.513859762425719E-001,5.332262832275113E-002,8.128001419541399E-002,
2.020000000000000E+009,-9.238691512866549E-001,2.590536745359545E-001,5.248695962525164E-002,7.968038703596178E-002,
2.025000000000000E+009,-9.218599620872143E-001,2.669876450616129E-001,5.066530929345079E-002,7.920108998381413E-002,
2.030000000000000E+009,-9.196087845741017E-001,2.751150892393429E-001,4.862664856951246E-002,7.916959938556843E-002,
2.035000000000000E+009,-9.178348552074900E-001,2.834817227018810E-001,4.789767239279878E-002,7.979735440785589E-002,
2.040000000000000E+009,-9.156441597356794E-001,2.920362078489371E-001,4.737281157191567E-002,8.038882342830385E-002,
2.045000000000000E+009,-9.134629217975094E-001,3.008164881078776E-001,4.785337143588488E-002,7.953366232613222E-002,
2.050000000000000E+009,-9.108575265402844E-001,3.096304316303031E-001,4.787829011079217E-002,8.169606406881506E-002,
2.055000000000000E+009,-9.081883133775863E-001,3.195617781868713E-001,5.033648627951428E-002,8.238979683933850E-002,
2.060000000000000E+009,-9.051051012658565E-001,3.291095989137693E-001,5.189397367113088E-002,8.300502707195329E-002,
2.065000000000000E+009,-9.020919009791754E-001,3.385410959125322E-001,5.482296898443533E-002,8.279537932103673E-002,
2.070000000000000E+009,-8.987334025373726E-001,3.482746691408798E-001,5.696612186521510E-002,8.263258437557156E-002,
2.075000000000000E+009,-8.948777173875968E-001,3.579750104611229E-001,6.010928919050468E-002,8.186132521036026E-002,
2.080000000000000E+009,-8.909088133935602E-001,3.673098458859103E-001,6.221742672321128E-002,8.162801099853523E-002,
2.085000000000000E+009,-8.864119651836491E-001,3.771702969231090E-001,6.505472313161088E-002,8.130903951113931E-002,
2.090000000000000E+009,-8.818107038066784E-001,3.865348323385766E-001,6.803590113691994E-002,7.981919413709813E-002,
2.095000000000000E+009,-8.775339547027488E-001,3.959548715203951E-001,6.902140934340366E-002,7.963134974450821E-002,
2.100000000000000E+009,-8.731170265980819E-001,4.049261113329823E-001,7.014403507633145E-002,7.957084793488652E-002,
2.105000000000000E+009,-8.683369423899734E-001,4.144098733398732E-001,7.084089242757641E-002,7.856049296235787E-002,
2.110000000000000E+009,-8.637696047610572E-001,4.233779460310011E-001,7.116353254919836E-002,7.687327752968082E-002,
2.115000000000000E+009,-8.585279675969646E-001,4.320746547698026E-001,7.172869740918161E-002,7.816193173216174E-002,
2.120000000000000E+009,-8.535330288445728E-001,4.413338642775577E-001,7.166188757640164E-002,7.868323976681892E-002,
2.125000000000000E+009,-8.483439599417895E-001,4.501153144802672E-001,7.112045123580733E-002,7.965846717967387E-002,
2.130000000000000E+009,-8.428715900122759E-001,4.585052378514167E-001,7.112063084469547E-002,8.013760901094358E-002,
2.135000000000000E+009,-8.370345882581631E-001,4.668939228829603E-001,7.150681406742884E-002,8.128970660736143E-002,
2.140000000000000E+009,-8.313509284768902E-001,4.751219560288136E-001,7.197732142219229E-002,8.278792193852017E-002,
2.145000000000000E+009,-8.256400593108678E-001,4.829564716250320E-001,7.251901048091430E-002,8.335924377464868E-002,
2.150000000000000E+009,-8.195813553084537E-001,4.901272029558570E-001,7.329557411927214E-002,8.449791040112763E-002,
2.155000000000000E+009,-8.136762336736418E-001,4.974526219276338E-001,7.424222299490205E-002,8.544954736246743E-002,
2.160000000000000E+009,-8.078225998318612E-001,5.042532078654045E-001,7.612250717380845E-002,8.525278537064063E-002,
2.165000000000000E+009,-8.021596462729498E-001,5.115912822936315E-001,7.765354146087142E-002,8.558608601865872E-002,
2.170000000000000E+009,-7.966706127677964E-001,5.188587841996317E-001,7.995904367240192E-002,8.400547192116839E-002,
