% Version 1.00
%
%freq[Hz],re:Trc13_S21,im:Trc13_S21,re:cap1_p1_0_1plstc_S21,im:cap1_p1_0_1plstc_S21,re:cap1_p1_0_5plstc_S21,im:cap1_p1_0_5plstc_S21,re:cap1_p1_0_75_plstc_S21,im:cap1_p1_0_75_plstc_S21,re:cap1_p1_1_plstc_S21,im:cap1_p1_1_plstc_S21,
4.030000000000000E+009,8.275813586934271E-001,-3.818562233293376E-001,8.291998932206813E-001,-3.907923148746743E-001,8.317089683656307E-001,-3.890186028573521E-001,8.218342393629641E-001,-3.809532422632906E-001,8.274198031425479E-001,-3.819679868221284E-001,
4.035000000000000E+009,8.238084259400285E-001,-3.893373346016575E-001,8.255098161566310E-001,-3.979663238380889E-001,8.277713079131092E-001,-3.963372843308400E-001,8.180836429070558E-001,-3.880397522504213E-001,8.235749006271363E-001,-3.893705823421479E-001,
4.040000000000000E+009,8.200472876804020E-001,-3.966790314346284E-001,8.218525150658279E-001,-4.050086378759563E-001,8.239480169925105E-001,-4.034331178447166E-001,8.145051555282658E-001,-3.950051820088594E-001,8.197952847480775E-001,-3.966085140705110E-001,
4.045000000000000E+009,8.162026925407285E-001,-4.041686512161051E-001,8.182677374756152E-001,-4.121808438227317E-001,8.200673789664386E-001,-4.106520621453270E-001,8.108590664422061E-001,-4.023132009555269E-001,8.160021271705629E-001,-4.039771041870118E-001,
4.050000000000000E+009,8.120578168537760E-001,-4.108729143251622E-001,8.143747455262380E-001,-4.188140685575932E-001,8.158902756910390E-001,-4.171688314486807E-001,8.067246516518009E-001,-4.089093217745149E-001,8.118786954879762E-001,-4.106374387741090E-001,
4.055000000000000E+009,8.086262784252118E-001,-4.182547294559007E-001,8.111537778500069E-001,-4.261144699014651E-001,8.125421110765037E-001,-4.243741605983197E-001,8.033582741641054E-001,-4.161944584107179E-001,8.084655828475954E-001,-4.181587731838228E-001,
4.060000000000000E+009,8.046967367297663E-001,-4.255142085204595E-001,8.074236228867089E-001,-4.333179051528415E-001,8.088138597267718E-001,-4.314363976002046E-001,7.994947907161685E-001,-4.231491156298249E-001,8.045418715476991E-001,-4.252912032604218E-001,
4.065000000000000E+009,8.003394878105450E-001,-4.326215870791912E-001,8.031730175799758E-001,-4.403441614101913E-001,8.045610771070876E-001,-4.384934478982458E-001,7.951977898083559E-001,-4.300613937595368E-001,8.002411093711854E-001,-4.322674863338472E-001,
4.070000000000000E+009,7.959716946657559E-001,-4.393700372799084E-001,7.989407424704993E-001,-4.470815100234791E-001,8.001827653979944E-001,-4.453727819412330E-001,7.908825217729066E-001,-4.365971179598848E-001,7.959316668510439E-001,-4.390639421939850E-001,
4.075000000000000E+009,7.918392548040636E-001,-4.456132891113855E-001,7.950037880301850E-001,-4.533667885404398E-001,7.962019527474771E-001,-4.515815705265839E-001,7.870449131498781E-001,-4.425371973551943E-001,7.918388266563418E-001,-4.453488299846650E-001,
4.080000000000000E+009,7.880033844540919E-001,-4.532690147448850E-001,7.913938021137021E-001,-4.611238093618473E-001,7.924608220308849E-001,-4.593029783123187E-001,7.835082563700502E-001,-4.501052656203890E-001,7.880953302383424E-001,-4.530225903987885E-001,
4.085000000000000E+009,7.838169978218320E-001,-4.602783962970590E-001,7.871802879265893E-001,-4.683723769751731E-001,7.881918942932494E-001,-4.664935143612707E-001,7.793994335511294E-001,-4.570867265435731E-001,7.839045929908753E-001,-4.602160556316376E-001,
4.090000000000000E+009,7.797437127839276E-001,-4.679566728861918E-001,7.830802027360321E-001,-4.760089647834065E-001,7.840423011695981E-001,-4.740900301425034E-001,7.754810474384890E-001,-4.645473278683534E-001,7.797339816093447E-001,-4.678459112644197E-001,
4.095000000000000E+009,7.751159241316312E-001,-4.750481019416208E-001,7.784978649303778E-001,-4.831143303084938E-001,7.794178356730603E-001,-4.813356590685387E-001,7.710942712362857E-001,-4.714026978435976E-001,7.751117968559266E-001,-4.747670443058015E-001,
4.100000000000000E+009,7.701060387512960E-001,-4.823766522787416E-001,7.734779195331116E-001,-4.907289311072544E-001,7.743093510621467E-001,-4.889187165202687E-001,7.664646409533145E-001,-4.786685595598054E-001,7.701804289817812E-001,-4.820691685676575E-001,
4.105000000000000E+009,7.653791787995568E-001,-4.888829680685136E-001,7.686058788744143E-001,-4.974639670756288E-001,7.692910487447313E-001,-4.956708467996663E-001,7.619301424706120E-001,-4.852312604294862E-001,7.654859247207644E-001,-4.886496872901917E-001,
4.110000000000000E+009,7.604887202359481E-001,-4.957744490868562E-001,7.635280526909805E-001,-5.043964099804841E-001,7.642259102843558E-001,-5.025361734484054E-001,7.573105406817079E-001,-4.920218144111909E-001,7.606940727233887E-001,-4.956205105781556E-001,
4.115000000000000E+009,7.557688190181109E-001,-5.030627005468727E-001,7.585000195939327E-001,-5.117184820782340E-001,7.591885050090435E-001,-5.097382119418900E-001,7.526728805306765E-001,-4.990757073863374E-001,7.558820571899416E-001,-5.028523306846618E-001,
4.120000000000000E+009,7.504436876531004E-001,-5.101973007184348E-001,7.530840474396471E-001,-5.188664956656598E-001,7.537445152312091E-001,-5.169060272150039E-001,7.478262898427491E-001,-5.060729273949343E-001,7.505762834548951E-001,-5.099897537231446E-001,
4.125000000000000E+009,7.448508337305022E-001,-5.166164416660993E-001,7.474320627781896E-001,-5.254189878975302E-001,7.479615674937838E-001,-5.235033951721866E-001,7.426876672540468E-001,-5.125610076344910E-001,7.451331591606142E-001,-5.164716157913208E-001,
4.130000000000000E+009,7.393090201056232E-001,-5.232141014243175E-001,7.417362061995048E-001,-5.320465237706301E-001,7.420780237901726E-001,-5.300982870094886E-001,7.374243715233155E-001,-5.192688892277650E-001,7.395792222023011E-001,-5.229548664093018E-001,
4.135000000000000E+009,7.339695221418668E-001,-5.296491789008906E-001,7.362822075819744E-001,-5.386022664485111E-001,7.365282656449921E-001,-5.364501968032192E-001,7.322706526177064E-001,-5.258343595637574E-001,7.342665619850159E-001,-5.296338539123536E-001,
4.140000000000000E+009,7.284296697188599E-001,-5.361802551516992E-001,7.304636498794125E-001,-5.451842955507551E-001,7.308220637621510E-001,-5.429610554170816E-001,7.268704496963564E-001,-5.323889506176759E-001,7.286242179870606E-001,-5.362030982971191E-001,
4.145000000000000E+009,7.225106750459377E-001,-5.428378519586213E-001,7.244988673933678E-001,-5.516727889709179E-001,7.246854228239039E-001,-5.495451105033831E-001,7.211762027259706E-001,-5.390434057819826E-001,7.226174736022950E-001,-5.428769063949586E-001,
4.150000000000000E+009,7.170391169621818E-001,-5.487699585263586E-001,7.189400510985418E-001,-5.575282072129785E-001,7.188810772628214E-001,-5.552448561939702E-001,7.159187761419437E-001,-5.449326140733216E-001,7.171509003639222E-001,-5.486647205352785E-001,
4.155000000000000E+009,7.109095024424862E-001,-5.544839229000271E-001,7.128845269578863E-001,-5.631373812850364E-001,7.127291661040547E-001,-5.607436341513592E-001,7.101398738390810E-001,-5.507760769576416E-001,7.111614923477174E-001,-5.543069753646851E-001,
4.160000000000000E+009,7.054499752814979E-001,-5.600213862863295E-001,7.074032405662797E-001,-5.687622900714565E-001,7.071680053659377E-001,-5.661709069814838E-001,7.048476956365908E-001,-5.566227790193727E-001,7.057993545532226E-001,-5.599418144226075E-001,
4.165000000000000E+009,7.006358257041978E-001,-5.655211061668833E-001,7.024342798287270E-001,-5.741879210638352E-001,7.022525562523696E-001,-5.715510486623845E-001,7.000770369586978E-001,-5.623099100349062E-001,7.008949050903321E-001,-5.655617833137512E-001,
4.170000000000000E+009,6.956100819501728E-001,-5.714048595204908E-001,6.974122108674522E-001,-5.798496222046703E-001,6.971354146216170E-001,-5.771622986969789E-001,6.949081672520937E-001,-5.682612207620301E-001,6.956604075431825E-001,-5.715292444229128E-001,
4.175000000000000E+009,6.900162950077627E-001,-5.773476049208455E-001,6.921439730742157E-001,-5.856512009936501E-001,6.917285096997161E-001,-5.828915033961359E-001,6.894096655175965E-001,-5.740936832853882E-001,6.899915652275087E-001,-5.774553952217103E-001,
4.180000000000000E+009,6.839538150943239E-001,-5.829999258184433E-001,6.863760009621375E-001,-5.912960290912417E-001,6.859408202466295E-001,-5.883051106953706E-001,6.836598903538514E-001,-5.797285947569704E-001,6.840706024169924E-001,-5.830057239532470E-001,
4.185000000000000E+009,6.778064089632756E-001,-5.885461572123770E-001,6.803702590244237E-001,-5.968438129021202E-001,6.798606438398908E-001,-5.937369922898422E-001,6.776482746515139E-001,-5.854384707301392E-001,6.778046431541445E-001,-5.884909110069276E-001,
4.190000000000000E+009,6.719423120705719E-001,-5.936380894206598E-001,6.747880889177627E-001,-6.019136623719974E-001,6.742208214831159E-001,-5.986417242586213E-001,6.718639871099001E-001,-5.905574901992861E-001,6.720961260795595E-001,-5.935141162872316E-001,
4.195000000000000E+009,6.663609086863414E-001,-5.988463351463778E-001,6.693870636254795E-001,-6.073886060518353E-001,6.688776770068527E-001,-6.038243117854670E-001,6.663305217229432E-001,-5.960619406861696E-001,6.666284227371218E-001,-5.988115367889405E-001,
4.200000000000000E+009,6.604372131012979E-001,-6.038446083086020E-001,6.636020177094475E-001,-6.125438877371220E-001,6.631600873353761E-001,-6.089674571411572E-001,6.603971380762086E-001,-6.011759525708131E-001,6.605995235443116E-001,-6.039966592788697E-001,
4.205000000000000E+009,6.548277377383645E-001,-6.091033866808482E-001,6.581959630713987E-001,-6.178557046063578E-001,6.577950654401801E-001,-6.142796101170358E-001,6.547979719916077E-001,-6.064884000885500E-001,6.548732547760010E-001,-6.092795844078065E-001,
4.210000000000000E+009,6.490915508295941E-001,-6.139145505741726E-001,6.525937548438849E-001,-6.228787754461983E-001,6.522589159436401E-001,-6.192322362611371E-001,6.492076967465518E-001,-6.112432576760316E-001,6.490042686462403E-001,-6.140156455039979E-001,
4.215000000000000E+009,6.435420946083260E-001,-6.195517492191539E-001,6.470118518651254E-001,-6.287738740228834E-001,6.467820808001772E-001,-6.250545713512044E-001,6.437693155742494E-001,-6.170537440526552E-001,6.433928656578065E-001,-6.195350718498230E-001,
4.220000000000000E+009,6.373511759587630E-001,-6.248474295574148E-001,6.409552626707222E-001,-6.341793696816914E-001,6.407571236715515E-001,-6.305711897520697E-001,6.377013597934816E-001,-6.224422078130495E-001,6.372613162994385E-001,-6.247821645736695E-001,
4.225000000000000E+009,6.312693138163976E-001,-6.297913494189440E-001,6.350081234391433E-001,-6.393582724182958E-001,6.346123632981964E-001,-6.357816633056006E-001,6.317656233666628E-001,-6.276105651498719E-001,6.313240070343019E-001,-6.298028907775879E-001,
4.230000000000000E+009,6.256761777578552E-001,-6.349256252824285E-001,6.293367276461014E-001,-6.449415851702967E-001,6.288141295004840E-001,-6.411221468365044E-001,6.260330719298891E-001,-6.329460865682314E-001,6.256084094047547E-001,-6.350150117874148E-001,
4.235000000000000E+009,6.190723396444877E-001,-6.399230418876108E-001,6.226458615610879E-001,-6.502551117398695E-001,6.221547881487420E-001,-6.461554999818620E-001,6.195645259036500E-001,-6.378642503640627E-001,6.190151481628419E-001,-6.399317469596864E-001,
4.240000000000000E+009,6.125093703998971E-001,-6.443380461303881E-001,6.157916663892901E-001,-6.550011856589594E-001,6.154840910536559E-001,-6.507888503970549E-001,6.132445304934329E-001,-6.424740426945985E-001,6.124799551963807E-001,-6.442671165466311E-001,
4.245000000000000E+009,6.069830114073558E-001,-6.486951258949028E-001,6.098607310440082E-001,-6.596966744332142E-001,6.095984782961995E-001,-6.554208421968573E-001,6.077483522355776E-001,-6.470943405554080E-001,6.069125251770020E-001,-6.486775612831116E-001,
4.250000000000000E+009,6.013485670750223E-001,-6.536830035383660E-001,6.038043516252882E-001,-6.648787753595042E-001,6.035752512484948E-001,-6.605676260964423E-001,6.020825121088685E-001,-6.523301289434328E-001,6.012632479667665E-001,-6.535724725723267E-001,
4.255000000000000E+009,5.950100857081037E-001,-6.586166214383048E-001,5.971769068250404E-001,-6.699606175061150E-001,5.968606009956872E-001,-6.654687383152902E-001,5.957884585815676E-001,-6.574536996204470E-001,5.950829544067383E-001,-6.584892849922182E-001,
4.260000000000000E+009,5.886987416075977E-001,-6.630928393793929E-001,5.904379227125904E-001,-6.746154135343931E-001,5.902396237384937E-001,-6.698290145212091E-001,5.894007441867128E-001,-6.619487949567569E-001,5.887264008522035E-001,-6.630369648933411E-001,
4.265000000000000E+009,5.823472096246469E-001,-6.666361059001471E-001,5.836478895975146E-001,-6.782283219404887E-001,5.837487229914490E-001,-6.733882408320919E-001,5.831755252116212E-001,-6.656662651527773E-001,5.823013386726380E-001,-6.665651965141297E-001,
4.270000000000000E+009,5.762737888527657E-001,-6.708025799010191E-001,5.772230815368009E-001,-6.823468515149497E-001,5.773764436399829E-001,-6.773712809175213E-001,5.770836318760315E-001,-6.699670303095033E-001,5.762303991317750E-001,-6.706539530754091E-001,
4.275000000000000E+009,5.702481901479316E-001,-6.745308040431967E-001,5.709547082890227E-001,-6.860831046999877E-001,5.711645819400418E-001,-6.810393540378095E-001,5.712355349341065E-001,-6.738757225577698E-001,5.703389606475831E-001,-6.745047864913942E-001,
4.280000000000000E+009,5.643947846888244E-001,-6.782612213500524E-001,5.646939469561813E-001,-6.896561168999995E-001,5.650436875146911E-001,-6.844930032585173E-001,5.653199566916261E-001,-6.778670852869386E-001,5.644684362411500E-001,-6.781584682464602E-001,
4.285000000000000E+009,5.585843049439745E-001,-6.817360519918054E-001,5.586153339772001E-001,-6.929406395689050E-001,5.590257011794904E-001,-6.876474111604366E-001,5.593420473017456E-001,-6.816444960863283E-001,5.586966614723206E-001,-6.816915616989137E-001,
4.290000000000000E+009,5.533434282340481E-001,-6.854716357876345E-001,5.533352307838231E-001,-6.964529884657350E-001,5.537634727929249E-001,-6.910497095557426E-001,5.538118549483888E-001,-6.854780876424562E-001,5.532206501960756E-001,-6.854920248985291E-001,
4.295000000000000E+009,5.477065467394892E-001,-6.892625229176381E-001,5.476649749106244E-001,-7.002263233766978E-001,5.482307577647245E-001,-6.945189246750885E-001,5.480724055355408E-001,-6.893435803293886E-001,5.475162901878359E-001,-6.891546378135682E-001,
4.300000000000000E+009,5.420394309838783E-001,-6.931110256291071E-001,5.419152212793724E-001,-7.040374059547206E-001,5.428441808412363E-001,-6.981382532752901E-001,5.422998989323671E-001,-6.932448901024844E-001,5.420633916854858E-001,-6.928574647903444E-001,
4.305000000000000E+009,5.363084742355131E-001,-6.973695280783082E-001,5.362230680530079E-001,-7.082448858266559E-001,5.374285492011383E-001,-7.024934053578830E-001,5.364516983230043E-001,-6.976607120078188E-001,5.362869963645935E-001,-6.972913093566895E-001,
4.310000000000000E+009,5.304246399059958E-001,-7.011083313237156E-001,5.304215430556933E-001,-7.119503291505973E-001,5.317893145610282E-001,-7.062092791233775E-001,5.302452414086609E-001,-7.014062138749575E-001,5.303116140365601E-001,-7.010150465965271E-001,
4.315000000000000E+009,5.244048112705524E-001,-7.049248499869690E-001,5.245117631920261E-001,-7.157409944471298E-001,5.260247129200296E-001,-7.099931428980716E-001,5.242127704483461E-001,-7.050051404675173E-001,5.244386091232300E-001,-7.046297712326051E-001,
4.320000000000000E+009,5.178016800627567E-001,-7.080385647439575E-001,5.179927085856013E-001,-7.189673123540905E-001,5.196537391297481E-001,-7.131845021683855E-001,5.174403903205690E-001,-7.080813208074647E-001,5.178870134353639E-001,-7.077298297882080E-001,
4.325000000000000E+009,5.123458374680033E-001,-7.114004861078966E-001,5.125788252150252E-001,-7.224978520440905E-001,5.144305261492048E-001,-7.167432199147392E-001,5.119039627943727E-001,-7.114261100548585E-001,5.124357600212098E-001,-7.112033672332764E-001,
4.330000000000000E+009,5.067935704450405E-001,-7.145413252852961E-001,5.069313959691281E-001,-7.259168735199859E-001,5.090521143268267E-001,-7.201533440156432E-001,5.062105006744448E-001,-7.145169912570070E-001,5.068975086212160E-001,-7.143725309371949E-001,
4.335000000000000E+009,5.009944304596417E-001,-7.183538539350721E-001,5.011391593659409E-001,-7.297396684990549E-001,5.034036580132324E-001,-7.241926315918502E-001,5.004133856326234E-001,-7.183415815428956E-001,5.010481123924255E-001,-7.181854920387268E-001,
4.340000000000000E+009,4.953386406461948E-001,-7.214307918918926E-001,4.955961942382618E-001,-7.329755567725174E-001,4.978390311336478E-001,-7.276071736371692E-001,4.945968324931581E-001,-7.213365125879213E-001,4.953526484966279E-001,-7.211796212196350E-001,
4.345000000000000E+009,4.901629660504571E-001,-7.248463260741899E-001,4.904369771342647E-001,-7.366281310382374E-001,4.927621566221710E-001,-7.313262349986338E-001,4.894606277230531E-001,-7.245933107975893E-001,4.903602099418640E-001,-7.246074938774110E-001,
