% Version 1.00
%
%freq[Hz],re:Trc14_S21,im:Trc14_S21,re:cap1_copo2_0_1diverso_S21,im:cap1_copo2_0_1diverso_S21,re:cap1_copo2_0_1diverso_tam_S21,im:cap1_copo2_0_1diverso_tam_S21,re:cap1_copo2_0_1azul_S21,im:cap1_copo2_0_1azul_S21,
4.825000000000000E+009,-1.853869049525475E-001,-8.053404137507453E-001,-1.814041552731311E-001,-8.100954708161691E-001,-1.826079779992753E-001,-7.987156864953017E-001,-1.849992573817290E-001,-8.054806039281942E-001,
4.830000000000000E+009,-1.909186019578777E-001,-8.014860707343343E-001,-1.872783375085776E-001,-8.071944152606464E-001,-1.881172045050286E-001,-7.949138228914938E-001,-1.905729083189544E-001,-8.017619849663196E-001,
4.835000000000000E+009,-1.972595562026591E-001,-7.978113050127971E-001,-1.942693333530040E-001,-8.043940247694039E-001,-1.944310643503025E-001,-7.910886863527847E-001,-1.971847073405189E-001,-7.979778570147056E-001,
4.840000000000000E+009,-2.030065129593892E-001,-7.942152257593200E-001,-2.007049958739716E-001,-8.016518330024940E-001,-1.998349257728352E-001,-7.875639794464152E-001,-2.028423497244946E-001,-7.942999515590902E-001,
4.845000000000000E+009,-2.087147668856735E-001,-7.904276542723820E-001,-2.074682660125061E-001,-7.986592913582354E-001,-2.054856227034502E-001,-7.839013917565680E-001,-2.085713223091252E-001,-7.905258913359967E-001,
4.850000000000000E+009,-2.137862213775267E-001,-7.865846466927197E-001,-2.135764665937450E-001,-7.955599970097199E-001,-2.103125598411321E-001,-7.800867740631866E-001,-2.135996984470439E-001,-7.866878784003967E-001,
4.855000000000000E+009,-2.196639712439488E-001,-7.822068978304447E-001,-2.209518685437443E-001,-7.917023344267944E-001,-2.161055228517662E-001,-7.757012077381414E-001,-2.195535808391679E-001,-7.823649927220170E-001,
4.860000000000000E+009,-2.236064236352969E-001,-7.772373983228197E-001,-2.263985970124299E-001,-7.872461495271976E-001,-2.199004393053715E-001,-7.707587597858567E-001,-2.234640422814602E-001,-7.774584327397408E-001,
4.865000000000000E+009,-2.271900534207780E-001,-7.728919798562208E-001,-2.320526574278700E-001,-7.829914788850562E-001,-2.234108506370343E-001,-7.662081171456527E-001,-2.272605209050481E-001,-7.731194207524116E-001,
4.870000000000000E+009,-2.299570230603854E-001,-7.687054170418299E-001,-2.367470984943929E-001,-7.782904119411984E-001,-2.258521445635312E-001,-7.618553709264189E-001,-2.300447100499653E-001,-7.686609460250197E-001,
4.875000000000000E+009,-2.330239552085837E-001,-7.653435747692896E-001,-2.417595078251389E-001,-7.741183128859269E-001,-2.283600306304553E-001,-7.586197947536749E-001,-2.328315369488616E-001,-7.653569373331262E-001,
4.880000000000000E+009,-2.357360356120004E-001,-7.627556458027259E-001,-2.464899108577366E-001,-7.702215016210090E-001,-2.305627763821568E-001,-7.561980173251969E-001,-2.356774063510504E-001,-7.628577095348537E-001,
4.885000000000000E+009,-2.375160342502403E-001,-7.603527338206895E-001,-2.499546912198304E-001,-7.658392981494528E-001,-2.318088332397923E-001,-7.541332039976498E-001,-2.374305608657719E-001,-7.605104153839228E-001,
4.890000000000000E+009,-2.378714080399805E-001,-7.589047907553942E-001,-2.516841432382893E-001,-7.619124601888869E-001,-2.318864853038606E-001,-7.531595290543307E-001,-2.379748804764207E-001,-7.590246032474608E-001,
4.895000000000000E+009,-2.397728895741261E-001,-7.592579452317148E-001,-2.545240583082158E-001,-7.590472910828432E-001,-2.336495275048667E-001,-7.539218864624175E-001,-2.398566916644932E-001,-7.592484797652506E-001,
4.900000000000000E+009,-2.427142744968221E-001,-7.597909396475797E-001,-2.569060070141910E-001,-7.561349489798673E-001,-2.365330679437755E-001,-7.548669973089568E-001,-2.427811357135938E-001,-7.595875238828734E-001,
4.905000000000000E+009,-2.448853964740865E-001,-7.625379004501884E-001,-2.575961233593136E-001,-7.558220955025552E-001,-2.386062705259716E-001,-7.581360008675934E-001,-2.446527833841947E-001,-7.623939056496536E-001,
4.910000000000000E+009,-2.499573668394063E-001,-7.642920708963906E-001,-2.602611547886292E-001,-7.549297071529340E-001,-2.437824968717904E-001,-7.601903013920685E-001,-2.498468634933226E-001,-7.641745436358756E-001,
4.915000000000000E+009,-2.555789327979627E-001,-7.664878236175845E-001,-2.628422469162864E-001,-7.555222319429189E-001,-2.491648857851981E-001,-7.629366498515361E-001,-2.554645257594689E-001,-7.664274460735874E-001,
4.920000000000000E+009,-2.626062649635004E-001,-7.698600106781780E-001,-2.666194451965536E-001,-7.583895330316837E-001,-2.564119462241897E-001,-7.668390994023596E-001,-2.625305921702025E-001,-7.699485911182831E-001,
4.925000000000000E+009,-2.710213699679711E-001,-7.714825844450710E-001,-2.718920137986456E-001,-7.604187016305448E-001,-2.651328618702912E-001,-7.688840967993975E-001,-2.710543032060120E-001,-7.714983131060044E-001,
4.930000000000000E+009,-2.798907574719367E-001,-7.719440992791322E-001,-2.781514439606552E-001,-7.622541982912076E-001,-2.742137829164126E-001,-7.695337832150775E-001,-2.798314533290746E-001,-7.718858880015571E-001,
4.935000000000000E+009,-2.893422078468158E-001,-7.718224073726145E-001,-2.856535618847199E-001,-7.640603764831532E-001,-2.838316715895330E-001,-7.695664851049928E-001,-2.892962697438707E-001,-7.717516934675577E-001,
4.940000000000000E+009,-2.992368019118045E-001,-7.699957008603983E-001,-2.944440573522844E-001,-7.644553842506666E-001,-2.939087778301589E-001,-7.679211438218689E-001,-2.991802371974754E-001,-7.699117697920258E-001,
4.945000000000000E+009,-3.080385114486759E-001,-7.680181375902725E-001,-3.030980112395179E-001,-7.645077893777430E-001,-3.029827071862006E-001,-7.660884417942283E-001,-3.079807020413057E-001,-7.679367364537477E-001,
4.950000000000000E+009,-3.171750167248430E-001,-7.642631146547987E-001,-3.125309185149875E-001,-7.623816173164588E-001,-3.123109325636630E-001,-7.625586279680745E-001,-3.170368516741554E-001,-7.642001041637980E-001,
4.955000000000000E+009,-3.247002410345748E-001,-7.607794231740839E-001,-3.205127266135900E-001,-7.601424148267094E-001,-3.200313453880539E-001,-7.591872799161976E-001,-3.246414621829314E-001,-7.606296427331769E-001,
4.960000000000000E+009,-3.327672013207700E-001,-7.551467398284782E-001,-3.293558427244483E-001,-7.554882435597403E-001,-3.283587063542388E-001,-7.538530289719960E-001,-3.326165353002212E-001,-7.549965433987438E-001,
4.965000000000000E+009,-3.395271309920687E-001,-7.514761708241827E-001,-3.368421121396190E-001,-7.522967843072718E-001,-3.355515764474818E-001,-7.502216053969194E-001,-3.393083827492308E-001,-7.513778037668311E-001,
4.970000000000000E+009,-3.458156953554136E-001,-7.464556845393874E-001,-3.436733247379561E-001,-7.475822000682879E-001,-3.419922385848829E-001,-7.452211707852025E-001,-3.455437073367799E-001,-7.464247590029081E-001,
4.975000000000000E+009,-3.519524261222454E-001,-7.430579750899077E-001,-3.503709521541776E-001,-7.442895502473466E-001,-3.483461495313303E-001,-7.418784045104082E-001,-3.518030907305021E-001,-7.431276731802584E-001,
4.980000000000000E+009,-3.566721055142929E-001,-7.384865308276205E-001,-3.552613763788743E-001,-7.397459148755099E-001,-3.533501021684684E-001,-7.373401804583675E-001,-3.565307237852717E-001,-7.384693346802977E-001,
4.985000000000000E+009,-3.618355858845297E-001,-7.348655007393878E-001,-3.610257476409938E-001,-7.362079893316245E-001,-3.588441637376257E-001,-7.337099257045183E-001,-3.617274441231428E-001,-7.348651302185213E-001,
4.990000000000000E+009,-3.667040204139801E-001,-7.316722314561996E-001,-3.661427532811827E-001,-7.326619133613792E-001,-3.639375180999055E-001,-7.303380063136651E-001,-3.665280963148755E-001,-7.316267252824755E-001,
4.995000000000000E+009,-3.711167868696854E-001,-7.292333410095825E-001,-3.706443151252860E-001,-7.298095994029110E-001,-3.686107169024167E-001,-7.277052278283984E-001,-3.709445470610394E-001,-7.291532229167340E-001,
5.000000000000000E+009,-3.761090932983339E-001,-7.276874745504099E-001,-3.754967794296164E-001,-7.280088104382804E-001,-3.737058894985560E-001,-7.260205605125149E-001,-3.759009223987788E-001,-7.276657118081892E-001,
5.005000000000000E+009,-3.822438197593410E-001,-7.254537526192779E-001,-3.812378686754334E-001,-7.252841793843983E-001,-3.802101436367936E-001,-7.235555184603182E-001,-3.820106798424148E-001,-7.253816630502797E-001,
5.010000000000000E+009,-3.882263230659132E-001,-7.234350908162095E-001,-3.864157831713423E-001,-7.232640171976479E-001,-3.863255309322674E-001,-7.212473755667773E-001,-3.878915805150173E-001,-7.233822060583147E-001,
5.015000000000000E+009,-3.948748355361067E-001,-7.227549336479051E-001,-3.924895482707986E-001,-7.228659069572068E-001,-3.931475261768657E-001,-7.201913693788365E-001,-3.946094099545012E-001,-7.228386921624483E-001,
5.020000000000000E+009,-4.028216057088709E-001,-7.205465201221735E-001,-3.998216908055846E-001,-7.210002698128346E-001,-4.010663228300931E-001,-7.175049442386464E-001,-4.026582784477753E-001,-7.205326835714319E-001,
5.025000000000000E+009,-4.115430297005279E-001,-7.173416220790413E-001,-4.078655422858009E-001,-7.186805486286504E-001,-4.095413032519621E-001,-7.140819332909580E-001,-4.113708870583363E-001,-7.173300246223917E-001,
5.030000000000000E+009,-4.184388712621403E-001,-7.142435125100055E-001,-4.145555115984683E-001,-7.166421837336275E-001,-4.164944800122460E-001,-7.107294400738382E-001,-4.182761562064015E-001,-7.142372318106124E-001,
5.035000000000000E+009,-4.270241866805516E-001,-7.098530059192767E-001,-4.231958581499100E-001,-7.132813120446250E-001,-4.248297006775691E-001,-7.060760317454470E-001,-4.267598407749986E-001,-7.098199994876903E-001,
5.040000000000000E+009,-4.349026721284870E-001,-7.052067472810475E-001,-4.315777239187990E-001,-7.095450468415234E-001,-4.324325662777483E-001,-7.012721261169566E-001,-4.346613578647469E-001,-7.051843733117313E-001,
5.045000000000000E+009,-4.422618338058457E-001,-6.999267076586988E-001,-4.393996214273730E-001,-7.047932094921660E-001,-4.394428598490462E-001,-6.959016059165983E-001,-4.419743109381957E-001,-6.999735783899718E-001,
5.050000000000000E+009,-4.503002359595658E-001,-6.951926220369800E-001,-4.478124358150803E-001,-7.006351479448207E-001,-4.472637396739242E-001,-6.912162515822455E-001,-4.500257694165529E-001,-6.952148355904839E-001,
5.055000000000000E+009,-4.571999972102862E-001,-6.889942692643052E-001,-4.552985342490803E-001,-6.950650323844780E-001,-4.539632773800801E-001,-6.851212892717393E-001,-4.568770854686209E-001,-6.890999171668589E-001,
5.060000000000000E+009,-4.641690089276682E-001,-6.832549553455114E-001,-4.627427795392574E-001,-6.895955980092375E-001,-4.608031739155525E-001,-6.793141766033337E-001,-4.638593236176291E-001,-6.833437252148841E-001,
5.065000000000000E+009,-4.704639037538738E-001,-6.758896435292346E-001,-4.694937745523819E-001,-6.827765773318070E-001,-4.668816028035679E-001,-6.721531254562496E-001,-4.701376394678166E-001,-6.759916269002779E-001,
5.070000000000000E+009,-4.763813321871081E-001,-6.688421905118339E-001,-4.762334238300988E-001,-6.762571473895257E-001,-4.730049702241731E-001,-6.653703582987183E-001,-4.760378061806683E-001,-6.690073314163465E-001,
5.075000000000000E+009,-4.809820983732507E-001,-6.618633010956619E-001,-4.815646397772588E-001,-6.694202685043170E-001,-4.775966357091269E-001,-6.582684125149549E-001,-4.807113538408118E-001,-6.619885229157402E-001,
5.080000000000000E+009,-4.860525881829294E-001,-6.551951230509872E-001,-4.873955577484162E-001,-6.629391460927654E-001,-4.826088585904064E-001,-6.517218990207908E-001,-4.858013618650038E-001,-6.554863620552707E-001,
5.085000000000000E+009,-4.900324447401304E-001,-6.487171694719373E-001,-4.920722187800458E-001,-6.566444510991951E-001,-4.866961486735303E-001,-6.452658633994441E-001,-4.898074792663716E-001,-6.489207556959697E-001,
5.090000000000000E+009,-4.931490035987630E-001,-6.417699668876755E-001,-4.961753380097107E-001,-6.497023894426667E-001,-4.900221105419562E-001,-6.384600964387701E-001,-4.929843574176974E-001,-6.420063774767871E-001,
5.095000000000000E+009,-4.968517078561293E-001,-6.349296623312759E-001,-5.006722029458836E-001,-6.426784952337049E-001,-4.939807641305945E-001,-6.315894981809771E-001,-4.967606131845860E-001,-6.351775261662322E-001,
5.100000000000000E+009,-4.988856233484366E-001,-6.279163291675665E-001,-5.032708993682726E-001,-6.353116290036447E-001,-4.962257070532343E-001,-6.242455824601333E-001,-4.987207868984817E-001,-6.281860078633391E-001,
5.105000000000000E+009,-5.010304263412153E-001,-6.224847151517325E-001,-5.059203510061694E-001,-6.295338800777103E-001,-4.983870145863241E-001,-6.184458394227901E-001,-5.009231625497383E-001,-6.226897389745952E-001,
5.110000000000000E+009,-5.024542163932172E-001,-6.177223853757254E-001,-5.077967796746514E-001,-6.244669588488970E-001,-4.998032831983156E-001,-6.132358113938823E-001,-5.023101725188971E-001,-6.179024656088119E-001,
5.115000000000000E+009,-5.040164171145636E-001,-6.130291542948597E-001,-5.098507081401389E-001,-6.195607013571481E-001,-5.011096017648418E-001,-6.082562208940516E-001,-5.039207553485797E-001,-6.131960981199747E-001,
5.120000000000000E+009,-5.052146534178374E-001,-6.083884824388391E-001,-5.116633665986008E-001,-6.145883332143147E-001,-5.022418644185489E-001,-6.034054842603385E-001,-5.050719189962482E-001,-6.085650214654496E-001,
5.125000000000000E+009,-5.075479110058878E-001,-6.049994008397794E-001,-5.145713996297040E-001,-6.104748561876470E-001,-5.044316362597138E-001,-5.994389544072996E-001,-5.074639008272259E-001,-6.052340493294034E-001,
5.130000000000000E+009,-5.085322852488552E-001,-6.023695813421320E-001,-5.157793328628296E-001,-6.072936953280490E-001,-5.050134898911217E-001,-5.964049417268337E-001,-5.085124531458558E-001,-6.025142247749517E-001,
5.135000000000000E+009,-5.114998876629197E-001,-6.015617750783574E-001,-5.189375869269839E-001,-6.059437464067939E-001,-5.074274431820108E-001,-5.953154656155077E-001,-5.115186243146473E-001,-6.016800789016402E-001,
5.140000000000000E+009,-5.151031999857476E-001,-5.982248853734770E-001,-5.227363009846295E-001,-6.021248070212362E-001,-5.105292621289299E-001,-5.918802410296646E-001,-5.150605293655353E-001,-5.981875453779282E-001,
5.145000000000000E+009,-5.185676939960583E-001,-5.963069827324208E-001,-5.264422773470773E-001,-5.995946861333603E-001,-5.133916470530742E-001,-5.899059882099744E-001,-5.184601994334104E-001,-5.964516784288865E-001,
5.150000000000000E+009,-5.229903018336913E-001,-5.952299130338719E-001,-5.310029843954509E-001,-5.978721099963398E-001,-5.172715709232171E-001,-5.888605563455545E-001,-5.229833420927651E-001,-5.953650400167301E-001,
5.155000000000000E+009,-5.277994729924436E-001,-5.945821666241273E-001,-5.358312378864638E-001,-5.963616525552850E-001,-5.215666001458411E-001,-5.883594201799093E-001,-5.278751159235151E-001,-5.946721038946780E-001,
5.160000000000000E+009,-5.322399612260860E-001,-5.920882869912485E-001,-5.397239239305217E-001,-5.930900505068212E-001,-5.254610349872796E-001,-5.861411414267592E-001,-5.322166326594604E-001,-5.920900537217163E-001,
5.165000000000000E+009,-5.380893049667763E-001,-5.882826058508932E-001,-5.448325569046671E-001,-5.888292861744918E-001,-5.309937304620810E-001,-5.826053270220053E-001,-5.379917602000574E-001,-5.883207312852461E-001,
5.170000000000000E+009,-5.438272890927768E-001,-5.871002701086536E-001,-5.498896316863892E-001,-5.874488449529735E-001,-5.363931679508491E-001,-5.815141092446901E-001,-5.437365624919919E-001,-5.870078032395399E-001,
5.175000000000000E+009,-5.501885629858544E-001,-5.839281133978642E-001,-5.555177548592957E-001,-5.843873083217633E-001,-5.421090493659793E-001,-5.786396603489123E-001,-5.499590229160745E-001,-5.840498353069350E-001,
5.180000000000000E+009,-5.561783611451248E-001,-5.802933146596148E-001,-5.610560910659361E-001,-5.810087510557294E-001,-5.478308355780410E-001,-5.754524113684735E-001,-5.560218935943190E-001,-5.804015751201781E-001,
5.185000000000000E+009,-5.635453980912093E-001,-5.763338534583478E-001,-5.679868703664698E-001,-5.773399292297827E-001,-5.550662455925259E-001,-5.719007724764560E-001,-5.633647197787352E-001,-5.764874637243752E-001,
5.190000000000000E+009,-5.696458626263476E-001,-5.706593931612858E-001,-5.736340884160641E-001,-5.721992783137904E-001,-5.609106681600196E-001,-5.664989698316147E-001,-5.695981539041288E-001,-5.708675205325169E-001,
5.195000000000000E+009,-5.752022612361055E-001,-5.653089520342493E-001,-5.790700438716971E-001,-5.677245459682931E-001,-5.663599314194745E-001,-5.616231720663568E-001,-5.752152582268747E-001,-5.653830295841469E-001,
5.200000000000000E+009,-5.810904189793495E-001,-5.592415866880781E-001,-5.852958759594505E-001,-5.623384161671817E-001,-5.721260901249579E-001,-5.559235078485906E-001,-5.809644909858106E-001,-5.593024352969185E-001,
5.205000000000000E+009,-5.856008516818165E-001,-5.532840278317619E-001,-5.901012977106668E-001,-5.569036341341961E-001,-5.765364987567405E-001,-5.502792171295546E-001,-5.854199998333386E-001,-5.535127262525308E-001,
5.210000000000000E+009,-5.914509667297566E-001,-5.479317312637583E-001,-5.964346094419615E-001,-5.519257976466676E-001,-5.821359768811052E-001,-5.450992209915713E-001,-5.913996069977084E-001,-5.481357657504515E-001,
5.215000000000000E+009,-5.950475934569167E-001,-5.415395652286235E-001,-6.005879607647736E-001,-5.459872120951730E-001,-5.856053941059181E-001,-5.391838341625737E-001,-5.950325275987468E-001,-5.416477100631003E-001,
5.220000000000000E+009,-5.989095294203009E-001,-5.363476724577082E-001,-6.053159492662960E-001,-5.410440769674326E-001,-5.894354970236450E-001,-5.342910967354158E-001,-5.989139768497529E-001,-5.363294495593997E-001,
5.225000000000000E+009,-6.016937229720590E-001,-5.299683632957413E-001,-6.089674638473936E-001,-5.345798294443740E-001,-5.921900095047468E-001,-5.283053060275545E-001,-6.015760232623568E-001,-5.298364316881135E-001,
5.230000000000000E+009,-6.048264481016332E-001,-5.244082968663124E-001,-6.127686993389664E-001,-5.288499561579235E-001,-5.952716198722419E-001,-5.231420782484364E-001,-6.045633648194360E-001,-5.244627953911996E-001,
5.235000000000000E+009,-6.062836933248772E-001,-5.201087938969246E-001,-6.148824359227842E-001,-5.241894342793270E-001,-5.968122845418395E-001,-5.191006717282544E-001,-6.059899251088868E-001,-5.202051627758222E-001,
5.240000000000000E+009,-6.090361258910870E-001,-5.152990208807851E-001,-6.181754408991118E-001,-5.189845365850495E-001,-5.995843342683707E-001,-5.146481228990117E-001,-6.088999891054510E-001,-5.154382833556048E-001,
5.245000000000000E+009,-6.132831940122170E-001,-5.118561098174774E-001,-6.228994114223387E-001,-5.150823636885279E-001,-6.037077394693089E-001,-5.116616190448156E-001,-6.130707272352249E-001,-5.120113513287478E-001,
5.250000000000000E+009,-6.163954635040061E-001,-5.086013087517640E-001,-6.264048761170159E-001,-5.111203454159061E-001,-6.070363659506984E-001,-5.088377478355652E-001,-6.162142855502062E-001,-5.087464089832494E-001,
5.255000000000000E+009,-6.191560901933114E-001,-5.056311407947370E-001,-6.294493181340111E-001,-5.076463291088945E-001,-6.101466433711054E-001,-5.062104582915665E-001,-6.190419167994862E-001,-5.057665584863873E-001,
5.260000000000000E+009,-6.240265318193186E-001,-5.024144438805988E-001,-6.344733467213459E-001,-5.037654025334646E-001,-6.151610562890850E-001,-5.030250782435921E-001,-6.238349895032183E-001,-5.024670175607330E-001,
5.265000000000000E+009,-6.294653599686796E-001,-4.986426479345439E-001,-6.398433387344062E-001,-4.994162627444493E-001,-6.206000177397516E-001,-4.995048883321641E-001,-6.292663603051526E-001,-4.987800523456186E-001,
5.270000000000000E+009,-6.336362447537499E-001,-4.943130193168723E-001,-6.438916721197721E-001,-4.945233641660572E-001,-6.249899226436159E-001,-4.952917845446320E-001,-6.334202043919966E-001,-4.944398294872591E-001,
5.275000000000000E+009,-6.393041697911206E-001,-4.894668974089944E-001,-6.495434664473141E-001,-4.891372527129799E-001,-6.307615578789777E-001,-4.904738175153121E-001,-6.392928817996162E-001,-4.895667392071286E-001,
5.280000000000000E+009,-6.437827673737895E-001,-4.848983386166094E-001,-6.537719335121355E-001,-4.838754217144181E-001,-6.352487808647087E-001,-4.861295878411489E-001,-6.436689857786826E-001,-4.849652410684396E-001,
5.285000000000000E+009,-6.484862332492410E-001,-4.801952699620454E-001,-6.580585872479382E-001,-4.787630770035483E-001,-6.399579511953376E-001,-4.815694357764232E-001,-6.483953879135216E-001,-4.801777785710517E-001,
5.290000000000000E+009,-6.530734586613122E-001,-4.752125650174667E-001,-6.619128159393730E-001,-4.733233005795138E-001,-6.445235757459823E-001,-4.768815334078218E-001,-6.527556858416819E-001,-4.752224123372384E-001,
5.295000000000000E+009,-6.579596881888083E-001,-4.704532364653386E-001,-6.658819783530666E-001,-4.687572986506052E-001,-6.494712231849327E-001,-4.723728661444705E-001,-6.575931830470276E-001,-4.706205037451944E-001,
5.300000000000000E+009,-6.625047069298211E-001,-4.653330006891536E-001,-6.697858660076994E-001,-4.642273239492779E-001,-6.541494600470977E-001,-4.674773685046842E-001,-6.622206406263862E-001,-4.656667058257481E-001,
5.305000000000000E+009,-6.678584085567720E-001,-4.602406343758266E-001,-6.750585886277172E-001,-4.599680343409723E-001,-6.595399306851844E-001,-4.626279313822099E-001,-6.677756137581771E-001,-4.606309850569457E-001,
5.310000000000000E+009,-6.733994610366065E-001,-4.541792092307534E-001,-6.807270584355547E-001,-4.543442126604193E-001,-6.651021563450529E-001,-4.568539888394178E-001,-6.733433526335292E-001,-4.544083673008459E-001,
5.315000000000000E+009,-6.774806223632970E-001,-4.482346861165229E-001,-6.850972781620131E-001,-4.488957116598736E-001,-6.693608161916893E-001,-4.512849062223844E-001,-6.774335032089495E-001,-4.484609411704510E-001,
5.320000000000000E+009,-6.812264417811439E-001,-4.412953404379279E-001,-6.891338300385052E-001,-4.424563571823022E-001,-6.733996239586292E-001,-4.446044728900424E-001,-6.811360502171266E-001,-4.415389436070253E-001,
5.325000000000000E+009,-6.864591926913144E-001,-4.348887559364545E-001,-6.950272220748252E-001,-4.365997755774549E-001,-6.788884296382062E-001,-4.384320128139789E-001,-6.864021517583505E-001,-4.351812220803277E-001,
5.330000000000000E+009,-6.898037166722792E-001,-4.291442546808495E-001,-6.990536509052435E-001,-4.310093254478117E-001,-6.824086254424410E-001,-4.329263110890989E-001,-6.897365436312177E-001,-4.293624764270068E-001,
5.335000000000000E+009,-6.942077751630009E-001,-4.208286651518226E-001,-7.041785217453060E-001,-4.228953921409080E-001,-6.871068955534898E-001,-4.249238848804977E-001,-6.941729870579428E-001,-4.210857657949155E-001,
5.340000000000000E+009,-6.967328500242009E-001,-4.145405248371847E-001,-7.077402316428624E-001,-4.164712385247967E-001,-6.900568574706069E-001,-4.188731213779873E-001,-6.967828063601651E-001,-4.148380072765580E-001,
5.345000000000000E+009,-6.997968508096888E-001,-4.081391379587944E-001,-7.114984323623450E-001,-4.097680224288364E-001,-6.935298773628111E-001,-4.125783315623539E-001,-6.998670067019970E-001,-4.084042489101087E-001,
5.350000000000000E+009,-7.031726258684878E-001,-4.019900922341701E-001,-7.157504589942920E-001,-4.032576432305558E-001,-6.973088781854662E-001,-4.064352436878012E-001,-7.033028685641972E-001,-4.021276965477461E-001,
5.355000000000000E+009,-7.049844070534344E-001,-3.954610375146756E-001,-7.182807166891242E-001,-3.961648249030515E-001,-6.995474003542826E-001,-3.999066867721475E-001,-7.049291289286410E-001,-3.955997031504161E-001,
5.360000000000000E+009,-7.079676876479402E-001,-3.893428600802846E-001,-7.218896464601036E-001,-3.893599940022646E-001,-7.028590867862470E-001,-3.937243050695048E-001,-7.080059556277141E-001,-3.896354952138443E-001,
5.365000000000000E+009,-7.090114903880372E-001,-3.836672859839490E-001,-7.234029668788258E-001,-3.828784297576751E-001,-7.043231577897490E-001,-3.878023820650445E-001,-7.091238349169169E-001,-3.838884028290253E-001,
5.370000000000000E+009,-7.108834904248631E-001,-3.789868377274077E-001,-7.256838019135734E-001,-3.774180914358559E-001,-7.063523537761088E-001,-3.828005960809439E-001,-7.110618243274365E-001,-3.790557635546595E-001,
5.375000000000000E+009,-7.143908273162136E-001,-3.740164376801667E-001,-7.293255257137968E-001,-3.715470104981639E-001,-7.099849066609325E-001,-3.776514476250388E-001,-7.144259932233954E-001,-3.740008811109616E-001,
5.380000000000000E+009,-7.178319906921312E-001,-3.695299579220530E-001,-7.328451544669600E-001,-3.663430324530515E-001,-7.134714356284249E-001,-3.731041337516295E-001,-7.177890037215836E-001,-3.696151314680419E-001,
5.385000000000000E+009,-7.203636289769394E-001,-3.646685120228796E-001,-7.352984887750711E-001,-3.608267532337959E-001,-7.161605656238071E-001,-3.680771709680865E-001,-7.204078912507629E-001,-3.649823318542712E-001,
5.390000000000000E+009,-7.246102243951411E-001,-3.590429605826729E-001,-7.396822216283510E-001,-3.546394116370641E-001,-7.204791078407339E-001,-3.621913283337127E-001,-7.247727843294023E-001,-3.591325585443254E-001,
5.395000000000000E+009,-7.283934041580370E-001,-3.541713023380633E-001,-7.435461728615718E-001,-3.490181085996838E-001,-7.242527934077873E-001,-3.573223442602981E-001,-7.284841646009151E-001,-3.542192311090931E-001,
5.400000000000000E+009,-7.326274708632602E-001,-3.493982798694012E-001,-7.477117802452351E-001,-3.432928019886746E-001,-7.285296092526555E-001,-3.523845569393472E-001,-7.326743605978259E-001,-3.494131618315366E-001,
5.405000000000000E+009,-7.367032794789055E-001,-3.440532792755632E-001,-7.514884972734596E-001,-3.372596118890403E-001,-7.325798615146207E-001,-3.470018705060842E-001,-7.367745386119514E-001,-3.441126815329905E-001,
5.410000000000000E+009,-7.399667013602582E-001,-3.381450854280629E-001,-7.544893121420937E-001,-3.308466992697419E-001,-7.358658044132830E-001,-3.409331168001509E-001,-7.401273993766285E-001,-3.381327828611713E-001,
5.415000000000000E+009,-7.445124076979064E-001,-3.314248763352292E-001,-7.586724976077151E-001,-3.233789542056675E-001,-7.402950901874255E-001,-3.340520217491226E-001,-7.445616804162362E-001,-3.313175847448866E-001,
5.420000000000000E+009,-7.472196320030087E-001,-3.251022466372731E-001,-7.608061284308405E-001,-3.166227028253256E-001,-7.428999251713647E-001,-3.277357672997581E-001,-7.472485621170665E-001,-3.250335849010707E-001,
5.425000000000000E+009,-7.510740018427105E-001,-3.198421771623129E-001,-7.641528964720983E-001,-3.113505599262365E-001,-7.466495621358222E-001,-3.226266913832912E-001,-7.511324263007876E-001,-3.198103146456648E-001,
5.430000000000000E+009,-7.544324976659566E-001,-3.134513481940022E-001,-7.674450294081757E-001,-3.049521267906268E-001,-7.500161171858730E-001,-3.162203219735557E-001,-7.545237473486705E-001,-3.133762783647092E-001,
5.435000000000000E+009,-7.572791740467452E-001,-3.058302720484946E-001,-7.702628877656271E-001,-2.969449825619186E-001,-7.527230215903856E-001,-3.086064955024346E-001,-7.572479499018718E-001,-3.056341668989494E-001,
5.440000000000000E+009,-7.598269460369590E-001,-2.999886034081971E-001,-7.726784205816437E-001,-2.907549108174121E-001,-7.552939815310378E-001,-3.029672550418419E-001,-7.596814624510359E-001,-2.999431508021521E-001,
5.445000000000000E+009,-7.634318870306061E-001,-2.920847529065636E-001,-7.759908207366857E-001,-2.826330116609146E-001,-7.589465453435090E-001,-2.951281252919961E-001,-7.632870187863470E-001,-2.920883470681042E-001,
5.450000000000000E+009,-7.664666535808050E-001,-2.859226700957940E-001,-7.789116676737959E-001,-2.764306328575052E-001,-7.620413566175105E-001,-2.890451611524942E-001,-7.663901839719554E-001,-2.858597704028414E-001,
5.455000000000000E+009,-7.696389669400099E-001,-2.778248558905588E-001,-7.822805868273395E-001,-2.681508156650804E-001,-7.654022902186167E-001,-2.810102937414454E-001,-7.695935110585235E-001,-2.778234654322392E-001,
5.460000000000000E+009,-7.724085742550110E-001,-2.704567979073804E-001,-7.851185510318411E-001,-2.604777504282870E-001,-7.682017477425326E-001,-2.736047264637114E-001,-7.722489162648989E-001,-2.703404614516022E-001,
